Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,87.583933,[212 327] ; [206  73],[275.43031785 263.56968215] ; [142.56968215 136.43031785],1
s6,1,0.0,78.748028,[304 234] ; [242  35],[360.42699387 177.57300613] ; [185.57300613  91.42699387],1
p5,1,0.0,47.235525,[ 28 509] ; [ 58 221],[ 56.59558824 480.40441176] ; [ 29.40441176 249.59558824],1
s7,1,0.0,45.637542,[209 310] ; [176  92],[253.89453621 265.10546379] ; [131.10546379 136.89453621],1
s8,1,0.0,38.082521,[195 346] ; [163 115],[236.48107448 304.51892552] ; [121.51892552 156.48107448],1
s3,1,0.0,34.765445,[260 275] ; [194  82],[299.49445129 235.50554871] ; [154.50554871 121.49445129],1
s4,1,0.0,28.686349,[ 60 478] ; [ 71 205],[ 86.58230958 451.41769042] ; [ 44.41769042 231.58230958],1
p6,1,4e-06,21.470881,[162 371] ; [129 146],[191.95915842 341.04084158] ; [ 99.04084158 175.95915842],1
p12,1,4.4e-05,16.708966,[ 25 511] ; [ 35 244],[ 39.4601227 496.5398773] ; [ 20.5398773 258.4601227],1
p3,1,5.8e-05,16.153678,[238 301] ; [164 114],[265.21175031 273.78824969] ; [136.78824969 141.21175031],1
p7,1,7.9e-05,15.581127,[313 215] ; [199  72],[338.34292866 189.65707134] ; [173.65707134  97.34292866],1
p10,1,0.000247,13.43808,[412 123] ; [243  34],[431.55788177 103.44211823] ; [223.44211823  53.55788177],1
n6,1,0.000373,12.661325,[441 100] ; [252  25],[458.32885086  82.67114914] ; [234.67114914  42.32885086],1
p4,1,0.00039,12.578967,[291 247] ; [185  91],[314.6044226 223.3955774] ; [161.3955774 114.6044226],1
p9,1,0.000461,12.267545,[431 104] ; [247  27],[448.368356  86.631644] ; [229.631644  44.368356],1
a5,1,0.000834,11.163814,[377 165] ; [226  55],[397.11543135 144.88456865] ; [205.88456865  75.11543135],1
v1,1,0.001208,10.478106,[262 263] ; [172 106],[283.74844334 241.25155666] ; [150.25155666 127.74844334],0
p8,1,0.00161,9.948169,[255 277] ; [164 111],[276.2180917 255.7819083] ; [142.7819083 132.2180917],0
p1,1,0.003356,8.602872,[ 35 504] ; [ 35 244],[ 46.12469438 492.87530562] ; [ 23.87530562 255.12469438],0
n2,1,0.004279,8.161444,[87 40] ; [56  8],[95.08376963 31.91623037] ; [47.91623037 16.08376963],0
d1,1,0.004378,8.120173,[299 243] ; [184  97],[318.08748481 223.91251519] ; [164.91251519 116.08748481],0
u1,1,0.004481,8.077837,[ 82 460] ; [ 65 216],[ 96.80923451 445.19076549] ; [ 50.19076549 230.80923451],0
a4,1,0.005191,7.811735,[223 316] ; [145 136],[241.89268293 297.10731707] ; [126.10731707 154.89268293],0
a3,1,0.005318,7.767983,[370 170] ; [217  62],[387.03296703 152.96703297] ; [199.96703297  79.03296703],0
r4,1,0.006449,7.420399,[498  44] ; [272   9],[507.09599028  34.90400972] ; [262.90400972  18.09599028],0
d4,1,0.006674,7.358719,[427 114] ; [241  37],[441.25518926  99.74481074] ; [226.74481074  51.25518926],0
b5,1,0.014038,6.033389,[343 199] ; [153 128],[326.64884569 215.35115431] ; [169.35115431 111.64884569],0
d2,1,0.021203,5.310036,[244 297] ; [149 129],[259.6007326 281.3992674] ; [133.3992674 144.6007326],0
n5,1,0.031367,4.632779,[389 149] ; [221  58],[401.68910649 136.31089351] ; [208.31089351  70.68910649],0
