Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,266.092046,[ 76 233] ; [276  32],[176.28525122 132.71474878] ; [175.71474878 132.28525122],1
s6,1,0.0,113.344181,[144 161] ; [268  38],[205.66284779  99.33715221] ; [206.33715221  99.66284779],1
s7,1,0.0,109.286684,[ 83 212] ; [216  89],[147.00833333 147.99166667] ; [151.99166667 153.00833333],1
s8,1,0.0,83.765632,[ 83 228] ; [196 114],[139.72463768 171.27536232] ; [139.27536232 170.72463768],1
s5,1,0.0,61.3487,[ 59 247] ; [148 151],[104.69752066 201.30247934] ; [102.30247934 196.69752066],1
s4,1,3e-06,21.878294,[ 27 284] ; [ 68 237],[ 47.96266234 263.03733766] ; [ 47.03733766 257.96266234],1
d1,1,1e-05,19.469001,[158 155] ; [211 100],[185.09134615 127.90865385] ; [183.90865385 127.09134615],1
d4,1,1.3e-05,18.945262,[239  73] ; [278  32],[259.33118971  52.66881029] ; [257.66881029  52.33118971],1
n5,1,0.000133,14.602359,[220  90] ; [259  50],[239.88691438  70.11308562] ; [239.11308562  69.88691438],1
p12,1,0.000722,11.432927,[ 15 293] ; [ 39 272],[ 26.86914378 281.13085622] ; [ 27.13085622 283.86914378],1
a2,1,0.000732,11.406294,[ 54 259] ; [ 89 222],[ 71.72916667 241.27083333] ; [ 71.27083333 239.72916667],1
p6,1,0.001097,10.65551,[102 205] ; [142 166],[121.80162602 185.19837398] ; [122.19837398 185.80162602],0
a3,1,0.002066,9.489801,[211 102] ; [243  67],[228.09309791  84.90690209] ; [225.90690209  84.09309791],0
u1,1,0.002704,8.997127,[ 40 273] ; [ 68 243],[ 54.17307692 258.82692308] ; [ 53.82692308 257.17307692],0
p4,1,0.003079,8.760191,[184 128] ; [218  92],[201.64630225 110.35369775] ; [200.35369775 109.64630225],0
d2,1,0.00639,7.43682,[129 183] ; [162 148],[145.96784566 166.03215434] ; [145.03215434 164.96784566],0
p10,1,0.011661,6.361657,[261  47] ; [284  27],[271.17932149  36.82067851] ; [273.82067851  37.17932149],0
p3,1,0.014038,6.033328,[151 162] ; [180 130],[166.29695024 146.70304976] ; [164.70304976 145.29695024],0
v3,1,0.01628,5.772392,[108 198] ; [135 166],[122.50082372 183.49917628] ; [120.49917628 180.50082372],0
r2,1,0.016633,5.734716,[283  25] ; [296  11],[289.97073171  18.02926829] ; [289.02926829  17.97073171],0
n4,1,0.017613,5.634224,[237  75] ; [260  51],[248.8988764  63.1011236] ; [248.1011236  62.8988764],0
a5,1,0.017871,5.60879,[223  90] ; [247  64],[235.75320513  77.24679487] ; [234.24679487  76.75320513],0
