Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,23.08435,[50 17] ; [31 56],[35.24025974 31.75974026] ; [45.75974026 41.24025974],1
a2,1,0.463825,0.536649,[13 54] ; [13 74],[11.31168831 55.68831169] ; [14.68831169 72.31168831],0
n3,1,0.493822,0.468187,[15  9] ; [20  8],[16.15384615  7.84615385] ; [18.84615385  9.15384615],0
d1,1,0.50201,0.450685,[31 36] ; [45 42],[33.06493506 33.93506494] ; [42.93506494 44.06493506],0
d3,1,0.513387,0.427157,[40 25] ; [58 29],[41.90789474 23.09210526] ; [56.09210526 30.90789474],0
d2,1,0.517311,0.419252,[30 36] ; [35 52],[28.03921569 37.96078431] ; [36.96078431 50.03921569],0
u2,1,0.518769,0.41634,[12  8] ; [22 10],[13.07692308  6.92307692] ; [20.92307692 11.07692308],0
v4,1,0.524135,0.405749,[56 10] ; [76 10],[57.31578947  8.68421053] ; [74.68421053 11.31578947],0
s3,1,0.556818,0.345244,[36 29] ; [44 43],[34.21052632 30.78947368] ; [45.78947368 41.21052632],0
p10,1,0.618389,0.248139,[38 26] ; [47 38],[36.51006711 27.48993289] ; [48.48993289 36.51006711],0
a5,1,0.685918,0.16354,[41 26] ; [56 31],[42.2012987 24.7987013] ; [54.7987013 32.2012987],0
d5,1,0.69198,0.156951,[49 17] ; [67 20],[50.03921569 15.96078431] ; [65.96078431 21.03921569],0
s6,1,0.706101,0.142203,[34 33] ; [41 45],[32.84313725 34.15686275] ; [42.15686275 43.84313725],0
b2,1,0.747076,0.104005,[12 27] ; [16 31],[12.69767442 26.30232558] ; [15.30232558 31.69767442],0
b3,1,0.747076,0.104005,[12 27] ; [16 31],[12.69767442 26.30232558] ; [15.30232558 31.69767442],0
v3,1,0.793259,0.068686,[18 43] ; [22 58],[17.30496454 43.69503546] ; [22.69503546 57.30496454],0
s2,1,0.804333,0.061377,[26 40] ; [36 51],[26.74509804 39.25490196] ; [35.25490196 51.74509804],0
a7,1,0.830347,0.045906,[45 22] ; [57 30],[44.37662338 22.62337662] ; [57.62337662 29.37662338],0
b5,1,0.878225,0.023476,[40 27] ; [53 34],[40.46103896 26.53896104] ; [52.53896104 34.46103896],0
s8,1,0.880091,0.022757,[20 47] ; [25 62],[19.57792208 47.42207792] ; [25.42207792 61.57792208],0
p2,1,0.905109,0.014211,[44 21] ; [59 27],[44.33774834 20.66225166] ; [58.66225166 27.33774834],0
s7,1,0.93242,0.007191,[21 44] ; [25 54],[20.76388889 44.23611111] ; [25.23611111 53.76388889],0
v2,1,0.947115,0.0044,[28 35] ; [36 44],[28.1958042 34.8041958] ; [35.8041958 44.1958042],0
u1,1,0.959007,0.002642,[ 6 61] ; [ 8 79],[ 6.09090909 60.90909091] ; [ 7.90909091 79.09090909],0
p11,1,0.960946,0.002398,[38 29] ; [49 38],[37.85064935 29.14935065] ; [49.14935065 37.85064935],0
p4,1,0.979027,0.000691,[27 39] ; [35 51],[26.92105263 39.07894737] ; [35.07894737 50.92105263],0
