Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,95.090066,[ 43 117] ; [287 113],[94.28571429 65.71428571] ; [235.71428571 164.28571429],1
s2,1,0.0,86.486867,[ 37 122] ; [268 134],[86.44385027 72.55614973] ; [218.55614973 183.44385027],1
s7,1,0.0,65.521858,[ 40 110] ; [255 135],[81.94444444 68.05555556] ; [213.05555556 176.94444444],1
s8,1,0.0,51.187296,[ 39 123] ; [231 172],[77.4159292 84.5840708] ; [192.5840708 210.4159292],1
s5,1,0.0,46.701603,[ 23 137] ; [178 216],[ 58.05054152 101.94945848] ; [142.94945848 251.05054152],1
p4,1,5.9e-05,16.130954,[91 71] ; [297 107],[111.05300353  50.94699647] ; [276.94699647 127.05300353],1
s4,1,0.001568,9.997525,[ 14 148] ; [ 78 321],[ 26.56684492 135.43315508] ; [ 65.43315508 333.56684492],0
p5,1,0.003976,8.294926,[ 11 151] ; [ 64 339],[ 21.50442478 140.49557522] ; [ 53.49557522 349.50442478],0
r4,1,0.005657,7.656503,[140  22] ; [379  26],[148.28571429  13.71428571] ; [370.71428571  34.28571429],0
p12,1,0.006655,7.363843,[  6 155] ; [ 44 359],[ 14.27304965 146.72695035] ; [ 35.72695035 367.27304965],0
r2,1,0.007234,7.213909,[145  15] ; [387  15],[151.45907473   8.54092527] ; [380.54092527  21.45907473],0
d4,1,0.007361,7.182685,[121  39] ; [344  60],[131.91489362  28.08510638] ; [333.08510638  70.91489362],0
p7,1,0.019369,5.467913,[101  60] ; [286 107],[112.46750903  48.53249097] ; [274.53249097 118.46750903],0
r1,1,0.025784,4.970441,[123  38] ; [340  63],[132.16843972  28.83156028] ; [330.83156028  72.16843972],0
p9,1,0.03871,4.273528,[137  23] ; [365  34],[143.68515206  16.31484794] ; [358.31484794  40.68515206],0
n4,1,0.039364,4.245075,[137  25] ; [366  38],[143.96819788  18.03180212] ; [359.03180212  44.96819788],0
u1,1,0.041188,4.168261,[ 23 139] ; [ 88 317],[ 31.71428571 130.28571429] ; [ 79.28571429 325.71428571],0
p3,1,0.044359,4.042845,[76 85] ; [229 176],[86.75795053 74.24204947] ; [218.24204947 186.75795053],0
p6,1,0.048228,3.902027,[ 57 104] ; [178 222],[67.44206774 93.55793226] ; [167.55793226 232.44206774],0
r3,1,0.053219,3.737035,[149  11] ; [390  13],[153.17939609   6.82060391] ; [385.82060391  17.17939609],0
u4,1,0.072312,3.229747,[  1 161] ; [ 13 392],[  4. 158.] ; [ 10. 395.],0
d3,1,0.075465,3.159971,[103  58] ; [290 115],[111.78975265  49.21024735] ; [281.21024735 123.78975265],0
p10,1,0.095036,2.786933,[135  26] ; [356  44],[140.91087344  20.08912656] ; [350.08912656  49.91087344],0
v4,1,0.095934,2.771867,[152   9] ; [393  11],[155.30088496   5.69911504] ; [389.69911504  14.30088496],0
a3,1,0.09712,2.752206,[111  50] ; [306  98],[118.82654867  42.17345133] ; [298.17345133 105.82654867],0
d1,1,0.109523,2.561087,[89 73] ; [252 153],[97.42857143 64.57142857] ; [243.57142857 161.42857143],0
n1,1,0.116116,2.468942,[ 9 22] ; [35 42],[12.62962963 18.37037037] ; [31.37037037 45.62962963],0
u3,1,0.116395,2.465165,[23 28] ; [58 41],[27.54 23.46] ; [53.46 45.54],0
a2,1,0.127136,2.327128,[ 34 128] ; [110 295],[ 41.14285714 120.85714286] ; [102.85714286 302.14285714],0
d5,1,0.12772,2.320002,[129  33] ; [343  61],[135.09540636  26.90459364] ; [336.90459364  67.09540636],0
b2,1,0.220804,1.499138,[43 51] ; [ 95 152],[38.04105572 55.95894428] ; [ 99.95894428 147.04105572],0
b3,1,0.220804,1.499138,[43 51] ; [ 95 152],[38.04105572 55.95894428] ; [ 99.95894428 147.04105572],0
a1,1,0.225621,1.468254,[  4 158] ; [ 19 386],[  6.57142857 155.42857143] ; [ 16.42857143 388.57142857],0
