Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,197.109858,[423  39] ; [28 67],[374.07899461  87.92100539] ; [76.92100539 18.07899461],1
p2,1,0.0,44.978355,[407  57] ; [57 39],[384.45714286  79.54285714] ; [79.54285714 16.45714286],1
p11,1,0.0,44.127841,[387  79] ; [50 46],[362.35231317 103.64768683] ; [74.64768683 21.35231317],1
v4,1,0.0,25.550503,[445  16] ; [80 16],[434.51526032  26.48473968] ; [90.48473968  5.51526032],1
n6,1,1e-06,23.386955,[394  68] ; [61 34],[377.3967684  84.6032316] ; [77.6032316 17.3967684],1
b1,1,2e-06,23.003634,[151 315] ; [56 40],[171.6405694 294.3594306] ; [35.3594306 60.6405694],1
s8,1,6e-06,20.637201,[207 255] ; [19 77],[187.11827957 274.88172043] ; [38.88172043 57.11827957],1
r4,1,8e-06,19.848486,[430  36] ; [74 22],[417.90747331  48.09252669] ; [86.09252669  9.90747331],1
p3,1,1.6e-05,18.620631,[247 218] ; [27 67],[227.92486583 237.07513417] ; [46.07513417 47.92486583],1
p8,1,1.7e-05,18.50788,[262 199] ; [31 64],[242.93705036 218.06294964] ; [50.06294964 44.93705036],1
s6,1,3.3e-05,17.222201,[305 155] ; [42 54],[287.08633094 172.91366906] ; [59.91366906 36.08633094],1
v1,1,3.6e-05,17.08864,[259 191] ; [33 63],[240.65934066 209.34065934] ; [51.34065934 44.65934066],1
p7,1,4.3e-05,16.716563,[300 154] ; [41 53],[282.50729927 171.49270073] ; [58.49270073 35.50729927],1
n5,1,0.000106,15.03362,[349 112] ; [54 42],[333.54219031 127.45780969] ; [69.45780969 26.54219031],1
p4,1,0.000109,14.978823,[290 174] ; [39 56],[273.08765653 190.91234347] ; [55.91234347 39.08765653],1
s2,1,0.000196,13.865989,[226 236] ; [27 69],[209.47311828 252.52688172] ; [43.52688172 52.47311828],1
s7,1,0.0006,11.774999,[215 227] ; [26 64],[200.22932331 241.77067669] ; [40.77067669 49.22932331],1
r3,1,0.001457,10.132351,[446  17] ; [85 11],[439.80858676  23.19141324] ; [91.19141324  4.80858676],0
s5,1,0.001852,9.690377,[138 315] ; [14 81],[125.64963504 327.35036496] ; [26.35036496 68.64963504],0
r2,1,0.001854,9.688628,[439  20] ; [84 12],[432.53513514  26.46486486] ; [90.46486486  5.53513514],0
p6,1,0.003405,8.576867,[171 291] ; [20 74],[158.70863309 303.29136691] ; [32.29136691 61.70863309],0
v2,1,0.004609,8.026678,[274 171] ; [43 51],[261.716141 183.283859] ; [55.283859 38.716141],0
s3,1,0.007892,7.057713,[249 208] ; [38 58],[237.17721519 219.82278481] ; [49.82278481 46.17721519],0
p5,1,0.014567,5.968089,[ 60 402] ; [ 4 91],[ 53.08438061 408.91561939] ; [10.91561939 84.08438061],0
a5,1,0.027375,4.867015,[356 110] ; [63 33],[347.42704626 118.57295374] ; [71.57295374 24.42704626],0
d5,1,0.044872,4.023444,[392  72] ; [73 23],[385.28571429  78.71428571] ; [79.71428571 16.28571429],0
v3,1,0.050427,3.827197,[188 255] ; [30 65],[179.50557621 263.49442379] ; [38.49442379 56.50557621],0
s1,1,0.063213,3.451014,[ 15 443] ; [ 7 88],[ 18.22061483 439.77938517] ; [ 3.77938517 91.22061483],0
n2,1,0.075056,3.16884,[67 23] ; [21 15],[62.85714286 27.14285714] ; [25.14285714 10.85714286],0
n4,1,0.081101,3.042689,[363 102] ; [67 29],[356.4171123 108.5828877] ; [73.5828877 22.4171123],0
d1,1,0.1105,2.547054,[293 173] ; [52 44],[286.06761566 179.93238434] ; [58.93238434 37.06761566],0
a8,1,0.147052,2.102563,[ 71 343] ; [10 81],[ 66.4039604 347.5960396] ; [14.5960396 76.4039604],0
d3,1,0.159234,1.981483,[359 104] ; [68 28],[353.66905188 109.33094812] ; [73.33094812 22.66905188],0
