Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9e-06,19.653781,[103  66] ; [17 44],[88.17391304 80.82608696] ; [31.82608696 29.17391304],1
p9,1,2.4e-05,17.853385,[135  36] ; [29 29],[122.4628821  48.5371179] ; [41.5371179 16.4628821],1
a7,1,3e-05,17.387071,[137  34] ; [32 29],[124.56465517  46.43534483] ; [44.43534483 16.56465517],1
p11,1,0.000155,14.315934,[125  47] ; [28 33],[112.94420601  59.05579399] ; [40.05579399 20.94420601],1
p10,1,0.001233,10.440317,[121  50] ; [28 31],[110.77826087  60.22173913] ; [38.22173913 20.77826087],0
a6,1,0.0014,10.205781,[116  56] ; [27 34],[105.56223176  66.43776824] ; [37.43776824 23.56223176],0
v4,1,0.002168,9.401715,[165   6] ; [52  9],[159.94396552  11.05603448] ; [57.05603448  3.94396552],0
d3,1,0.002528,9.119974,[128  43] ; [33 28],[118.66810345  52.33189655] ; [42.33189655 18.66810345],0
p8,1,0.011446,6.394721,[76 94] ; [16 45],[ 67.70562771 102.29437229] ; [24.29437229 36.70562771],0
p3,1,0.016855,5.711382,[75 97] ; [16 45],[ 67.17596567 104.82403433] ; [23.82403433 37.17596567],0
s1,1,0.028354,4.80641,[  5 167] ; [ 6 55],[  8.12017167 163.87982833] ; [ 2.87982833 58.12017167],0
s4,1,0.031935,4.601977,[ 31 141] ; [19 42],[ 36.90987124 135.09012876] ; [13.09012876 47.90987124],0
p4,1,0.041031,4.17475,[79 92] ; [19 42],[72.23275862 98.76724138] ; [25.76724138 35.23275862],0
a5,1,0.075231,3.165032,[115  57] ; [33 28],[109.25321888  62.74678112] ; [38.74678112 22.25321888],0
s3,1,0.081228,3.040162,[89 81] ; [24 37],[83.16017316 86.83982684] ; [29.83982684 31.16017316],0
n3,1,0.101531,2.681324,[35  9] ; [14  9],[32.17910448 11.82089552] ; [16.82089552  6.17910448],0
s8,1,0.115164,2.481882,[ 59 113] ; [14 46],[ 54.12068966 117.87931034] ; [18.87931034 41.12068966],0
n1,1,0.128489,2.310668,[10 34] ; [10 15],[12.75362319 31.24637681] ; [ 7.24637681 17.75362319],0
n6,1,0.175453,1.835719,[112  59] ; [34 27],[107.61206897  63.38793103] ; [38.38793103 22.61206897],0
a2,1,0.187063,1.740602,[ 29 143] ; [ 6 55],[ 25.83690987 146.16309013] ; [ 9.16309013 51.83690987],0
r3,1,0.210207,1.570001,[165   7] ; [56  5],[163.1416309   8.8583691] ; [57.8583691  3.1416309],0
n4,1,0.212907,1.551546,[ 72 100] ; [20 41],[ 67.91416309 104.08583691] ; [24.08583691 36.91416309],0
b4,1,0.232762,1.423903,[108  64] ; [33 28],[104.08583691  67.91416309] ; [36.91416309 24.08583691],0
a8,1,0.234162,1.415402,[ 12 144] ; [ 2 59],[ 10.06451613 145.93548387] ; [ 3.93548387 57.06451613],0
p6,1,0.261836,1.259024,[ 48 119] ; [13 48],[ 44.67982456 122.32017544] ; [16.32017544 44.67982456],0
p5,1,0.302627,1.062582,[  8 164] ; [ 1 59],[  6.67241379 165.32758621] ; [ 2.32758621 57.67241379],0
p1,1,0.328958,0.952996,[ 15 155] ; [ 3 58],[ 13.24675325 156.75324675] ; [ 4.75324675 56.24675325],0
a3,1,0.365897,0.81755,[112  59] ; [36 25],[109.0862069  61.9137931] ; [38.9137931 22.0862069],0
r4,1,0.368558,0.808522,[154  18] ; [52  9],[152.06866953  19.93133047] ; [53.93133047  7.06866953],0
b1,1,0.429445,0.624325,[ 58 114] ; [24 37],[ 60.53218884 111.46781116] ; [21.46781116 39.53218884],0
u1,1,0.456901,0.553477,[ 20 152] ; [ 5 56],[ 18.45493562 153.54506438] ; [ 6.54506438 54.45493562],0
u2,1,0.480005,0.498852,[35 23] ; [13 12],[33.54216867 24.45783133] ; [14.45783133 10.54216867],0
b3,1,0.507373,0.43948,[28 68] ; [11 20],[29.48031496 66.51968504] ; [ 9.51968504 21.48031496],0
b2,1,0.507373,0.43948,[28 68] ; [11 20],[29.48031496 66.51968504] ; [ 9.51968504 21.48031496],0
d1,1,0.511033,0.431951,[93 79] ; [30 31],[90.79828326 81.20171674] ; [32.20171674 28.79828326],0
v1,1,0.514863,0.424171,[ 65 101] ; [21 40],[ 62.88986784 103.11013216] ; [23.11013216 37.88986784],0
r1,1,0.589465,0.291181,[132  39] ; [45 16],[130.4612069  40.5387931] ; [46.5387931 14.4612069],0
s5,1,0.719217,0.129244,[ 45 121] ; [16 38],[ 46.02727273 119.97272727] ; [14.97272727 39.02727273],0
v3,1,0.741459,0.108848,[ 46 118] ; [17 39],[ 46.96363636 117.03636364] ; [16.03636364 39.96363636],0
b5,1,0.767605,0.087326,[108  64] ; [37 24],[107.03862661  64.96137339] ; [37.96137339 23.03862661],0
d4,1,0.775474,0.081352,[141  31] ; [49 12],[140.25751073  31.74248927] ; [49.74248927 11.25751073],0
d5,1,0.777226,0.080052,[132  39] ; [46 15],[131.19827586  39.80172414] ; [46.80172414 14.19827586],0
s2,1,0.781188,0.077157,[ 71 101] ; [26 34],[ 71.9137931 100.0862069] ; [25.0862069 34.9137931],0
a1,1,0.782952,0.075886,[  7 165] ; [ 2 59],[  6.64377682 165.35622318] ; [ 2.35622318 58.64377682],0
a4,1,0.817172,0.053446,[ 62 110] ; [23 38],[ 62.74678112 109.25321888] ; [22.25321888 38.74678112],0
s7,1,0.849142,0.036181,[ 59 108] ; [19 37],[ 58.41255605 108.58744395] ; [19.58744395 36.41255605],0
d2,1,0.854844,0.033468,[ 71 101] ; [26 35],[ 71.60515021 100.39484979] ; [25.39484979 35.60515021],0
s6,1,0.917208,0.010806,[93 78] ; [32 26],[93.34061135 77.65938865] ; [31.65938865 26.34061135],0
v2,1,0.92536,0.008777,[86 78] ; [30 28],[85.69369369 78.30630631] ; [30.30630631 27.69369369],0
n2,1,0.926003,0.008626,[28 15] ; [16  9],[27.82352941 15.17647059] ; [16.17647059  8.82352941],0
p12,1,0.949014,0.004089,[  6 165] ; [ 2 58],[  5.92207792 165.07792208] ; [ 2.07792208 57.92207792],0
u3,1,0.985639,0.000324,[37 21] ; [16  9],[37.03614458 20.96385542] ; [15.96385542  9.03614458],0
