Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,62.164405,[90 20] ; [ 87 152],[55.78796562 54.21203438] ; [121.21203438 117.78796562],1
v1,1,0.000502,12.10765,[71 40] ; [107 136],[55.81355932 55.18644068] ; [122.18644068 120.81355932],1
p12,1,0.000798,11.246058,[ 12 100] ; [  6 243],[  5.58448753 106.41551247] ; [ 12.41551247 236.58448753],1
n4,1,0.001857,9.685532,[90 22] ; [160  90],[77.3480663 34.6519337] ; [172.6519337  77.3480663],0
r4,1,0.001944,9.60161,[108   5] ; [210  40],[98.99173554 14.00826446] ; [219.00826446  30.99173554],0
d1,1,0.006772,7.332562,[72 41] ; [121 129],[60.07988981 52.92011019] ; [132.92011019 117.07988981],0
a2,1,0.016279,5.772513,[28 85] ; [ 36 214],[19.92286501 93.07713499] ; [ 44.07713499 205.92286501],0
r3,1,0.016557,5.742741,[111   1] ; [232  17],[106.41551247   5.58448753] ; [236.58448753  12.41551247],0
b4,1,0.025662,4.978682,[79 34] ; [144 106],[69.41873278 43.58126722] ; [153.58126722  96.41873278],0
v4,1,0.027085,4.885381,[111   2] ; [230  19],[106.44475138   6.55524862] ; [234.55524862  14.44475138],0
a4,1,0.030338,4.690056,[53 60] ; [ 87 162],[43.70165746 69.29834254] ; [ 96.29834254 152.70165746],0
r2,1,0.034854,4.452295,[108   4] ; [222  25],[102.95264624   9.04735376] ; [227.04735376  19.95264624],0
d2,1,0.04751,3.92725,[55 56] ; [ 96 154],[46.42936288 64.57063712] ; [104.57063712 145.42936288],0
n5,1,0.052201,3.769321,[83 29] ; [158  90],[74.97777778 37.02222222] ; [166.02222222  81.97777778],0
p5,1,0.073952,3.193059,[ 11 102] ; [ 12 238],[  7.15977961 105.84022039] ; [ 15.84022039 234.15977961],0
r1,1,0.080114,3.062584,[92 21] ; [180  67],[85.37777778 27.62222222] ; [186.62222222  60.37777778],0
u1,1,0.080888,3.046975,[18 95] ; [ 24 226],[13.07438017 99.92561983] ; [ 28.92561983 221.07438017],0
d4,1,0.081744,3.02989,[95 17] ; [192  58],[88.79558011 23.20441989] ; [198.20441989  51.79558011],0
p4,1,0.083405,2.997276,[66 45] ; [124 126],[58.42105263 52.57894737] ; [131.57894737 118.42105263],0
s3,1,0.085222,2.962394,[51 58] ; [ 92 156],[43.66106443 65.33893557] ; [ 99.33893557 148.66106443],0
s4,1,0.085504,2.957048,[  9 102] ; [ 36 210],[13.99159664 97.00840336] ; [ 31.00840336 214.99159664],0
a5,1,0.094028,2.804024,[82 31] ; [159  91],[75.02203857 37.97796143] ; [165.97796143  84.02203857],0
s8,1,0.113493,2.504893,[29 84] ; [ 46 204],[23.34710744 89.65289256] ; [ 51.65289256 198.34710744],0
p3,1,0.124642,2.358,[54 59] ; [ 98 152],[47.31680441 65.68319559] ; [104.68319559 145.31680441],0
p10,1,0.145558,2.118194,[93 19] ; [189  59],[87.73333333 24.26666667] ; [194.26666667  53.73333333],0
s2,1,0.181603,1.784456,[38 74] ; [ 67 181],[32.66666667 79.33333333] ; [ 72.33333333 175.66666667],0
p7,1,0.188201,1.731641,[74 37] ; [146 100],[68.40336134 42.59663866] ; [151.59663866  94.40336134],0
p8,1,0.190819,1.711281,[62 49] ; [120 128],[56.2729805 54.7270195] ; [125.7270195 122.2729805],0
a7,1,0.210592,1.56735,[88 23] ; [182  67],[83.25 27.75] ; [186.75  62.25],0
a3,1,0.223172,1.48386,[73 40] ; [144 105],[67.73756906 45.26243094] ; [149.26243094  99.73756906],0
d3,1,0.232319,1.426606,[81 32] ; [162  86],[76.06371191 36.93628809] ; [166.93628809  81.06371191],0
d5,1,0.284332,1.146265,[94 19] ; [195  54],[90.21270718 22.78729282] ; [198.78729282  50.21270718],0
a8,1,0.313096,1.017571,[14 88] ; [ 23 208],[11.33333333 90.66666667] ; [ 25.66666667 205.33333333],0
p9,1,0.338216,0.917183,[95 16] ; [202  46],[91.83008357 19.16991643] ; [205.16991643  42.83008357],0
b1,1,0.372334,0.795861,[37 76] ; [ 94 156],[40.77961433 72.22038567] ; [ 90.22038567 159.77961433],0
b5,1,0.393694,0.727504,[74 39] ; [152  98],[70.35261708 42.64738292] ; [155.64738292  94.35261708],0
s1,1,0.395212,0.722845,[  2 107] ; [  2 246],[  1.22128852 107.77871148] ; [  2.77871148 245.22128852],0
n6,1,0.403877,0.696754,[95 18] ; [201  49],[92.14325069 20.85674931] ; [203.85674931  46.14325069],0
u2,1,0.506557,0.441172,[21 18] ; [50 55],[19.22916667 19.77083333] ; [51.77083333 53.22916667],0
p11,1,0.528777,0.396741,[94 19] ; [201  49],[91.83195592 21.16804408] ; [203.16804408  46.83195592],0
n3,1,0.539658,0.376174,[18  4] ; [46 15],[16.96385542  5.03614458] ; [47.03614458 13.96385542],0
a6,1,0.580188,0.305931,[81 32] ; [172  78],[78.75757576 34.24242424] ; [174.24242424  75.75757576],0
p1,1,0.592595,0.28631,[  9 104] ; [ 16 233],[  7.8038674 105.1961326] ; [ 17.1961326 231.8038674],0
n2,1,0.717265,0.131129,[16  5] ; [44 17],[15.36585366  5.63414634] ; [44.63414634 16.36585366],0
b3,1,0.768133,0.086918,[22 44] ; [40 88],[21.09278351 44.90721649] ; [40.90721649 87.09278351],0
