Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.682091,[274  28] ; [10 14],[263.09202454  38.90797546] ; [20.90797546  3.09202454],1
r2,1,0.0,34.042913,[281  19] ; [14 10],[273.14814815  26.85185185] ; [21.85185185  2.14814815],1
r1,1,0.000991,10.84428,[230  71] ; [11 13],[223.20307692  77.79692308] ; [17.79692308  6.20307692],1
a7,1,0.00214,9.425455,[215  85] ; [10 14],[208.33333333  91.66666667] ; [16.66666667  7.33333333],0
p2,1,0.004885,7.921631,[253  48] ; [14  9],[248.0462963  52.9537037] ; [18.9537037  4.0462963],0
r3,1,0.005724,7.635159,[289  12] ; [20  4],[286.18153846  14.81846154] ; [22.81846154  1.18153846],0
a6,1,0.015563,5.851538,[210  91] ; [11 13],[204.68  96.32] ; [16.32  7.68],0
p7,1,0.016161,5.785267,[183 110] ; [ 9 15],[177.4637224 115.5362776] ; [14.5362776  9.4637224],0
s2,1,0.019831,5.426746,[136 164] ; [ 5 19],[130.55555556 169.44444444] ; [10.44444444 13.55555556],0
u4,1,0.020553,5.364312,[  1 301] ; [ 1 23],[  1.85276074 300.14723926] ; [ 0.14723926 23.85276074],0
n2,1,0.023694,5.116924,[58 19] ; [3 5],[55.25882353 21.74117647] ; [5.74117647 2.25882353],0
p4,1,0.05289,3.747385,[161 138] ; [ 8 16],[156.44272446 142.55727554] ; [12.55727554 11.44272446],0
a2,1,0.057663,3.603365,[ 60 242] ; [ 1 23],[ 56.50920245 245.49079755] ; [ 4.49079755 19.50920245],0
p3,1,0.070091,3.280898,[132 168] ; [ 6 18],[127.77777778 172.22222222] ; [10.22222222 13.77777778],0
p10,1,0.075561,3.157881,[244  55] ; [16  8],[240.68111455  58.31888545] ; [19.31888545  4.68111455],0
u3,1,0.077864,3.10894,[56 50] ; [2 7],[53.46086957 52.53913043] ; [4.53913043 4.46086957],0
s6,1,0.082964,3.005856,[183 113] ; [10 13],[179.0846395 116.9153605] ; [13.9153605  9.0846395],0
s7,1,0.083311,2.999098,[130 161] ; [ 6 17],[126.03821656 164.96178344] ; [ 9.96178344 13.03821656],0
n4,1,0.094643,2.793567,[223  78] ; [14 10],[219.49846154  81.50153846] ; [17.50153846  6.49846154],0
b4,1,0.095719,2.775457,[174 128] ; [18  6],[177.86503067 124.13496933] ; [14.13496933  9.86503067],0
a8,1,0.100872,2.691704,[ 31 251] ; [ 5 17],[ 33.39473684 248.60526316] ; [ 2.60526316 19.39473684],0
v3,1,0.109614,2.559777,[ 81 214] ; [ 3 21],[ 77.68025078 217.31974922] ; [ 6.31974922 17.68025078],0
p8,1,0.133775,2.248147,[152 146] ; [ 8 15],[148.53582555 149.46417445] ; [11.46417445 11.53582555],0
p9,1,0.141813,2.158171,[246  51] ; [17  7],[243.3364486  53.6635514] ; [19.6635514  4.3364486],0
p5,1,0.144103,2.133587,[ 24 277] ; [ 4 20],[ 25.93230769 275.06769231] ; [ 2.06769231 21.93230769],0
u2,1,0.160372,1.970713,[61 45] ; [3 6],[58.99130435 47.00869565] ; [5.00869565 3.99130435],0
b3,1,0.167472,1.905432,[ 48 123] ; [6 7],[ 50.18478261 120.81521739] ; [3.81521739 9.18478261],0
b2,1,0.167472,1.905432,[ 48 123] ; [6 7],[ 50.18478261 120.81521739] ; [3.81521739 9.18478261],0
d3,1,0.184953,1.757367,[203  98] ; [13 11],[200.04923077 100.95076923] ; [15.95076923  8.04923077],0
a5,1,0.184953,1.757367,[203  98] ; [13 11],[200.04923077 100.95076923] ; [15.95076923  8.04923077],0
n6,1,0.187855,1.734357,[255  47] ; [17  6],[252.75076923  49.24923077] ; [19.24923077  3.75076923],0
p6,1,0.18925,1.723447,[ 91 209] ; [ 4 19],[ 88.23529412 211.76470588] ; [ 6.76470588 16.23529412],0
s4,1,0.197517,1.660642,[ 56 241] ; [ 2 22],[ 53.6635514 243.3364486] ; [ 4.3364486 19.6635514],0
n1,1,0.22051,1.501047,[22 54] ; [4 4],[23.52380952 52.47619048] ; [2.47619048 5.52380952],0
b1,1,0.246223,1.344611,[103 199] ; [11 13],[105.60736196 196.39263804] ; [ 8.39263804 15.60736196],0
d2,1,0.246528,1.342871,[126 174] ; [13 11],[128.7037037 171.2962963] ; [10.2962963 13.7037037],0
p1,1,0.324986,0.968775,[ 21 278] ; [ 3 21],[ 22.21671827 276.78328173] ; [ 1.78328173 22.21671827],0
n5,1,0.456004,0.555686,[208  90] ; [15  9],[206.37888199  91.62111801] ; [16.62111801  7.37888199],0
u1,1,0.465048,0.533718,[ 41 261] ; [ 2 22],[ 39.83435583 262.16564417] ; [ 3.16564417 20.83435583],0
s8,1,0.468639,0.525183,[110 191] ; [ 7 17],[108.36 192.64] ; [ 8.64 15.36],0
s3,1,0.486977,0.483199,[158 139] ; [11 13],[156.36448598 140.63551402] ; [12.63551402 11.36448598],0
n3,1,0.504596,0.445257,[58 20] ; [6 1],[58.72941176 19.27058824] ; [5.27058824 1.72941176],0
d4,1,0.518429,0.417017,[233  67] ; [20  4],[234.25925926  65.74074074] ; [18.74074074  5.25925926],0
p12,1,0.591571,0.287898,[ 22 278] ; [ 1 22],[ 21.3622291 278.6377709] ; [ 1.6377709 21.3622291],0
v2,1,0.642937,0.214921,[122 166] ; [ 9 15],[120.92307692 167.07692308] ; [10.07692308 13.92307692],0
d1,1,0.812687,0.056151,[156 146] ; [13 11],[156.55828221 145.44171779] ; [12.44171779 11.55828221],0
a3,1,0.82182,0.050717,[195 106] ; [15  9],[194.49230769 106.50769231] ; [15.50769231  8.49230769],0
s1,1,0.8359,0.042907,[ 10 287] ; [ 1 23],[ 10.17757009 286.82242991] ; [ 0.82242991 23.17757009],0
s5,1,0.837315,0.04216,[ 82 210] ; [ 6 17],[ 81.57460317 210.42539683] ; [ 6.42539683 16.57460317],0
a4,1,0.86932,0.027067,[118 183] ; [ 9 15],[117.62153846 183.37846154] ; [ 9.37846154 14.62153846],0
b5,1,0.910739,0.012568,[160 142] ; [13 11],[160.26380368 141.73619632] ; [12.73619632 11.26380368],0
d5,1,0.957126,0.00289,[225  77] ; [18  6],[225.11042945  76.88957055] ; [17.88957055  6.11042945],0
