Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.686755,[23 28] ; [121  22],[37.8556701 13.1443299] ; [106.1443299  36.8556701],1
n6,1,1.2e-05,19.108969,[30 22] ; [123  19],[41.01030928 10.98969072] ; [111.98969072  30.01030928],1
n1,1,0.001153,10.563856,[ 4 16] ; [16  7],[ 9.30232558 10.69767442] ; [10.69767442 12.30232558],0
p6,1,0.009009,6.820949,[ 9 40] ; [54 85],[16.42021277 32.57978723] ; [46.57978723 92.42021277],0
p11,1,0.013337,6.123871,[33 19] ; [116  28],[39.53061224 12.46938776] ; [109.46938776  34.53061224],0
b5,1,0.018075,5.588845,[25 27] ; [96 48],[32.10204082 19.89795918] ; [88.89795918 55.10204082],0
r3,1,0.024491,5.059541,[43  8] ; [135   8],[46.79381443  4.20618557] ; [131.20618557  11.79381443],0
a8,1,0.026443,4.926812,[ 3 47] ; [ 26 108],[ 7.88043478 42.11956522] ; [ 21.11956522 112.88043478],0
r4,1,0.034551,4.467236,[40 12] ; [128  16],[44.57142857  7.42857143] ; [123.42857143  20.57142857],0
s8,1,0.045696,3.992753,[15 36] ; [65 78],[21.03092784 29.96907216] ; [58.96907216 84.03092784],0
p4,1,0.048822,3.881471,[21 31] ; [80 62],[27.07216495 24.92783505] ; [73.92783505 68.07216495],0
b3,1,0.06411,3.427744,[ 5 18] ; [43 58],[ 8.90322581 14.09677419] ; [39.09677419 61.90322581],0
b2,1,0.06411,3.427744,[ 5 18] ; [43 58],[ 8.90322581 14.09677419] ; [39.09677419 61.90322581],0
r2,1,0.064117,3.427542,[44  7] ; [134   8],[47.03626943  3.96373057] ; [130.96373057  11.03626943],0
p8,1,0.090803,2.860081,[19 32] ; [71 68],[24.15789474 26.84210526] ; [65.84210526 73.15789474],0
p2,1,0.096626,2.760373,[38 14] ; [118  23],[42.03108808  9.96891192] ; [113.96891192  27.03108808],0
p3,1,0.114224,2.494782,[19 33] ; [70 72],[23.8556701 28.1443299] ; [65.1443299 76.8556701],0
p5,1,0.135035,2.233639,[ 3 49] ; [ 19 122],[ 5.92746114 46.07253886] ; [ 16.07253886 124.92746114],0
s7,1,0.147651,2.096355,[20 31] ; [68 65],[24.39130435 26.60869565] ; [63.60869565 69.39130435],0
v2,1,0.176307,1.828482,[26 25] ; [86 53],[30.06315789 20.93684211] ; [81.93684211 57.06315789],0
s4,1,0.178147,1.813017,[11 41] ; [ 19 124],[ 8. 44.] ; [ 22. 121.],0
d4,1,0.222108,1.490702,[35 17] ; [83 61],[31.30612245 20.69387755] ; [86.69387755 57.30612245],0
v3,1,0.224227,1.477112,[17 34] ; [62 82],[20.66153846 30.33846154] ; [58.33846154 85.66153846],0
d2,1,0.234483,1.413462,[10 42] ; [ 18 126],[ 7.42857143 44.57142857] ; [ 20.57142857 123.42857143],0
