Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.171899,[60 41] ; [42 99],[42.57024793 58.42975207] ; [59.42975207 81.57024793],1
p9,1,0.001858,9.684567,[85 20] ; [89 53],[73.96761134 31.03238866] ; [100.03238866  41.96761134],0
v3,1,0.001969,9.578004,[39 65] ; [ 28 114],[28.32520325 75.67479675] ; [ 38.67479675 103.32520325],0
p2,1,0.002532,9.117277,[88 17] ; [99 49],[77.60869565 27.39130435] ; [109.39130435  38.60869565],0
p10,1,0.004233,8.180861,[77 26] ; [81 61],[66.4244898 36.5755102] ; [91.5755102 50.4244898],0
r1,1,0.009191,6.785296,[77 27] ; [86 62],[67.26984127 36.73015873] ; [95.73015873 52.26984127],0
r2,1,0.009431,6.739425,[92 10] ; [114  33],[84.38554217 17.61445783] ; [121.61445783  25.38554217],0
p6,1,0.010623,6.527366,[33 68] ; [ 27 119],[24.53441296 76.46558704] ; [ 35.46558704 110.53441296],0
p7,1,0.011058,6.456014,[63 40] ; [64 79],[53.17479675 49.82520325] ; [73.82520325 69.17479675],0
s6,1,0.024067,5.089818,[52 51] ; [52 92],[43.36842105 59.63157895] ; [60.63157895 83.36842105],0
a7,1,0.026663,4.912493,[72 32] ; [82 66],[63.55555556 40.44444444] ; [90.44444444 57.55555556],0
r3,1,0.033447,4.522732,[93 10] ; [119  29],[86.99601594 16.00398406] ; [125.00398406  22.99601594],0
p4,1,0.044055,4.054443,[54 51] ; [56 89],[46.2 58.8] ; [63.8 81.2],0
s8,1,0.049142,3.870496,[25 79] ; [ 21 126],[19.05976096 84.94023904] ; [ 26.94023904 120.05976096],0
u1,1,0.050695,3.818324,[ 6 99] ; [  2 146],[  3.3201581 101.6798419] ; [  4.6798419 143.3201581],0
p3,1,0.059808,3.542709,[47 58] ; [49 99],[39.84189723 65.15810277] ; [56.15810277 91.84189723],0
b5,1,0.060766,3.51636,[65 40] ; [74 74],[57.68774704 47.31225296] ; [81.31225296 66.68774704],0
a2,1,0.075059,3.168769,[ 9 96] ; [  5 143],[ 5.81027668 99.18972332] ; [  8.18972332 139.81027668],0
d3,1,0.083847,2.988706,[47 58] ; [50 97],[40.41666667 64.58333333] ; [56.58333333 90.41666667],0
u3,1,0.086833,2.932127,[24 21] ; [28 47],[19.5 25.5] ; [32.5 42.5],0
r4,1,0.10261,2.664501,[84 21] ; [105  43],[78.43873518 26.56126482] ; [110.56126482  37.43873518],0
p11,1,0.135814,2.224763,[80 25] ; [100  48],[74.70355731 30.29644269] ; [105.29644269  42.70355731],0
p8,1,0.159718,1.976896,[49 54] ; [56 89],[43.60887097 59.39112903] ; [61.39112903 83.60887097],0
d5,1,0.168443,1.896747,[61 44] ; [73 75],[55.61264822 49.38735178] ; [78.38735178 69.61264822],0
a3,1,0.173269,1.854431,[60 44] ; [72 75],[54.69322709 49.30677291] ; [77.30677291 69.69322709],0
n4,1,0.17411,1.847197,[73 31] ; [91 56],[67.95219124 36.04780876] ; [96.04780876 50.95219124],0
p1,1,0.199654,1.644901,[12 93] ; [ 10 137],[ 9.16666667 95.83333333] ; [ 12.83333333 134.16666667],0
a4,1,0.219669,1.50653,[30 73] ; [ 33 115],[25.85258964 77.14741036] ; [ 37.14741036 110.85258964],0
a5,1,0.219769,1.505876,[60 45] ; [73 75],[55.19762846 49.80237154] ; [77.80237154 70.19762846],0
n6,1,0.221131,1.497018,[79 25] ; [102  46],[74.6984127 29.3015873] ; [106.3015873  41.6984127],0
s7,1,0.232656,1.42455,[27 71] ; [ 29 110],[23.15611814 74.84388186] ; [ 32.84388186 106.15611814],0
n2,1,0.243688,1.359129,[18  5] ; [37 20],[15.8125  7.1875] ; [39.1875 17.8125],0
n5,1,0.24533,1.349705,[74 30] ; [93 52],[69.75100402 34.24899598] ; [97.24899598 47.75100402],0
d2,1,0.250896,1.31831,[13 92] ; [ 26 121],[16.25 88.75] ; [ 22.75 124.25],0
s5,1,0.36771,0.811388,[12 89] ; [ 23 121],[14.42857143 86.57142857] ; [ 20.57142857 123.42857143],0
b2,1,0.391024,0.735754,[23 38] ; [24 54],[20.62589928 40.37410072] ; [26.37410072 51.62589928],0
b3,1,0.391024,0.735754,[23 38] ; [24 54],[20.62589928 40.37410072] ; [26.37410072 51.62589928],0
