Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,148.794709,[233  93] ; [ 66 228],[157.21612903 168.78387097] ; [141.78387097 152.21612903],1
s2,1,0.0,119.252556,[242  86] ; [ 87 204],[174.33279483 153.66720517] ; [154.66720517 136.33279483],1
s3,1,0.0,86.594159,[241  84] ; [107 183],[183.90243902 141.09756098] ; [164.09756098 125.90243902],1
s6,1,0.0,79.508887,[278  45] ; [153 135],[227.84451718  95.15548282] ; [203.15548282  84.84451718],1
s5,1,0.0,31.964313,[149 166] ; [ 71 213],[115.69282137 199.30717863] ; [104.30717863 179.69282137],1
a3,1,0.0,29.589573,[288  40] ; [207  88],[260.60995185  67.39004815] ; [234.39004815  60.60995185],1
p6,1,3e-06,21.818385,[151 176] ; [ 80 207],[123.02442997 203.97557003] ; [107.97557003 179.02442997],1
n4,1,5e-06,20.877013,[285  42] ; [214  81],[262.33601286  64.66398714] ; [236.66398714  58.33601286],1
p3,1,3.8e-05,16.988346,[197 130] ; [128 165],[171.41129032 155.58870968] ; [153.58870968 139.41129032],1
p9,1,6.5e-05,15.951509,[300  26] ; [237  55],[283.27184466  42.72815534] ; [253.72815534  38.27184466],1
u1,1,9.6e-05,15.220974,[ 97 232] ; [ 48 247],[ 76.45032051 252.54967949] ; [ 68.54967949 226.45032051],1
n5,1,0.000252,13.395157,[266  60] ; [202  91],[246.47495961  79.52504039] ; [221.52504039  71.47495961],1
n6,1,0.000382,12.619438,[292  32] ; [236  59],[276.36833603  47.63166397] ; [251.63166397  43.36833603],1
p4,1,0.000458,12.281106,[225 102] ; [161 131],[203.91276252 123.08723748] ; [182.08723748 109.91276252],1
v3,1,0.00144,10.153577,[149 168] ; [ 96 185],[129.87458194 187.12541806] ; [115.12541806 165.87458194],0
a8,1,0.001759,9.785729,[ 57 237] ; [ 27 243],[ 43.78723404 250.21276596] ; [ 40.21276596 229.78723404],0
p7,1,0.001929,9.615924,[227  93] ; [171 119],[208.78688525 111.21311475] ; [189.21311475 100.78688525],0
p5,1,0.001943,9.60306,[ 49 277] ; [ 21 273],[ 36.80645161 289.19354839] ; [ 33.19354839 260.80645161],0
