Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,49.522122,[16 27] ; [67  2],[31.86607143 11.13392857] ; [51.13392857 17.86607143],1
r1,1,0.0,35.957218,[16 28] ; [62  7],[30.37168142 13.62831858] ; [47.62831858 21.37168142],1
v4,1,0.0,33.223502,[20 24] ; [63  4],[32.9009009 11.0990991] ; [50.0990991 16.9009009],1
r2,1,0.0,32.985355,[24 19] ; [68  1],[35.32142857  7.67857143] ; [56.67857143 12.32142857],1
p11,1,0.002812,8.925457,[12 33] ; [38 31],[19.73684211 25.26315789] ; [30.26315789 38.73684211],0
u3,1,0.004663,8.005541,[ 6 15] ; [17  7],[10.73333333 10.26666667] ; [12.26666667 11.73333333],0
s8,1,0.00665,7.365235,[ 2 43] ; [16 52],[ 7.16814159 37.83185841] ; [10.83185841 57.16814159],0
p7,1,0.006705,7.350208,[ 9 35] ; [31 37],[15.71428571 28.28571429] ; [24.28571429 43.71428571],0
n6,1,0.013792,6.064586,[19 25] ; [46 23],[25.30973451 18.69026549] ; [39.69026549 29.30973451],0
a6,1,0.018825,5.517677,[20 25] ; [46 23],[26.05263158 18.94736842] ; [39.94736842 29.05263158],0
d4,1,0.020075,5.405348,[26 18] ; [54 14],[31.42857143 12.57142857] ; [48.57142857 19.42857143],0
p2,1,0.026742,4.90737,[14 31] ; [36 33],[19.73684211 25.26315789] ; [30.26315789 38.73684211],0
n3,1,0.029072,4.763318,[11 17] ; [13  5],[14.60869565 13.39130435] ; [9.39130435 8.60869565],0
a5,1,0.029158,4.758261,[18 27] ; [42 27],[23.68421053 21.31578947] ; [36.31578947 32.68421053],0
s2,1,0.031339,4.634269,[ 7 38] ; [23 45],[11.94690265 33.05309735] ; [18.05309735 49.94690265],0
a1,1,0.033014,4.545037,[ 6 39] ; [ 2 67],[ 3.15789474 41.84210526] ; [ 4.84210526 64.15789474],0
a7,1,0.03448,4.470724,[18 25] ; [43 26],[23.41964286 19.58035714] ; [37.58035714 31.41964286],0
p3,1,0.038293,4.291939,[ 4 40] ; [17 52],[ 8.17699115 35.82300885] ; [12.82300885 56.17699115],0
s4,1,0.04576,3.990393,[ 9 36] ; [ 5 63],[ 5.57522124 39.42477876] ; [ 8.42477876 59.57522124],0
s6,1,0.05253,3.7588,[10 35] ; [27 41],[14.73451327 30.26548673] ; [22.26548673 45.73451327],0
a8,1,0.067534,3.341952,[ 1 41] ; [ 8 56],[ 3.56603774 38.43396226] ; [ 5.43396226 58.56603774],0
b3,1,0.090454,2.866282,[12 15] ; [ 9 28],[ 8.859375 18.140625] ; [12.140625 24.859375],0
b2,1,0.090454,2.866282,[12 15] ; [ 9 28],[ 8.859375 18.140625] ; [12.140625 24.859375],0
d5,1,0.12762,2.321213,[25 20] ; [48 21],[28.81578947 16.18421053] ; [44.18421053 24.81578947],0
v1,1,0.140098,2.17688,[11 34] ; [26 43],[14.60526316 30.39473684] ; [22.39473684 46.60526316],0
s3,1,0.149197,2.080447,[12 32] ; [28 41],[15.57522124 28.42477876] ; [24.42477876 44.57522124],0
n2,1,0.16433,1.933921,[13 16] ; [13  7],[15.3877551 13.6122449] ; [10.6122449  9.3877551],0
s7,1,0.179922,1.798269,[ 7 34] ; [18 45],[ 9.85576923 31.14423077] ; [15.14423077 47.85576923],0
u1,1,0.187156,1.739866,[ 2 43] ; [ 8 61],[ 3.94736842 41.05263158] ; [ 6.05263158 62.94736842],0
b5,1,0.207649,1.587739,[22 23] ; [42 27],[25.26315789 19.73684211] ; [38.73684211 30.26315789],0
n1,1,0.25299,1.306715,[ 9 20] ; [ 9 10],[10.875 18.125] ; [ 7.125 11.875],0
a3,1,0.256609,1.28696,[24 20] ; [45 24],[26.86725664 17.13274336] ; [42.13274336 26.86725664],0
s1,1,0.29734,1.086086,[ 5 39] ; [ 4 64],[ 3.53571429 40.46428571] ; [ 5.46428571 62.53571429],0
d3,1,0.29863,1.080303,[19 26] ; [36 33],[21.71052632 23.28947368] ; [33.28947368 35.71052632],0
p6,1,0.302063,1.065063,[ 4 39] ; [11 57],[ 5.81081081 37.18918919] ; [ 9.18918919 58.81081081],0
v3,1,0.303516,1.05868,[ 9 35] ; [19 46],[11.30275229 32.69724771] ; [16.69724771 48.30275229],0
p8,1,0.339808,0.911156,[ 6 39] ; [14 55],[ 7.89473684 37.10526316] ; [12.10526316 56.89473684],0
u2,1,0.404558,0.694737,[10 10] ; [15  9],[11.36363636  8.63636364] ; [13.63636364 10.36363636],0
b4,1,0.423091,0.641712,[26 19] ; [45 24],[28.02631579 16.97368421] ; [42.97368421 26.02631579],0
