Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,26.632493,[ 7 24] ; [60 19],[18.88181818 12.11818182] ; [48.11818182 30.88181818],1
r4,1,0.000863,11.10106,[21 10] ; [74  6],[26.53153153  4.46846847] ; [68.46846847 11.53153153],1
p9,1,0.00262,9.054517,[17 13] ; [64 12],[22.9245283  7.0754717] ; [58.0754717 17.9245283],0
r1,1,0.004029,8.270546,[19 12] ; [68 11],[24.51818182  6.48181818] ; [62.48181818 16.51818182],0
a2,1,0.004583,8.037116,[ 2 29] ; [26 54],[ 7.81981982 23.18018018] ; [20.18018018 59.81981982],0
p6,1,0.013102,6.155279,[ 6 25] ; [35 43],[11.66055046 19.33944954] ; [29.33944954 48.66055046],0
v4,1,0.017794,5.616295,[25  6] ; [76  4],[28.20720721  2.79279279] ; [72.79279279  7.20720721],0
b1,1,0.026024,4.954454,[22  9] ; [38 42],[16.75675676 14.24324324] ; [43.24324324 36.75675676],0
r3,1,0.026529,4.921208,[26  5] ; [75  3],[28.72477064  2.27522936] ; [72.27522936  5.72477064],0
p10,1,0.040527,4.195683,[15 15] ; [54 22],[19.52830189 10.47169811] ; [49.47169811 26.52830189],0
d5,1,0.044075,4.053695,[21 10] ; [67 12],[24.8  6.2] ; [63.2 15.8],0
b5,1,0.046121,3.977152,[15 16] ; [55 25],[19.54954955 11.45045045] ; [50.45045045 29.54954955],0
p2,1,0.065629,3.389105,[19 12] ; [62 17],[22.82727273  8.17272727] ; [58.17272727 20.82727273],0
a1,1,0.075092,3.168047,[ 4 27] ; [ 3 77],[ 1.95495495 29.04504505] ; [ 5.04504505 74.95495495],0
n2,1,0.089686,2.88,[9 6] ; [21  4],[11.25  3.75] ; [18.75  6.25],0
v1,1,0.094997,2.78759,[20 11] ; [37 42],[16.06363636 14.93636364] ; [40.93636364 38.06363636],0
n1,1,0.109107,2.567111,[8 7] ; [ 7 18],[5.625 9.375] ; [ 9.375 15.625],0
d3,1,0.124182,2.363763,[19 12] ; [60 19],[22.26363636  8.73636364] ; [56.73636364 22.26363636],0
p3,1,0.137795,2.202408,[17 14] ; [31 48],[13.52727273 17.47272727] ; [34.47272727 44.52727273],0
s3,1,0.178651,1.80881,[22  9] ; [66 14],[24.57657658  6.42342342] ; [63.42342342 16.57657658],0
a5,1,0.183065,1.772569,[18 13] ; [57 23],[20.94594595 10.05405405] ; [54.05405405 25.94594595],0
s1,1,0.195025,1.679241,[ 5 26] ; [ 6 71],[ 3.15740741 27.84259259] ; [ 7.84259259 69.15740741],0
p8,1,0.212532,1.554096,[13 18] ; [23 55],[10.23853211 20.76146789] ; [25.76146789 52.23853211],0
s7,1,0.264855,1.243199,[16 10] ; [52 19],[18.22680412  7.77319588] ; [49.77319588 21.22680412],0
n6,1,0.278303,1.175356,[19 10] ; [60 19],[21.21296296  7.78703704] ; [57.78703704 21.21296296],0
a3,1,0.310968,1.026558,[19 12] ; [57 23],[21.22522523  9.77477477] ; [54.77477477 25.22522523],0
p4,1,0.336044,0.925464,[20 11] ; [43 36],[17.75454545 13.24545455] ; [45.24545455 33.75454545],0
n3,1,0.345779,0.888889,[10  5] ; [20  5],[11.25  3.75] ; [18.75  6.25],0
d4,1,0.453675,0.561454,[24  7] ; [66 13],[25.36363636  5.63636364] ; [64.63636364 14.36363636],0
b4,1,0.548397,0.360196,[19 12] ; [44 36],[17.59459459 13.40540541] ; [45.40540541 34.59459459],0
s6,1,0.55823,0.342777,[24  5] ; [68 10],[24.93457944  4.06542056] ; [67.06542056 10.93457944],0
d1,1,0.57521,0.314043,[16 15] ; [46 34],[17.31531532 13.68468468] ; [44.68468468 35.31531532],0
n5,1,0.609173,0.261381,[17 13] ; [49 30],[18.16513761 11.83486239] ; [47.83486239 31.16513761],0
d2,1,0.611579,0.257882,[16 15] ; [45 34],[17.19090909 13.80909091] ; [43.80909091 35.19090909],0
a8,1,0.614944,0.253039,[ 3 28] ; [ 9 59],[ 3.75757576 27.24242424] ; [ 8.24242424 59.75757576],0
s4,1,0.661674,0.191497,[ 8 23] ; [24 56],[ 8.93693694 22.06306306] ; [23.06306306 56.93693694],0
s5,1,0.675017,0.17579,[13 17] ; [34 37],[13.96039604 16.03960396] ; [33.03960396 37.96039604],0
u2,1,0.691801,0.157143,[6 6] ; [12  9],[6.54545455 5.45454545] ; [11.45454545  9.54545455],0
p5,1,0.719969,0.128523,[ 3 28] ; [ 6 73],[ 2.53636364 28.46363636] ; [ 6.46363636 72.53636364],0
p7,1,0.831554,0.045245,[15 16] ; [39 38],[15.5 15.5] ; [38.5 38.5],0
u3,1,0.839931,0.040797,[7 5] ; [13  8],[7.27272727 4.72727273] ; [12.72727273  8.27272727],0
v3,1,0.886543,0.020358,[11 19] ; [29 47],[11.32075472 18.67924528] ; [28.67924528 47.32075472],0
u4,1,0.89424,0.017673,[ 1 30] ; [ 3 77],[ 1.11711712 29.88288288] ; [ 2.88288288 77.11711712],0
n4,1,0.905252,0.014168,[19 11] ; [51 28],[19.26605505 10.73394495] ; [50.73394495 28.26605505],0
p12,1,0.908359,0.01325,[ 1 29] ; [ 3 76],[ 1.10091743 28.89908257] ; [ 2.89908257 76.10091743],0
a4,1,0.917755,0.010663,[14 17] ; [37 43],[14.24324324 16.75675676] ; [36.75675676 43.24324324],0
v2,1,0.957517,0.002838,[17 14] ; [41 33],[17.12380952 13.87619048] ; [40.87619048 33.12380952],0
p1,1,0.97233,0.001203,[ 4 27] ; [10 69],[ 3.94545455 27.05454545] ; [10.05454545 68.94545455],0
s8,1,0.987774,0.000235,[17 14] ; [44 36],[17.03603604 13.96396396] ; [43.96396396 36.03603604],0
b2,1,0.990935,0.000129,[ 6 13] ; [11 24],[ 5.98148148 13.01851852] ; [11.01851852 23.98148148],0
b3,1,0.990935,0.000129,[ 6 13] ; [11 24],[ 5.98148148 13.01851852] ; [11.01851852 23.98148148],0
