Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.120023,[ 37 114] ; [57 38],[57.69918699 93.30081301] ; [36.30081301 58.69918699],1
p7,1,0.0,26.388722,[54 96] ; [65 28],[73.45679012 76.54320988] ; [45.54320988 47.45679012],1
p3,1,0.00015,14.36922,[ 39 114] ; [47 49],[ 52.84337349 100.15662651] ; [33.15662651 62.84337349],1
p6,1,0.000235,13.531132,[ 20 132] ; [31 64],[ 31.38461538 120.61538462] ; [19.61538462 75.38461538],1
p10,1,0.001168,10.54083,[83 66] ; [71 22],[94.81818182 54.18181818] ; [59.18181818 33.81818182],0
p11,1,0.002607,9.063736,[95 58] ; [77 19],[105.68674699  47.31325301] ; [66.31325301 29.68674699],0
p9,1,0.003635,8.457571,[95 55] ; [76 18],[105.12295082  44.87704918] ; [65.87704918 28.12295082],0
p2,1,0.007344,7.186735,[96 57] ; [75 20],[105.49596774  47.50403226] ; [65.50403226 29.49596774],0
a3,1,0.03001,4.70873,[77 74] ; [35 60],[68.74796748 82.25203252] ; [43.25203252 51.74796748],0
a5,1,0.065484,3.392753,[63 90] ; [51 45],[70.04819277 82.95180723] ; [43.95180723 52.04819277],0
s6,1,0.072902,3.216445,[63 89] ; [48 42],[69.71900826 82.28099174] ; [41.28099174 48.71900826],0
p5,1,0.076713,3.133207,[  5 148] ; [ 8 87],[  8.02016129 144.97983871] ; [ 4.97983871 90.02016129],0
r3,1,0.08489,2.968696,[125  26] ; [87  9],[129.60323887  21.39676113] ; [82.39676113 13.60323887],0
a7,1,0.12611,2.33975,[87 64] ; [64 31],[92.68699187 58.31300813] ; [58.31300813 36.68699187],0
p12,1,0.143492,2.140109,[  5 148] ; [ 7 88],[  7.40322581 145.59677419] ; [ 4.59677419 90.40322581],0
r4,1,0.17137,1.870915,[111  42] ; [77 19],[115.51807229  37.48192771] ; [72.48192771 23.51807229],0
p1,1,0.173224,1.854819,[  9 144] ; [10 84],[ 11.76923077 141.23076923] ; [ 7.23076923 86.76923077],0
b3,1,0.181181,1.787909,[26 56] ; [10 38],[22.70769231 59.29230769] ; [13.29230769 34.70769231],0
b2,1,0.181181,1.787909,[26 56] ; [10 38],[22.70769231 59.29230769] ; [13.29230769 34.70769231],0
n6,1,0.18586,1.750136,[105  47] ; [73 22],[109.53846154  42.46153846] ; [68.46153846 26.53846154],0
v2,1,0.194019,1.686833,[53 92] ; [41 50],[57.75423729 87.24576271] ; [36.24576271 54.75423729],0
n1,1,0.195367,1.67667,[13 34] ; [ 8 10],[15.18461538 31.81538462] ; [ 5.81538462 12.18461538],0
n2,1,0.208,1.585294,[39  9] ; [12  6],[37.09090909 10.90909091] ; [13.90909091  4.09090909],0
a1,1,0.249515,1.326015,[ 12 141] ; [ 4 92],[  9.8313253 143.1686747] ; [ 6.1686747 89.8313253],0
a6,1,0.263307,1.251286,[83 70] ; [59 37],[87.25301205 65.74698795] ; [54.74698795 41.25301205],0
d2,1,0.277312,1.180215,[ 25 127] ; [11 85],[ 22.06451613 129.93548387] ; [13.93548387 82.06451613],0
s2,1,0.283961,1.148036,[ 35 115] ; [28 67],[ 38.57142857 111.42857143] ; [24.42857143 70.57142857],0
v4,1,0.291734,1.1116,[128  23] ; [85 10],[130.74390244  20.25609756] ; [82.25609756 12.74390244],0
s4,1,0.306224,1.04689,[ 25 127] ; [11 83],[ 22.24390244 129.75609756] ; [13.75609756 80.24390244],0
d5,1,0.367895,0.810762,[75 77] ; [53 43],[78.4516129 73.5483871] ; [49.5483871 46.4516129],0
s5,1,0.374102,0.789993,[ 22 125] ; [18 75],[ 24.5 122.5] ; [15.5 77.5],0
b5,1,0.399224,0.710664,[89 64] ; [61 35],[92.1686747 60.8313253] ; [57.8313253 38.1686747],0
r2,1,0.401806,0.702916,[126  25] ; [83 12],[128.28861789  22.71138211] ; [80.71138211 14.28861789],0
v3,1,0.436273,0.606065,[ 35 114] ; [26 67],[ 37.55785124 111.44214876] ; [23.44214876 69.55785124],0
d3,1,0.476389,0.507119,[53 98] ; [38 58],[55.63157895 95.36842105] ; [35.36842105 60.63157895],0
s8,1,0.519043,0.415795,[ 20 132] ; [10 86],[ 18.38709677 133.61290323] ; [11.61290323 84.38709677],0
b1,1,0.538122,0.379032,[65 88] ; [37 59],[62.6746988 90.3253012] ; [39.3253012 56.6746988],0
b4,1,0.584849,0.298462,[93 60] ; [55 41],[90.93975904 62.06024096] ; [57.06024096 38.93975904],0
u3,1,0.589241,0.291531,[34 41] ; [24 35],[32.46268657 42.53731343] ; [25.53731343 33.46268657],0
r1,1,0.635207,0.225065,[93 58] ; [62 34],[94.75708502 56.24291498] ; [60.24291498 35.75708502],0
s3,1,0.664382,0.188245,[57 92] ; [33 60],[55.41322314 93.58677686] ; [34.58677686 58.41322314],0
a8,1,0.668987,0.182789,[ 18 128] ; [ 9 77],[ 16.99137931 129.00862069] ; [10.00862069 75.99137931],0
u2,1,0.69898,0.149535,[34 40] ; [26 35],[32.88888889 41.11111111] ; [27.11111111 33.88888889],0
s1,1,0.729765,0.119327,[  5 144] ; [ 4 91],[  5.49590164 143.50409836] ; [ 3.50409836 91.49590164],0
a4,1,0.774464,0.082105,[ 36 116] ; [21 74],[ 35.07692308 116.92307692] ; [21.92307692 73.07692308],0
v1,1,0.857344,0.032312,[58 89] ; [36 58],[57.33609959 89.66390041] ; [36.66390041 57.33609959],0
a2,1,0.87865,0.023311,[  7 146] ; [ 4 92],[  6.75903614 146.24096386] ; [ 4.24096386 91.75903614],0
d4,1,0.882271,0.021931,[83 70] ; [53 43],[83.56626506 69.43373494] ; [52.43373494 43.56626506],0
n4,1,0.934326,0.00679,[92 60] ; [58 37],[92.30769231 59.69230769] ; [57.69230769 37.30769231],0
n5,1,0.935571,0.006535,[94 57] ; [59 35],[94.29795918 56.70204082] ; [58.70204082 35.29795918],0
n3,1,0.992396,9.1e-05,[34 13] ; [13  5],[33.98461538 13.01538462] ; [13.01538462  4.98461538],0
