Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,104.529999,[ 54 207] ; [213 128],[115.75913621 145.24086379] ; [151.24086379 189.75913621],1
v1,1,0.0,49.11681,[109 150] ; [240 100],[150.90317195 108.09682805] ; [198.09682805 141.90317195],1
p10,1,0.000225,13.609826,[207  54] ; [307  34],[222.84717608  38.15282392] ; [291.15282392  49.84717608],1
p3,1,0.00033,12.891236,[122 140] ; [210 133],[143.77520661 118.22479339] ; [188.22479339 154.77520661],1
p9,1,0.000494,12.137968,[211  48] ; [309  30],[225.2173913  33.7826087] ; [294.7826087  44.2173913],1
p7,1,0.000694,11.504193,[150 110] ; [238  97],[169.54621849  90.45378151] ; [218.45378151 116.54621849],1
d4,1,0.000798,11.246629,[199  64] ; [296  47],[214.82673267  48.17326733] ; [280.17326733  62.82673267],1
a7,1,0.001547,10.021403,[167  97] ; [257  85],[184.71287129  79.28712871] ; [239.28712871 102.71287129],0
r1,1,0.002669,9.020676,[198  64] ; [294  51],[212.36243822  49.63756178] ; [279.63756178  65.36243822],0
p11,1,0.004532,8.057265,[202  62] ; [295  50],[215.44827586  48.55172414] ; [281.55172414  63.44827586],0
a5,1,0.005343,7.759363,[187  77] ; [277  67],[201.47368421  62.52631579] ; [262.52631579  81.47368421],0
r3,1,0.005844,7.597829,[239  23] ; [331  12],[246.84297521  15.15702479] ; [323.15702479  19.84297521],0
s4,1,0.006041,7.53812,[ 55 203] ; [ 44 297],[ 42.64106845 215.35893155] ; [ 56.35893155 284.64106845],0
d1,1,0.00799,7.035701,[145 119] ; [226 119],[160.82758621 103.17241379] ; [210.17241379 134.82758621],0
d3,1,0.010943,6.474525,[163 101] ; [246  98],[177.59210526  86.40789474] ; [231.40789474 112.59210526],0
p4,1,0.020363,5.380519,[159 104] ; [237 104],[172.43046358  90.56953642] ; [223.56953642 117.43046358],0
b1,1,0.022618,5.197591,[115 149] ; [119 226],[101.43842365 162.56157635] ; [132.56157635 212.43842365],0
a2,1,0.024178,5.081846,[ 56 208] ; [101 244],[ 68.0591133 195.9408867] ; [ 88.9408867 256.0591133],0
s1,1,0.024923,5.029228,[ 13 247] ; [  6 334],[  8.23333333 251.76666667] ; [ 10.76666667 329.23333333],0
s7,1,0.025773,4.971203,[125 126] ; [191 132],[138.18118467 112.81881533] ; [177.81881533 145.18118467],0
s8,1,0.026676,4.911659,[113 150] ; [177 163],[126.48424544 136.51575456] ; [163.51575456 176.48424544],0
r4,1,0.028831,4.777665,[232  32] ; [321  24],[239.72413793  24.27586207] ; [313.27586207  31.72413793],0
