Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000149,14.389995,[53  7] ; [32 24],[43.96551724 16.03448276] ; [41.03448276 14.96551724],1
d1,1,0.001617,9.939901,[39 21] ; [20 36],[30.51724138 29.48275862] ; [28.48275862 27.51724138],0
a5,1,0.002647,9.035971,[47 13] ; [29 27],[39.31034483 20.68965517] ; [36.68965517 19.31034483],0
b3,1,0.005694,7.644558,[14 17] ; [ 5 30],[ 8.92424242 22.07575758] ; [10.07575758 24.92424242],0
b2,1,0.005694,7.644558,[14 17] ; [ 5 30],[ 8.92424242 22.07575758] ; [10.07575758 24.92424242],0
v3,1,0.01196,6.316813,[22 36] ; [ 9 45],[16.05357143 41.94642857] ; [14.94642857 39.05357143],0
n6,1,0.019972,5.414313,[42 17] ; [28 28],[35.91304348 23.08695652] ; [34.08695652 21.91304348],0
d2,1,0.037191,4.341625,[33 27] ; [20 36],[27.4137931 32.5862069] ; [25.5862069 30.4137931],0
s6,1,0.039208,4.251822,[48 11] ; [36 20],[43.09565217 15.90434783] ; [40.90434783 15.09565217],0
p10,1,0.043299,4.083672,[45 13] ; [33 22],[40.03539823 17.96460177] ; [37.96460177 17.03539823],0
p12,1,0.063456,3.444664,[ 6 53] ; [ 1 54],[ 3.62280702 55.37719298] ; [ 3.37719298 51.62280702],0
u1,1,0.072669,3.221675,[11 49] ; [ 4 52],[ 7.75862069 52.24137931] ; [ 7.24137931 48.75862069],0
v1,1,0.08721,2.925126,[27 30] ; [17 37],[22.59459459 34.40540541] ; [21.40540541 32.59459459],0
s8,1,0.120532,2.41039,[30 30] ; [20 36],[25.86206897 34.13793103] ; [24.13793103 31.86206897],0
a8,1,0.14376,2.137249,[ 1 54] ; [ 4 47],[ 2.59433962 52.40566038] ; [ 2.40566038 48.59433962],0
s7,1,0.144632,2.127968,[32 26] ; [21 30],[28.20183486 29.79816514] ; [24.79816514 26.20183486],0
d4,1,0.167247,1.907445,[52  8] ; [43 13],[49.13793103 10.86206897] ; [45.86206897 10.13793103],0
a2,1,0.191536,1.705764,[13 47] ; [ 7 49],[10.34482759 49.65517241] ; [ 9.65517241 46.34482759],0
p9,1,0.199774,1.644028,[46 13] ; [37 18],[42.95614035 16.04385965] ; [40.04385965 14.95614035],0
d3,1,0.209016,1.578231,[45 15] ; [36 20],[41.89655172 18.10344828] ; [39.10344828 16.89655172],0
r1,1,0.216257,1.529035,[47 12] ; [39 17],[44.12173913 14.87826087] ; [41.87826087 14.12173913],0
p3,1,0.28044,1.164956,[28 31] ; [21 35],[25.13913043 33.86086957] ; [23.86086957 32.13913043],0
a7,1,0.292554,1.107831,[44 16] ; [36 20],[41.37931034 18.62068966] ; [38.62068966 17.37931034],0
p1,1,0.350888,0.870244,[ 6 53] ; [ 3 52],[ 4.65789474 54.34210526] ; [ 4.34210526 50.65789474],0
p5,1,0.352253,0.865326,[ 3 57] ; [ 1 54],[ 2.08695652 57.91304348] ; [ 1.91304348 53.08695652],0
r4,1,0.358851,0.841909,[52  8] ; [45 11],[50.17241379  9.82758621] ; [46.82758621  9.17241379],0
p2,1,0.375893,0.784091,[45 15] ; [45 10],[46.95652174 13.04347826] ; [43.04347826 11.95652174],0
a6,1,0.388546,0.743488,[40 20] ; [33 23],[37.75862069 22.24137931] ; [35.24137931 20.75862069],0
r2,1,0.402739,0.700134,[56  3] ; [50  5],[54.85964912  4.14035088] ; [51.14035088  3.85964912],0
n4,1,0.412463,0.671691,[27 33] ; [21 35],[24.82758621 35.17241379] ; [23.17241379 32.82758621],0
a3,1,0.463697,0.536957,[41 19] ; [34 21],[39.13043478 20.86956522] ; [35.86956522 19.13043478],0
n1,1,0.549495,0.358222,[ 6 13] ; [ 7 10],[ 6.86111111 12.13888889] ; [ 6.13888889 10.86111111],0
n2,1,0.590359,0.289783,[13  6] ; [13  4],[13.72222222  5.27777778] ; [12.27777778  4.72222222],0
b4,1,0.62661,0.236685,[38 22] ; [33 23],[36.72413793 23.27586207] ; [34.27586207 21.72413793],0
p6,1,0.630886,0.230862,[16 42] ; [13 42],[14.88495575 43.11504425] ; [14.11504425 40.88495575],0
p4,1,0.690492,0.158554,[29 31] ; [25 31],[27.93103448 32.06896552] ; [26.06896552 29.93103448],0
b1,1,0.744802,0.105951,[21 39] ; [18 38],[20.17241379 39.82758621] ; [18.82758621 37.17241379],0
b5,1,0.746357,0.104618,[35 25] ; [31 25],[34.13793103 25.86206897] ; [31.86206897 24.13793103],0
a1,1,0.767252,0.087599,[ 4 56] ; [ 3 53],[ 3.62068966 56.37931034] ; [ 3.37931034 52.62068966],0
p11,1,0.787472,0.072682,[40 20] ; [36 20],[39.31034483 20.68965517] ; [36.68965517 19.31034483],0
s1,1,0.810718,0.05736,[ 5 55] ; [ 4 52],[ 4.65517241 55.34482759] ; [ 4.34482759 51.65517241],0
u3,1,0.816275,0.053981,[12  7] ; [14  7],[12.35  6.65] ; [13.65  7.35],0
u2,1,0.816275,0.053981,[12  7] ; [14  7],[12.35  6.65] ; [13.65  7.35],0
n3,1,0.848846,0.036325,[14  4] ; [12  4],[13.76470588  4.23529412] ; [12.23529412  3.76470588],0
v4,1,0.861476,0.030449,[55  5] ; [49  5],[54.73684211  5.26315789] ; [49.26315789  4.73684211],0
s2,1,0.865868,0.02853,[42 18] ; [40 16],[42.4137931 17.5862069] ; [39.5862069 16.4137931],0
s5,1,0.877966,0.023577,[21 32] ; [21 34],[20.61111111 32.38888889] ; [21.38888889 33.61111111],0
a4,1,0.915065,0.011375,[22 38] ; [20 36],[21.72413793 38.27586207] ; [20.27586207 35.72413793],0
p7,1,0.926341,0.008547,[34 25] ; [31 22],[34.24107143 24.75892857] ; [30.75892857 22.24107143],0
p8,1,0.96578,0.001841,[24 35] ; [23 33],[24.11304348 34.88695652] ; [22.88695652 33.11304348],0
s4,1,0.977341,0.000807,[17 43] ; [16 40],[17.06896552 42.93103448] ; [15.93103448 40.06896552],0
