Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001047,10.741905,[75 33] ; [11 19],[67.30434783 40.69565217] ; [18.69565217 11.30434783],0
s5,1,0.00851,6.922816,[42 63] ; [ 4 25],[36.04477612 68.95522388] ; [ 9.95522388 19.04477612],0
n5,1,0.027609,4.852303,[74 34] ; [14 16],[68.86956522 39.13043478] ; [19.13043478 10.86956522],0
p2,1,0.064932,3.406699,[88 19] ; [20 10],[84.35036496 22.64963504] ; [23.64963504  6.35036496],0
s3,1,0.074578,3.179276,[80 27] ; [27  3],[83.56934307 23.43065693] ; [23.43065693  6.56934307],0
b1,1,0.076156,3.145076,[35 73] ; [15 15],[39.13043478 68.86956522] ; [10.86956522 19.13043478],0
p10,1,0.081502,3.034699,[90 17] ; [21  9],[86.69343066 20.30656934] ; [24.30656934  5.69343066],0
p11,1,0.081798,3.028807,[88 20] ; [20 10],[84.52173913 23.47826087] ; [23.47826087  6.52173913],0
a7,1,0.091614,2.845774,[86 20] ; [20 10],[82.61764706 23.38235294] ; [23.38235294  6.61764706],0
u3,1,0.097856,2.740136,[23 22] ; [10  3],[25.60344828 19.39655172] ; [7.39655172 5.60344828],0
p9,1,0.11452,2.490705,[88 18] ; [21  9],[84.95588235 21.04411765] ; [24.04411765  5.95588235],0
b3,1,0.121615,2.396394,[18 35] ; [ 2 13],[15.58823529 37.41176471] ; [ 4.41176471 10.58823529],0
b2,1,0.121615,2.396394,[18 35] ; [ 2 13],[15.58823529 37.41176471] ; [ 4.41176471 10.58823529],0
d5,1,0.143949,2.135227,[85 22] ; [20 10],[82.00729927 24.99270073] ; [22.99270073  7.00729927],0
v1,1,0.146187,2.111589,[58 48] ; [11 17],[54.58208955 51.41791045] ; [14.41791045 13.58208955],0
p7,1,0.15531,2.019309,[65 41] ; [13 15],[61.70149254 44.29850746] ; [16.29850746 11.70149254],0
s4,1,0.167106,1.90872,[22 82] ; [ 3 27],[19.40298507 84.59701493] ; [ 5.59701493 24.40298507],0
d2,1,0.232394,1.426151,[45 62] ; [ 9 21],[42.17518248 64.82481752] ; [11.82481752 18.17518248],0
u2,1,0.249466,1.326289,[21 24] ; [9 5],[22.88135593 22.11864407] ; [7.11864407 6.88135593],0
s6,1,0.268541,1.224186,[82 25] ; [20 10],[79.66423358 27.33576642] ; [22.33576642  7.66423358],0
