Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.7e-05,15.901243,[26 36] ; [41 11],[36.43859649 25.56140351] ; [30.56140351 21.43859649],1
p3,1,0.000233,13.543757,[19 43] ; [35 19],[28.86206897 33.13793103] ; [25.13793103 28.86206897],1
p5,1,0.006981,7.277762,[ 2 60] ; [10 44],[ 6.4137931 55.5862069] ; [ 5.5862069 48.4137931],0
p2,1,0.00867,6.889588,[38 24] ; [45  9],[44.36206897 17.63793103] ; [38.63793103 15.36206897],0
p6,1,0.016615,5.736552,[12 50] ; [21 32],[17.79130435 44.20869565] ; [15.20869565 37.79130435],0
p4,1,0.018679,5.531306,[24 37] ; [32 20],[30.2300885 30.7699115] ; [25.7699115 26.2300885],0
s5,1,0.045756,3.990551,[14 47] ; [21 31],[18.89380531 42.10619469] ; [16.10619469 35.89380531],0
r4,1,0.06269,3.464755,[50 12] ; [50  4],[53.44827586  8.55172414] ; [46.55172414  7.44827586],0
v2,1,0.072494,3.225619,[38 22] ; [41 11],[42.32142857 17.67857143] ; [36.67857143 15.32142857],0
d2,1,0.108316,2.578625,[34 27] ; [22 32],[29.70434783 31.29565217] ; [26.29565217 27.70434783],0
r1,1,0.123795,2.368633,[47 15] ; [47  7],[50.24137931 11.75862069] ; [43.75862069 10.24137931],0
u2,1,0.12663,2.333333,[4 8] ; [10  6],[6. 6.] ; [8. 8.],0
p10,1,0.145797,2.115682,[45 16] ; [45  8],[48.15789474 12.84210526] ; [41.84210526 11.15789474],0
p9,1,0.167015,1.909539,[44 17] ; [44  9],[47.0877193 13.9122807] ; [40.9122807 12.0877193],0
n1,1,0.17844,1.810571,[ 7 11] ; [1 7],[ 5.53846154 12.46153846] ; [2.46153846 5.53846154],0
b3,1,0.192159,1.700988,[18 24] ; [ 9 23],[15.32432432 26.67567568] ; [11.67567568 20.32432432],0
b2,1,0.192159,1.700988,[18 24] ; [ 9 23],[15.32432432 26.67567568] ; [11.67567568 20.32432432],0
a3,1,0.197066,1.663982,[50 12] ; [38 16],[47.03448276 14.96551724] ; [40.96551724 13.03448276],0
d5,1,0.197066,1.663982,[50 12] ; [38 16],[47.03448276 14.96551724] ; [40.96551724 13.03448276],0
p12,1,0.219493,1.507684,[ 4 58] ; [ 7 46],[ 5.93043478 56.06956522] ; [ 5.06956522 47.93043478],0
a2,1,0.257822,1.280417,[17 45] ; [10 44],[14.43103448 47.56896552] ; [12.56896552 41.43103448],0
