Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,5e-06,20.692956,[35 80] ; [24  8],[46.15646259 68.84353741] ; [12.84353741 19.15646259],1
p5,1,8.3e-05,15.479153,[  5 116] ; [ 9 26],[ 10.85897436 110.14102564] ; [ 3.14102564 31.85897436],1
s2,1,0.000236,13.523816,[36 84] ; [23 13],[45.38461538 74.61538462] ; [13.61538462 22.38461538],1
s6,1,0.000623,11.707339,[61 60] ; [29  6],[69.80769231 51.19230769] ; [20.19230769 14.80769231],1
s8,1,0.004549,8.050725,[36 85] ; [20 16],[43.15923567 77.84076433] ; [12.84076433 23.15923567],0
b5,1,0.004656,8.008378,[79 42] ; [14 22],[71.67515924 49.32484076] ; [21.32484076 14.67515924],0
p8,1,0.00726,7.207602,[49 70] ; [24 12],[56.04516129 62.95483871] ; [16.95483871 19.04516129],0
p6,1,0.007797,7.079605,[29 91] ; [17 19],[35.38461538 84.61538462] ; [10.61538462 25.38461538],0
b3,1,0.031402,4.630867,[13 62] ; [ 7 10],[16.30434783 58.69565217] ; [ 3.69565217 13.30434783],0
b2,1,0.031402,4.630867,[13 62] ; [ 7 10],[16.30434783 58.69565217] ; [ 3.69565217 13.30434783],0
v3,1,0.031996,4.598724,[32 88] ; [16 19],[37.16129032 82.83870968] ; [10.83870968 24.16129032],0
p7,1,0.032396,4.577413,[68 51] ; [27  8],[73.40909091 45.59090909] ; [21.59090909 13.40909091],0
r1,1,0.036396,4.378444,[77 43] ; [29  6],[82.06451613 37.93548387] ; [23.93548387 11.06451613],0
p10,1,0.037314,4.336032,[84 35] ; [30  4],[88.66666667 30.33333333] ; [25.33333333  8.66666667],0
u1,1,0.045073,4.015912,[  2 119] ; [ 3 33],[  3.85350318 117.14649682] ; [ 1.14649682 34.85350318],0
n6,1,0.061055,3.508499,[94 27] ; [33  3],[97.87898089 23.12101911] ; [29.12101911  6.87898089],0
p12,1,0.061541,3.495372,[  4 117] ; [ 4 32],[  6.1656051 114.8343949] ; [ 1.8343949 34.1656051],0
s4,1,0.079745,3.070089,[ 18 102] ; [10 26],[21.53846154 98.46153846] ; [ 6.46153846 29.53846154],0
n5,1,0.095238,2.783536,[83 37] ; [30  6],[86.92307692 33.07692308] ; [26.07692308  9.92307692],0
p1,1,0.108208,2.580196,[ 12 109] ; [ 7 28],[ 14.73717949 106.26282051] ; [ 4.26282051 30.73717949],0
v2,1,0.108968,2.569129,[48 67] ; [20 15],[52.13333333 62.86666667] ; [15.86666667 19.13333333],0
p4,1,0.110636,2.545115,[59 62] ; [23 13],[63.19745223 57.80254777] ; [18.80254777 17.19745223],0
p9,1,0.135736,2.225648,[89 31] ; [31  5],[92.30769231 27.69230769] ; [27.69230769  8.30769231],0
n1,1,0.144308,2.13141,[ 7 21] ; [5 5],[ 8.84210526 19.15789474] ; [3.15789474 6.84210526],0
n4,1,0.159009,1.983628,[78 43] ; [27  8],[81.44230769 39.55769231] ; [23.55769231 11.44230769],0
s3,1,0.17854,1.809737,[58 62] ; [22 14],[61.53846154 58.46153846] ; [18.46153846 17.53846154],0
b4,1,0.23695,1.398646,[57 64] ; [21 15],[60.11464968 60.88535032] ; [17.88535032 18.11464968],0
v1,1,0.249869,1.324038,[55 62] ; [13 23],[52. 65.] ; [16. 20.],0
n3,1,0.255445,1.293277,[26  2] ; [8 2],[25.05263158  2.94736842] ; [8.94736842 1.05263158],0
s1,1,0.305832,1.04859,[  5 114] ; [ 3 32],[  6.18181818 112.81818182] ; [ 1.81818182 33.18181818],0
u3,1,0.349084,0.876785,[29 34] ; [10  7],[30.7125 32.2875] ; [8.2875 8.7125],0
a1,1,0.359392,0.840017,[  1 120] ; [ 1 35],[  1.54140127 119.45859873] ; [ 0.45859873 35.54140127],0
r4,1,0.429696,0.623646,[105  16] ; [33  3],[106.3566879  14.6433121] ; [31.6433121  4.3566879],0
n2,1,0.447508,0.576955,[23  6] ; [9 1],[23.79487179  5.20512821] ; [8.20512821 1.79487179],0
v4,1,0.478369,0.502579,[112   7] ; [34  1],[112.81818182   6.18181818] ; [33.18181818  1.81818182],0
a2,1,0.499212,0.456612,[ 11 110] ; [ 2 34],[ 10.01910828 110.98089172] ; [ 2.98089172 33.01910828],0
a8,1,0.508979,0.436166,[12 98] ; [ 5 28],[13.07692308 96.92307692] ; [ 3.92307692 29.07692308],0
a7,1,0.526729,0.400699,[73 47] ; [24 12],[74.61538462 45.38461538] ; [22.38461538 13.61538462],0
d1,1,0.536501,0.382064,[  4 117] ; [ 2 34],[  4.62420382 116.37579618] ; [ 1.37579618 34.62420382],0
a3,1,0.609782,0.260493,[58 63] ; [19 17],[59.34394904 61.65605096] ; [17.65605096 18.34394904],0
d2,1,0.656673,0.197591,[26 95] ; [ 9 27],[26.97452229 94.02547771] ; [ 8.02547771 27.97452229],0
p2,1,0.694875,0.153858,[93 28] ; [28  7],[93.8525641 27.1474359] ; [27.1474359  7.8525641],0
a5,1,0.712717,0.135578,[63 58] ; [20 16],[63.96815287 57.03184713] ; [19.03184713 16.96815287],0
p3,1,0.746473,0.104518,[53 67] ; [17 19],[53.84615385 66.15384615] ; [16.15384615 19.84615385],0
b1,1,0.830056,0.046066,[48 73] ; [15 21],[48.55414013 72.44585987] ; [14.44585987 21.55414013],0
a4,1,0.836638,0.042516,[28 92] ; [ 9 27],[28.46153846 91.53846154] ; [ 8.53846154 27.46153846],0
p11,1,0.898906,0.01614,[92 29] ; [27  9],[91.7133758 29.2866242] ; [27.2866242  8.7133758],0
a6,1,0.900128,0.01575,[72 49] ; [21 15],[71.67515924 49.32484076] ; [21.32484076 14.67515924],0
u2,1,0.901002,0.015474,[27 36] ; [ 7 10],[26.775 36.225] ; [7.225 9.775],0
d3,1,0.995626,3e-05,[33 86] ; [10 26],[33.01290323 85.98709677] ; [ 9.98709677 26.01290323],0
d5,1,1.0,0.0,[60 60] ; [18 18],[60. 60.] ; [18. 18.],0
