Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,336.521345,[586  31] ; [30 82],[521.36076818  95.63923182] ; [94.63923182 17.36076818],1
p2,1,0.0,99.927617,[538  77] ; [55 60],[499.58219178 115.41780822] ; [93.41780822 21.58219178],1
r3,1,0.0,92.239806,[596  19] ; [82 32],[571.97530864  43.02469136] ; [106.02469136   7.97530864],1
r4,1,0.0,81.957243,[565  53] ; [69 46],[534.53206003  83.46793997] ; [99.46793997 15.53206003],1
n6,1,0.0,76.844772,[540  74] ; [61 52],[507.58459422 106.41540578] ; [93.41540578 19.58459422],1
v4,1,0.0,68.747619,[589  23] ; [84 29],[568.10482759  43.89517241] ; [104.89517241   8.10482759],1
p8,1,0.0,49.93762,[360 249] ; [26 87],[325.58725762 283.41274238] ; [60.41274238 52.58725762],1
p7,1,0.0,44.877395,[414 187] ; [41 73],[382.45454545 218.54545455] ; [72.54545455 41.45454545],1
s8,1,0.0,36.139588,[284 330] ; [18 95],[255.05914718 358.94085282] ; [46.94085282 66.05914718],1
n5,1,0.0,33.588952,[492 122] ; [62 51],[467.88995873 146.11004127] ; [86.11004127 26.88995873],1
p4,1,0.0,31.958148,[395 220] ; [41 73],[367.81893004 247.18106996] ; [68.18106996 45.81893004],1
s6,1,0.0,26.516557,[415 190] ; [49 64],[390.97493036 214.02506964] ; [73.02506964 39.97493036],1
r1,1,0.0,26.328873,[495 120] ; [66 47],[473.9217033 141.0782967] ; [87.0782967 25.9217033],1
n4,1,0.0,25.664719,[496 122] ; [66 47],[475.124487 142.875513] ; [86.875513 26.124487],1
v2,1,1e-06,23.492699,[348 244] ; [38 74],[324.59090909 267.40909091] ; [61.40909091 50.59090909],1
r2,1,2e-06,22.460431,[576  35] ; [91 21],[563.67496542  47.32503458] ; [103.32503458   8.67496542],1
v1,1,2e-06,22.215605,[339 261] ; [37 77],[315.96638655 284.03361345] ; [60.03361345 53.96638655],1
p6,1,5e-06,20.733599,[229 380] ; [17 94],[208.075 400.925] ; [37.925 73.075],1
b1,1,5e-06,20.6852,[211 407] ; [65 50],[232.69849932 385.30150068] ; [43.30150068 71.69849932],1
s7,1,1.5e-05,18.758374,[300 294] ; [29 76],[279.57939914 314.42060086] ; [49.42060086 55.57939914],1
s2,1,1.6e-05,18.579168,[317 295] ; [34 80],[295.88429752 316.11570248] ; [55.11570248 58.88429752],1
s5,1,4.2e-05,16.782882,[210 389] ; [17 94],[191.51126761 407.48873239] ; [35.48873239 75.51126761],1
p3,1,9.9e-05,15.163947,[333 283] ; [39 75],[313.90684932 302.09315068] ; [58.09315068 55.90684932],1
s1,1,0.000149,14.381038,[ 15 596] ; [ 11 103],[ 21.91172414 589.08827586] ; [  4.08827586 109.91172414],1
a5,1,0.000163,14.218153,[470 148] ; [68 47],[453.59345157 164.40654843] ; [84.40654843 30.59345157],1
d4,1,0.00079,11.265492,[509 107] ; [78 35],[496.01097394 119.98902606] ; [90.98902606 22.01097394],1
d1,1,0.000855,11.118243,[367 251] ; [49 66],[350.73396999 267.26603001] ; [65.26603001 49.73396999],1
d5,1,0.001082,10.681868,[504 112] ; [78 36],[491.11232877 124.88767123] ; [90.88767123 23.11232877],0
p12,1,0.001769,9.774492,[ 59 556] ; [  1 114],[ 50.54794521 564.45205479] ; [  9.45205479 105.54794521],0
n2,1,0.002283,9.306778,[87 27] ; [28 25],[78.50299401 35.49700599] ; [36.49700599 16.50299401],0
a3,1,0.004453,8.08906,[446 171] ; [66 46],[433.3388203 183.6611797] ; [78.6611797 33.3388203],0
a6,1,0.00468,7.999115,[429 187] ; [64 50],[416.0109589 199.9890411] ; [76.9890411 37.0109589],0
s3,1,0.005718,7.637153,[346 261] ; [48 64],[332.62586926 274.37413074] ; [61.37413074 50.62586926],0
u2,1,0.006472,7.413856,[107  64] ; [19 28],[98.83486239 72.16513761] ; [27.16513761 19.83486239],0
a7,1,0.006509,7.403624,[451 166] ; [69 45],[438.90560876 178.09439124] ; [81.09439124 32.90560876],0
v3,1,0.007797,7.079483,[243 354] ; [29 78],[230.65909091 366.34090909] ; [41.34090909 65.65909091],0
n3,1,0.010206,6.598617,[84 29] ; [27 23],[76.95092025 36.04907975] ; [34.04907975 15.95092025],0
d3,1,0.012002,6.310629,[426 191] ; [65 49],[414.42818057 202.57181943] ; [76.57181943 37.42818057],0
p5,1,0.014933,5.924368,[ 82 532] ; [  6 108],[ 74.21978022 539.78021978] ; [ 13.78021978 100.21978022],0
a1,1,0.015957,5.807652,[ 26 592] ; [ 11 104],[ 31.19508868 586.80491132] ; [  5.80491132 109.19508868],0
u3,1,0.04093,4.17891,[102  70] ; [21 28],[95.72850679 76.27149321] ; [27.27149321 21.72850679],0
u1,1,0.275827,1.187535,[106 512] ; [ 15 100],[102.01637108 515.98362892] ; [18.98362892 96.01637108],0
b5,1,0.295323,1.095197,[360 258] ; [73 42],[365.06684857 252.93315143] ; [67.93315143 47.06684857],0
a8,1,0.375157,0.786511,[ 78 493] ; [11 94],[ 75.1760355 495.8239645] ; [13.8239645 91.1760355],0
b4,1,0.42988,0.623148,[363 255] ; [63 52],[359.16507503 258.83492497] ; [66.83492497 48.16507503],0
b2,1,0.436994,0.604163,[145 234] ; [23 46],[142.125 236.875] ; [25.875 43.125],0
b3,1,0.436994,0.604163,[145 234] ; [23 46],[142.125 236.875] ; [25.875 43.125],0
n1,1,0.451738,0.566287,[43 70] ; [23 29],[45.2 67.8] ; [20.8 31.2],0
a4,1,0.568499,0.3252,[269 348] ; [46 67],[266.23972603 350.76027397] ; [48.76027397 64.23972603],0
s4,1,0.823785,0.049586,[102 509] ; [20 94],[102.81655172 508.18344828] ; [19.18344828 94.81655172],0
p1,1,0.849123,0.03619,[ 57 559] ; [ 10 105],[ 56.45964432 559.54035568] ; [ 10.54035568 104.45964432],0
a2,1,0.858831,0.031635,[139 479] ; [25 90],[138.27012278 479.72987722] ; [25.72987722 89.27012278],0
d2,1,0.887565,0.01999,[282 333] ; [51 62],[281.31181319 333.68818681] ; [51.68818681 61.31181319],0
