Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,33.070237,[ 4 22] ; [48 11],[15.90588235 10.09411765] ; [36.09411765 22.90588235],1
s3,1,1.4e-05,18.827154,[ 7 18] ; [46 13],[15.77380952  9.22619048] ; [37.22619048 21.77380952],1
s6,1,0.001764,9.780564,[13  9] ; [52  6],[17.875  4.125] ; [47.125 10.875],0
s2,1,0.004247,8.175084,[ 9 16] ; [41 18],[14.88095238 10.11904762] ; [35.11904762 23.88095238],0
p6,1,0.009748,6.6803,[ 9 16] ; [38 19],[14.32926829 10.67073171] ; [32.67073171 24.32926829],0
p7,1,0.018696,5.529684,[17  9] ; [49  7],[20.92682927  5.07317073] ; [45.07317073 10.92682927],0
p8,1,0.025335,5.000815,[17  9] ; [51  8],[20.8  5.2] ; [47.2 11.8],0
v4,1,0.04019,4.209857,[21  4] ; [57  2],[23.21428571  1.78571429] ; [54.78571429  4.21428571],0
r1,1,0.049082,3.872542,[17  8] ; [51  8],[20.23809524  4.76190476] ; [47.76190476 11.23809524],0
b5,1,0.05449,3.697629,[16 10] ; [23 36],[11.92941176 14.07058824] ; [27.07058824 31.92941176],0
p3,1,0.071635,3.245149,[17  9] ; [49 10],[20.18823529  5.81176471] ; [45.81176471 13.18823529],0
b1,1,0.08041,3.056605,[15 11] ; [22 37],[11.31764706 14.68235294] ; [25.68235294 33.31764706],0
a3,1,0.08458,2.974618,[19  7] ; [52  7],[21.71764706  4.28235294] ; [49.28235294  9.71764706],0
r2,1,0.10341,2.652148,[21  4] ; [55  3],[22.89156627  2.10843373] ; [53.10843373  4.89156627],0
p12,1,0.131517,2.274509,[ 4 22] ; [18 40],[ 6.80952381 19.19047619] ; [15.19047619 42.80952381],0
d2,1,0.135047,2.233509,[19  7] ; [33 26],[15.90588235 10.09411765] ; [36.09411765 22.90588235],0
n2,1,0.196706,1.666667,[2 2] ; [13  3],[3. 1.] ; [12.  4.],0
d3,1,0.216308,1.528699,[18  8] ; [48 11],[20.18823529  5.81176471] ; [45.81176471 13.18823529],0
n5,1,0.251452,1.315221,[21  5] ; [53  6],[22.63529412  3.36470588] ; [51.36470588  7.63529412],0
r4,1,0.251452,1.315221,[21  5] ; [53  6],[22.63529412  3.36470588] ; [51.36470588  7.63529412],0
a6,1,0.283685,1.149352,[19  7] ; [36 23],[16.82352941  9.17647059] ; [38.17647059 20.82352941],0
s5,1,0.294266,1.1,[16  6] ; [33 22],[14.  8.] ; [35. 20.],0
n4,1,0.340054,0.910226,[22  4] ; [54  5],[23.24705882  2.75294118] ; [52.75294118  6.24705882],0
p9,1,0.388075,0.744966,[24  2] ; [57  2],[24.77647059  1.22352941] ; [56.22352941  2.77647059],0
a2,1,0.389321,0.741061,[ 7 19] ; [11 48],[ 5.50588235 20.49411765] ; [12.49411765 46.50588235],0
v3,1,0.423422,0.640798,[12 12] ; [34 23],[13.62962963 10.37037037] ; [32.37037037 24.62962963],0
n6,1,0.428664,0.626441,[22  3] ; [55  4],[22.91666667  2.08333333] ; [54.08333333  4.91666667],0
p2,1,0.428664,0.626441,[22  3] ; [55  4],[22.91666667  2.08333333] ; [54.08333333  4.91666667],0
s4,1,0.433712,0.612862,[ 2 21] ; [ 9 50],[ 3.08536585 19.91463415] ; [ 7.91463415 51.08536585],0
s1,1,0.442692,0.589294,[ 1 25] ; [ 5 54],[ 1.83529412 24.16470588] ; [ 4.16470588 54.83529412],0
p10,1,0.455802,0.556183,[24  1] ; [53  5],[23.19277108  1.80722892] ; [53.80722892  4.19277108],0
a5,1,0.480074,0.498696,[22  4] ; [46 13],[20.8  5.2] ; [47.2 11.8],0
d5,1,0.491684,0.472838,[22  4] ; [53  6],[22.94117647  3.05882353] ; [52.05882353  6.94117647],0
p11,1,0.503248,0.448081,[21  5] ; [51  8],[22.02352941  3.97647059] ; [49.97647059  9.02352941],0
u3,1,0.514828,0.424242,[5 2] ; [6 1],[5.5 1.5] ; [5.5 1.5],0
b4,1,0.531581,0.391369,[16 10] ; [32 27],[14.68235294 11.31764706] ; [33.31764706 25.68235294],0
u2,1,0.576999,0.311111,[5 2] ; [4 3],[4.5 2.5] ; [4.5 2.5],0
a4,1,0.587247,0.294665,[14 12] ; [28 31],[12.84705882 13.15294118] ; [29.15294118 29.84705882],0
p4,1,0.607457,0.263895,[21  4] ; [52  7],[21.72619048  3.27380952] ; [51.27380952  7.72619048],0
u1,1,0.624381,0.239758,[ 7 19] ; [13 46],[ 6.11764706 19.88235294] ; [13.88235294 45.11764706],0
a1,1,0.650307,0.205513,[ 3 23] ; [ 9 50],[ 3.67058824 22.32941176] ; [ 8.32941176 50.67058824],0
a7,1,0.730455,0.118694,[18  8] ; [43 16],[18.65882353  7.34117647] ; [42.34117647 16.65882353],0
b2,1,0.745605,0.105262,[ 8 10] ; [23 24],[8.58461538 9.41538462] ; [22.41538462 24.58461538],0
b3,1,0.745605,0.105262,[ 8 10] ; [23 24],[8.58461538 9.41538462] ; [22.41538462 24.58461538],0
v2,1,0.757106,0.095656,[13 11] ; [33 24],[13.62962963 10.37037037] ; [32.37037037 24.62962963],0
