Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,82.457878,[250  18] ; [28 32],[227.14634146  40.85365854] ; [50.85365854  9.14634146],1
n6,1,0.0,46.444125,[253  14] ; [38 21],[238.33435583  28.66564417] ; [52.66564417  6.33435583],1
p10,1,1.3e-05,19.068774,[237  27] ; [40 19],[226.40247678  37.59752322] ; [50.59752322  8.40247678],1
p4,1,0.000249,13.419682,[185  79] ; [26 32],[172.99378882  91.00621118] ; [38.00621118 19.99378882],1
p9,1,0.000685,11.528528,[235  28] ; [42 16],[226.95015576  36.04984424] ; [50.04984424  7.95015576],1
v1,1,0.000737,11.392852,[192  73] ; [30 30],[181.01538462  83.98461538] ; [40.98461538 19.01538462],1
s7,1,0.000906,11.010853,[158  91] ; [23 35],[146.80456026 102.19543974] ; [34.19543974 23.80456026],1
p11,1,0.003033,8.787666,[227  41] ; [41 19],[218.97560976  49.02439024] ; [49.02439024 10.97560976],0
p3,1,0.005019,7.872443,[165 100] ; [25 34],[155.40123457 109.59876543] ; [34.59876543 24.40123457],0
a4,1,0.008714,6.880608,[134 132] ; [19 41],[124.8404908 141.1595092] ; [28.1595092 31.8404908],0
a2,1,0.013872,6.054299,[ 77 191] ; [ 8 52],[ 69.45121951 198.54878049] ; [15.54878049 44.45121951],0
s4,1,0.014565,5.968371,[ 30 234] ; [14 46],[ 35.85185185 228.14814815] ; [ 8.14814815 51.85185185],0
p6,1,0.026843,4.900885,[112 150] ; [15 41],[104.63522013 157.36477987] ; [22.36477987 33.63522013],0
n1,1,0.030038,4.707132,[16 21] ; [ 2 14],[12.56603774 24.43396226] ; [ 5.43396226 10.56603774],0
p7,1,0.030525,4.679466,[189  70] ; [34 24],[182.19873817  76.80126183] ; [40.80126183 17.19873817],0
s8,1,0.031099,4.647498,[150 113] ; [25 35],[142.49226006 120.50773994] ; [32.50773994 27.49226006],0
p2,1,0.049582,3.855556,[230  36] ; [45 14],[225.07692308  40.92307692] ; [49.92307692  9.07692308],0
s2,1,0.053322,3.733789,[155 109] ; [27 33],[148.2962963 115.7037037] ; [33.7037037 26.2962963],0
s6,1,0.056788,3.628804,[191  69] ; [36 23],[185.01567398  74.98432602] ; [41.98432602 17.01567398],0
s3,1,0.07116,3.256049,[161  99] ; [29 30],[154.85893417 105.14106583] ; [35.14106583 23.85893417],0
a3,1,0.082554,3.013894,[205  60] ; [40 20],[199.76923077  65.23076923] ; [45.23076923 14.76923077],0
u1,1,0.105309,2.623236,[ 61 207] ; [ 8 52],[ 56.37804878 211.62195122] ; [12.62195122 47.37804878],0
p5,1,0.112391,2.520268,[ 50 216] ; [ 6 53],[ 45.83384615 220.16615385] ; [10.16615385 48.83384615],0
d2,1,0.130276,2.28921,[144 122] ; [26 34],[138.71165644 127.28834356] ; [31.28834356 28.71165644],0
d1,1,0.134384,2.241114,[175  93] ; [33 27],[169.95121951  98.04878049] ; [38.04878049 21.95121951],0
b4,1,0.138209,2.197792,[160 108] ; [42 18],[165.04878049 102.95121951] ; [36.95121951 23.04878049],0
a8,1,0.150081,2.071428,[ 39 196] ; [ 5 51],[ 35.53264605 199.46735395] ; [ 8.46735395 47.53264605],0
r1,1,0.156249,2.010158,[237  31] ; [49 11],[233.68292683  34.31707317] ; [52.31707317  7.68292683],0
b1,1,0.167802,1.902472,[106 162] ; [18 42],[101.31707317 166.68292683] ; [22.68292683 37.31707317],0
s5,1,0.212659,1.553234,[107 150] ; [19 39],[102.8 154.2] ; [23.2 34.8],0
d5,1,0.214006,1.544118,[222  44] ; [46 14],[218.67484663  47.32515337] ; [49.32515337 10.67484663],0
b2,1,0.25626,1.288848,[ 72 105] ; [11 25],[ 68.97183099 108.02816901] ; [14.02816901 21.97183099],0
b3,1,0.25626,1.288848,[ 72 105] ; [11 25],[ 68.97183099 108.02816901] ; [14.02816901 21.97183099],0
n2,1,0.25728,1.283333,[33  7] ; [11  5],[31.42857143  8.57142857] ; [12.57142857  3.42857143],0
p8,1,0.269646,1.218548,[160 101] ; [31 27],[156.27272727 104.72727273] ; [34.72727273 23.27272727],0
p1,1,0.274523,1.194006,[ 31 235] ; [ 4 55],[ 28.64615385 237.35384615] ; [ 6.35384615 52.64615385],0
b5,1,0.283547,1.150011,[154 114] ; [39 21],[157.69512195 110.30487805] ; [35.30487805 24.69512195],0
v2,1,0.293022,1.105683,[213  51] ; [44 15],[210.05572755  53.94427245] ; [46.94427245 12.05572755],0
a7,1,0.303463,1.058914,[191  75] ; [47 13],[194.19631902  71.80368098] ; [43.80368098 16.19631902],0
u2,1,0.306028,1.04774,[36 27] ; [14  6],[37.95180723 25.04819277] ; [12.04819277  7.95180723],0
a5,1,0.336243,0.924703,[211  56] ; [44 16],[208.21100917  58.78899083] ; [46.78899083 13.21100917],0
p12,1,0.479975,0.49892,[ 36 229] ; [ 6 53],[ 34.35185185 230.64814815] ; [ 7.64814815 51.35185185],0
d3,1,0.539437,0.376584,[189  77] ; [45 15],[190.93251534  75.06748466] ; [43.06748466 16.93251534],0
r2,1,0.625993,0.237533,[260   6] ; [58  2],[259.47239264   6.52760736] ; [58.52760736  1.47239264],0
d4,1,0.761401,0.092198,[221  44] ; [51  9],[221.78461538  43.21538462] ; [50.21538462  9.78461538],0
s1,1,0.779139,0.078647,[  7 255] ; [ 2 58],[  7.32298137 254.67701863] ; [ 1.67701863 58.32298137],0
n3,1,0.841341,0.040072,[31  9] ; [12  4],[30.71428571  9.28571429] ; [12.28571429  3.71428571],0
a1,1,0.907688,0.013446,[ 19 249] ; [ 4 56],[ 18.79268293 249.20731707] ; [ 4.20731707 55.79268293],0
v4,1,0.917187,0.010811,[263   5] ; [59  1],[263.09756098   4.90243902] ; [58.90243902  1.09756098],0
u3,1,0.948342,0.004198,[37 26] ; [11  8],[36.87804878 26.12195122] ; [11.12195122  7.87804878],0
a6,1,0.996228,2.2e-05,[181  84] ; [41 19],[181.01538462  83.98461538] ; [40.98461538 19.01538462],0
