Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,22.090511,[43 41] ; [20 86],[27.85263158 56.14736842] ; [35.14736842 70.85263158],1
v2,1,3e-06,21.854927,[56 27] ; [34 69],[40.16129032 42.83870968] ; [49.83870968 53.16129032],1
n4,1,0.001315,10.321148,[67 18] ; [62 47],[56.52061856 28.47938144] ; [72.47938144 36.52061856],0
p10,1,0.001404,10.200376,[72 11] ; [72 36],[62.57591623 20.42408377] ; [81.42408377 26.57591623],0
p5,1,0.001699,9.848907,[14 68] ; [  4 105],[ 7.72774869 74.27225131] ; [10.27225131 98.72774869],0
p3,1,0.003211,8.683268,[41 43] ; [31 79],[31.17525773 52.82474227] ; [40.82474227 69.17525773],0
p7,1,0.011866,6.330847,[59 22] ; [57 47],[50.78918919 30.21081081] ; [65.21081081 38.78918919],0
p9,1,0.015564,5.851512,[74 10] ; [80 28],[67.375 16.625] ; [86.625 21.375],0
n5,1,0.016303,5.76992,[65 19] ; [66 42],[57.3125 26.6875] ; [73.6875 34.3125],0
p6,1,0.016946,5.701925,[35 44] ; [30 79],[27.31382979 51.68617021] ; [37.68617021 71.31382979],0
b3,1,0.018172,5.579506,[19 34] ; [ 9 47],[13.6146789 39.3853211] ; [14.3853211 41.6146789],0
b2,1,0.018172,5.579506,[19 34] ; [ 9 47],[13.6146789 39.3853211] ; [14.3853211 41.6146789],0
p4,1,0.024016,5.093499,[48 36] ; [44 64],[40.25 43.75] ; [51.75 56.25],0
n1,1,0.033895,4.5,[10  5] ; [10 20],[6.66666667 8.33333333] ; [13.33333333 16.66666667],0
v4,1,0.034094,4.489987,[82  2] ; [98 11],[78.34196891  5.65803109] ; [101.65803109   7.34196891],0
s6,1,0.045355,4.005379,[55 28] ; [56 52],[48.23560209 34.76439791] ; [62.76439791 45.23560209],0
r3,1,0.068287,3.323731,[84  1] ; [102   7],[81.49484536  3.50515464] ; [104.50515464   4.49484536],0
d5,1,0.0742,3.187564,[60 25] ; [64 46],[54.05128205 30.94871795] ; [69.94871795 40.05128205],0
d4,1,0.074286,3.185686,[64 21] ; [69 40],[58.27319588 26.72680412] ; [74.72680412 34.27319588],0
r1,1,0.087374,2.922104,[61 24] ; [66 44],[55.35897436 29.64102564] ; [71.64102564 38.35897436],0
r4,1,0.091269,2.851847,[75 10] ; [87 23],[70.61538462 14.38461538] ; [91.38461538 18.61538462],0
s8,1,0.122921,2.379705,[32 53] ; [30 80],[27.02564103 57.97435897] ; [34.97435897 75.02564103],0
a4,1,0.143457,2.140475,[22 63] ; [19 91],[17.87179487 67.12820513] ; [23.12820513 86.87179487],0
p12,1,0.165885,1.919743,[ 7 77] ; [  4 105],[ 4.78756477 79.21243523] ; [  6.21243523 102.78756477],0
u3,1,0.171575,1.869125,[24 15] ; [28 31],[20.69387755 18.30612245] ; [31.30612245 27.69387755],0
n6,1,0.181159,1.788087,[72 12] ; [86 24],[68.41237113 15.58762887] ; [89.58762887 20.41237113],0
u2,1,0.195558,1.675244,[25 14] ; [30 29],[21.8877551 17.1122449] ; [33.1122449 25.8877551],0
a1,1,0.200523,1.638558,[ 3 82] ; [  1 109],[ 1.74358974 83.25641026] ; [  2.25641026 107.74358974],0
b5,1,0.273435,1.199434,[53 32] ; [60 50],[49.25641026 35.74358974] ; [63.74358974 46.25641026],0
s4,1,0.274179,1.19572,[13 72] ; [23 84],[15.9375 69.0625] ; [20.0625 86.9375],0
a3,1,0.282882,1.153191,[46 39] ; [51 59],[42.28205128 42.71794872] ; [54.71794872 55.28205128],0
r2,1,0.289367,1.122566,[77  6] ; [97 13],[74.82901554  8.17098446] ; [99.17098446 10.82901554],0
s2,1,0.330837,0.945619,[39 45] ; [43 66],[35.68911917 48.31088083] ; [46.31088083 62.68911917],0
