Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,47.989236,[537  50] ; [61 31],[516.97496318  70.02503682] ; [81.02503682 10.97496318],1
p10,1,1e-06,23.22024,[494  88] ; [59 33],[477.51632047 104.48367953] ; [75.48367953 16.51632047],1
s6,1,0.000132,14.606505,[405 168] ; [46 45],[389.19126506 183.80873494] ; [61.80873494 29.19126506],1
p8,1,0.000201,13.824927,[322 252] ; [32 59],[305.55789474 268.44210526] ; [48.44210526 42.55789474],1
p9,1,0.000338,12.849292,[500  79] ; [66 26],[488.39642325  90.60357675] ; [77.60357675 14.39642325],1
p4,1,0.000437,12.368262,[375 208] ; [41 50],[359.83382789 223.16617211] ; [56.16617211 34.83382789],1
s5,1,0.000618,11.721014,[208 356] ; [15 69],[194.09259259 369.90740741] ; [28.90740741 55.09259259],1
p5,1,0.000843,11.143461,[ 86 495] ; [ 2 90],[ 75.97028232 505.02971768] ; [12.02971768 79.97028232],1
s2,1,0.005151,7.825603,[315 266] ; [35 56],[302.60416667 278.39583333] ; [47.39583333 43.60416667],0
v1,1,0.006202,7.490517,[337 237] ; [39 51],[325.03614458 248.96385542] ; [50.96385542 39.03614458],0
v3,1,0.016631,5.734861,[258 310] ; [28 60],[247.63414634 320.36585366] ; [38.36585366 49.63414634],0
n1,1,0.023589,5.124618,[58 56] ; [ 4 14],[53.54545455 60.45454545] ; [8.45454545 9.54545455],0
s8,1,0.033415,4.524399,[278 304] ; [33 59],[268.54896142 313.45103858] ; [42.45103858 49.54896142],0
s3,1,0.037069,4.347262,[343 234] ; [43 47],[333.91604198 243.08395802] ; [52.08395802 37.91604198],0
p7,1,0.037575,4.324157,[375 197] ; [50 42],[366.11445783 205.88554217] ; [58.88554217 33.11445783],0
p12,1,0.046844,3.950994,[ 56 525] ; [ 3 88],[ 51.01041667 529.98958333] ; [ 7.98958333 83.01041667],0
u1,1,0.073925,3.193655,[124 465] ; [12 80],[117.62701909 471.37298091] ; [18.37298091 73.62701909],0
d1,1,0.074307,3.185226,[371 218] ; [49 43],[363.25991189 225.74008811] ; [56.74008811 35.25991189],0
p3,1,0.0746,3.178779,[318 265] ; [41 51],[310.06962963 272.93037037] ; [48.93037037 43.06962963],0
s7,1,0.0933,2.8165,[304 254] ; [39 48],[296.73488372 261.26511628] ; [46.26511628 40.73488372],0
n2,1,0.125584,2.346257,[91 26] ; [11  7],[88.4 28.6] ; [13.6  4.4],0
d2,1,0.142814,2.14737,[314 269] ; [42 50],[307.47851852 275.52148148] ; [48.52148148 43.47851852],0
n3,1,0.157514,1.997936,[83 32] ; [15  2],[85.37878788 29.62121212] ; [12.62121212  4.37878788],0
p2,1,0.16704,1.909308,[490  93] ; [72 20],[485.40148148  97.59851852] ; [76.59851852 15.40148148],0
p6,1,0.172648,1.859802,[236 341] ; [30 60],[230.10794603 346.89205397] ; [35.89205397 54.10794603],0
a8,1,0.196457,1.668523,[ 86 445] ; [ 9 75],[ 82.02439024 448.97560976] ; [12.97560976 71.02439024],0
a2,1,0.245191,1.350499,[162 427] ; [20 72],[157.41262849 431.58737151] ; [24.58737151 67.41262849],0
b3,1,0.250942,1.318052,[150 220] ; [20 41],[145.93967517 224.06032483] ; [24.06032483 36.93967517],0
b2,1,0.250942,1.318052,[150 220] ; [20 41],[145.93967517 224.06032483] ; [24.06032483 36.93967517],0
b5,1,0.251486,1.315027,[347 242] ; [60 32],[352.01615272 236.98384728] ; [54.98384728 37.01615272],0
p11,1,0.271791,1.207685,[477 112] ; [70 22],[473.10279001 115.89720999] ; [73.89720999 18.10279001],0
d5,1,0.274786,1.192696,[486 100] ; [72 20],[482.28318584 103.71681416] ; [75.71681416 16.28318584],0
a1,1,0.297387,1.085877,[ 35 554] ; [ 3 89],[ 32.86637298 556.13362702] ; [ 5.13362702 86.86637298],0
b4,1,0.335709,0.92675,[340 249] ; [58 34],[344.23201175 244.76798825] ; [53.76798825 38.23201175],0
r3,1,0.345822,0.888727,[553  33] ; [89  3],[554.88495575  31.11504425] ; [87.11504425  4.88495575],0
u4,1,0.351494,0.868057,[ 16 573] ; [ 1 91],[ 14.70337739 574.29662261] ; [ 2.29662261 89.70337739],0
u2,1,0.514215,0.42548,[80 71] ; [15 10],[81.50568182 69.49431818] ; [13.49431818 11.50568182],0
s4,1,0.52925,0.395831,[ 80 498] ; [15 77],[ 81.95522388 496.04477612] ; [13.04477612 78.95522388],0
d3,1,0.611063,0.25863,[405 181] ; [66 26],[407.08849558 178.91150442] ; [63.91150442 28.08849558],0
u3,1,0.634316,0.226254,[84 69] ; [15 10],[85.09550562 67.90449438] ; [13.90449438 11.09550562],0
d4,1,0.639999,0.218743,[477 107] ; [77 15],[478.6035503 105.3964497] ; [75.3964497 16.6035503],0
b1,1,0.672737,0.178417,[236 353] ; [39 53],[237.84875184 351.15124816] ; [37.15124816 54.84875184],0
s1,1,0.672827,0.178313,[ 20 557] ; [ 4 88],[ 20.69955157 556.30044843] ; [ 3.30044843 88.69955157],0
a6,1,0.673337,0.177724,[407 178] ; [62 30],[405.26587888 179.73412112] ; [63.73412112 28.26587888],0
a5,1,0.699302,0.149199,[458 130] ; [70 22],[456.56470588 131.43529412] ; [71.43529412 20.56470588],0
