Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.14589,[19 59] ; [31 16],[31.2 46.8] ; [18.8 28.2],1
s6,1,0.00054,11.972514,[32 47] ; [34 13],[41.38095238 37.61904762] ; [24.61904762 22.38095238],1
p6,1,0.002313,9.282938,[ 9 69] ; [16 31],[15.6 62.4] ; [ 9.4 37.6],0
s3,1,0.002571,9.089522,[27 50] ; [29 17],[35.05691057 41.94308943] ; [20.94308943 25.05691057],0
p11,1,0.004394,8.113408,[39 40] ; [36 12],[46.65354331 32.34645669] ; [28.34645669 19.65354331],0
u3,1,0.006482,7.41125,[ 9 19] ; [15  6],[13.71428571 14.28571429] ; [10.28571429 10.71428571],0
b5,1,0.009758,6.67848,[34 45] ; [32 16],[41.05511811 37.94488189] ; [24.94488189 23.05511811],0
r4,1,0.01074,6.507774,[51 28] ; [41  7],[57.22834646 21.77165354] ; [34.77165354 13.22834646],0
s7,1,0.011854,6.332624,[23 53] ; [24 21],[29.52066116 46.47933884] ; [17.47933884 27.52066116],0
p7,1,0.01314,6.150099,[20 58] ; [21 23],[26.21311475 51.78688525] ; [14.78688525 29.21311475],0
v4,1,0.019911,5.419691,[57 22] ; [43  5],[62.20472441 16.79527559] ; [37.79527559 10.20472441],0
s5,1,0.023983,5.09587,[13 62] ; [16 29],[18.125 56.875] ; [10.875 34.125],0
p5,1,0.024047,5.091215,[ 4 75] ; [ 8 38],[ 7.584 71.416] ; [ 4.416 41.584],0
s8,1,0.025418,4.995206,[23 56] ; [23 24],[28.84126984 50.15873016] ; [17.15873016 29.84126984],0
p9,1,0.02846,4.799955,[41 36] ; [35 13],[46.816 30.184] ; [29.184 18.816],0
n1,1,0.029674,4.72807,[15 17] ; [10  2],[18.18181818 13.81818182] ; [6.81818182 5.18181818],0
r2,1,0.046371,3.968057,[64 12] ; [46  2],[67.41935484  8.58064516] ; [42.58064516  5.41935484],0
