Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002911,8.862732,[14 26] ; [12  3],[18.90909091 21.09090909] ; [7.09090909 7.90909091],0
p4,1,0.007751,7.090044,[11 29] ; [10  5],[15.27272727 24.72727273] ; [5.72727273 9.27272727],0
s2,1,0.027001,4.890752,[ 7 33] ; [7 8],[10.18181818 29.81818182] ; [ 3.81818182 11.18181818],0
s1,1,0.028429,4.801846,[ 1 38] ; [ 3 12],[ 2.88888889 36.11111111] ; [ 1.11111111 13.88888889],0
a3,1,0.060871,3.513484,[22 18] ; [ 4 11],[18.90909091 21.09090909] ; [7.09090909 7.90909091],0
n6,1,0.087504,2.919704,[21 19] ; [11  3],[23.7037037 16.2962963] ; [8.2962963 5.7037037],0
p8,1,0.089059,2.891296,[ 9 30] ; [7 8],[11.55555556 27.44444444] ; [ 4.44444444 10.55555556],0
n2,1,0.098543,2.728968,[ 9 11] ; [5 1],[10.76923077  9.23076923] ; [3.23076923 2.76923077],0
s5,1,0.100577,2.696378,[ 4 35] ; [ 4 10],[ 5.88679245 33.11320755] ; [ 2.11320755 11.88679245],0
r4,1,0.121483,2.398091,[10 30] ; [7 8],[12.36363636 27.63636364] ; [ 4.63636364 10.36363636],0
p2,1,0.134007,2.245464,[15 25] ; [9 6],[17.45454545 22.54545455] ; [6.54545455 8.45454545],0
s3,1,0.136213,2.220227,[10 29] ; [7 8],[12.27777778 26.72222222] ; [ 4.72222222 10.27777778],0
a4,1,0.141645,2.16,[13 26] ; [ 2 13],[10.83333333 28.16666667] ; [ 4.16666667 10.83333333],0
r3,1,0.163013,1.946048,[21 19] ; [11  4],[23.27272727 16.72727273] ; [8.72727273 6.27272727],0
d2,1,0.176617,1.825866,[21 18] ; [ 5 10],[18.77777778 20.22222222] ; [7.22222222 7.77777778],0
v1,1,0.205439,1.603278,[ 7 33] ; [ 5 10],[ 8.72727273 31.27272727] ; [ 3.27272727 11.72727273],0
p11,1,0.216446,1.527778,[18 22] ; [ 4 11],[16. 24.] ; [6. 9.],0
d5,1,0.216446,1.527778,[26 14] ; [7 8],[24. 16.] ; [9. 6.],0
d4,1,0.216446,1.527778,[22 18] ; [11  4],[24. 16.] ; [9. 6.],0
p6,1,0.223225,1.483516,[ 7 32] ; [ 5 10],[ 8.66666667 30.33333333] ; [ 3.33333333 11.66666667],0
n5,1,0.246972,1.340351,[23 17] ; [6 9],[21.09090909 18.90909091] ; [7.90909091 7.09090909],0
s4,1,0.299935,1.074481,[ 8 32] ; [ 5 10],[ 9.45454545 30.54545455] ; [ 3.54545455 11.45454545],0
b2,1,0.320294,0.987747,[ 8 15] ; [2 9],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
b3,1,0.320294,0.987747,[ 8 15] ; [2 9],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
d3,1,0.32167,0.982143,[18 22] ; [9 6],[19.63636364 20.36363636] ; [7.36363636 7.63636364],0
v4,1,0.359942,0.838095,[24 16] ; [11  4],[25.45454545 14.54545455] ; [9.54545455 5.45454545],0
a6,1,0.374545,0.78853,[24 16] ; [7 8],[22.54545455 17.45454545] ; [8.45454545 6.54545455],0
b5,1,0.408884,0.682044,[19 21] ; [9 6],[20.36363636 19.63636364] ; [7.63636364 7.36363636],0
d1,1,0.451767,0.566216,[15 25] ; [ 4 11],[13.81818182 26.18181818] ; [5.18181818 9.81818182],0
u2,1,0.453323,0.562329,[ 8 10] ; [3 7],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
