Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002451,9.176853,[10 24] ; [12  4],[14.96 19.04] ; [7.04 8.96],0
r2,1,0.004183,8.202405,[14 19] ; [13  2],[18.5625 14.4375] ; [8.4375 6.5625],0
v2,1,0.008564,6.911644,[10 24] ; [11  5],[14.28 19.72] ; [6.72 9.28],0
r1,1,0.012523,6.235252,[11 24] ; [11  5],[15.09803922 19.90196078] ; [6.90196078 9.09803922],0
s6,1,0.020776,5.345455,[ 8 27] ; [8 6],[11.42857143 23.57142857] ; [4.57142857 9.42857143],0
a8,1,0.02381,5.108416,[ 4 30] ; [6 9],[ 6.93877551 27.06122449] ; [ 3.06122449 11.93877551],0
u3,1,0.028108,4.821429,[ 1 13] ; [3 3],[ 2.8 11.2] ; [1.2 4.8],0
d4,1,0.03285,4.553571,[20 15] ; [14  2],[23.33333333 11.66666667] ; [10.66666667  5.33333333],0
a7,1,0.035875,4.403051,[13 22] ; [11  5],[16.47058824 18.52941176] ; [7.52941176 8.47058824],0
p6,1,0.038728,4.272747,[ 4 29] ; [ 6 10],[ 6.73469388 26.26530612] ; [ 3.26530612 12.73469388],0
n6,1,0.045146,4.013161,[17 16] ; [13  3],[20.20408163 12.79591837] ; [9.79591837 6.20408163],0
d5,1,0.049543,3.856875,[21 14] ; [14  2],[24.01960784 10.98039216] ; [10.98039216  5.01960784],0
p7,1,0.052576,3.757347,[ 8 27] ; [8 8],[10.98039216 24.01960784] ; [ 5.01960784 10.98039216],0
p10,1,0.053894,3.715988,[13 20] ; [11  5],[16.16326531 16.83673469] ; [7.83673469 8.16326531],0
b5,1,0.056686,3.631788,[14 21] ; [11  5],[17.15686275 17.84313725] ; [7.84313725 8.15686275],0
s3,1,0.080448,3.055825,[10 23] ; [9 7],[12.79591837 20.20408163] ; [6.20408163 9.79591837],0
p8,1,0.084901,2.968495,[ 4 31] ; [ 5 11],[ 6.17647059 28.82352941] ; [ 2.82352941 13.17647059],0
s8,1,0.111772,2.528984,[ 6 29] ; [ 6 10],[ 8.23529412 26.76470588] ; [ 3.76470588 12.23529412],0
d3,1,0.135244,2.23125,[14 21] ; [10  6],[16.47058824 18.52941176] ; [7.52941176 8.47058824],0
s5,1,0.142457,2.15122,[ 4 31] ; [ 4 10],[ 5.71428571 29.28571429] ; [ 2.28571429 11.71428571],0
d2,1,0.151127,2.060836,[16 18] ; [11  5],[18.36 15.64] ; [8.64 7.36],0
p9,1,0.151613,2.055944,[15 17] ; [11  5],[17.33333333 14.66666667] ; [8.66666667 7.33333333],0
n2,1,0.193472,1.69098,[8 9] ; [4 1],[9.27272727 7.72727273] ; [2.72727273 2.27272727],0
d1,1,0.201111,1.63429,[13 22] ; [9 7],[15.09803922 19.90196078] ; [6.90196078 9.09803922],0
b1,1,0.24649,1.343089,[18 17] ; [11  5],[19.90196078 15.09803922] ; [9.09803922 6.90196078],0
p11,1,0.279184,1.17106,[14 21] ; [9 7],[15.78431373 19.21568627] ; [7.21568627 8.78431373],0
p4,1,0.285992,1.138393,[10 25] ; [7 9],[11.66666667 23.33333333] ; [ 5.33333333 10.66666667],0
a5,1,0.286179,1.137512,[23 12] ; [8 8],[21.2745098 13.7254902] ; [9.7254902 6.2745098],0
a4,1,0.356744,0.849324,[13 21] ; [ 4 12],[11.56 22.44] ; [ 5.44 10.56],0
v3,1,0.379489,0.772356,[ 7 28] ; [ 5 11],[ 8.23529412 26.76470588] ; [ 3.76470588 12.23529412],0
n5,1,0.511972,0.430035,[29  6] ; [12  4],[28.1372549  6.8627451] ; [12.8627451  3.1372549],0
s4,1,0.563895,0.333005,[ 4 31] ; [ 1 15],[ 3.43137255 31.56862745] ; [ 1.56862745 14.43137255],0
u2,1,0.573138,0.31746,[ 3 11] ; [2 4],[ 3.5 10.5] ; [1.5 4.5],0
a6,1,0.610764,0.259063,[17 18] ; [9 7],[17.84313725 17.15686275] ; [8.15686275 7.84313725],0
n1,1,0.61093,0.258824,[8 9] ; [3 2],[8.5 8.5] ; [2.5 2.5],0
b3,1,0.692108,0.156813,[10 16] ; [5 6],[10.54054054 15.45945946] ; [4.45945946 6.54054054],0
b2,1,0.692108,0.156813,[10 16] ; [5 6],[10.54054054 15.45945946] ; [4.45945946 6.54054054],0
s7,1,0.717601,0.130803,[ 7 25] ; [ 4 11],[ 7.4893617 24.5106383] ; [ 3.5106383 11.4893617],0
p3,1,0.845551,0.037946,[10 25] ; [ 5 11],[10.29411765 24.70588235] ; [ 4.70588235 11.29411765],0
a2,1,0.863473,0.029569,[ 5 30] ; [ 2 14],[ 4.80392157 30.19607843] ; [ 2.19607843 13.80392157],0
p12,1,0.896608,0.016886,[ 2 33] ; [ 1 14],[ 2.1 32.9] ; [ 0.9 14.1],0
s2,1,0.911944,0.012229,[ 9 25] ; [ 4 12],[ 8.84 25.16] ; [ 4.16 11.84],0
p5,1,0.912255,0.012143,[ 4 31] ; [ 2 14],[ 4.11764706 30.88235294] ; [ 1.88235294 14.11764706],0
v1,1,0.937836,0.006082,[11 23] ; [ 5 11],[10.88 23.12] ; [ 5.12 10.88],0
a3,1,0.960148,0.002497,[21 13] ; [10  6],[21.08 12.92] ; [9.92 6.08],0
b4,1,0.980472,0.000599,[22 13] ; [10  6],[21.96078431 13.03921569] ; [10.03921569  5.96078431],0
