Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.003106,8.743994,[23 52] ; [9 3],[27.5862069 47.4137931] ; [4.4137931 7.5862069],0
b4,1,0.007843,7.068867,[38 37] ; [11  1],[42.24137931 32.75862069] ; [6.75862069 5.24137931],0
s2,1,0.022315,5.221038,[19 55] ; [7 5],[22.37209302 51.62790698] ; [3.62790698 8.37209302],0
r1,1,0.046205,3.974103,[17 58] ; [6 6],[19.82758621 55.17241379] ; [3.17241379 8.82758621],0
s3,1,0.066151,3.376035,[23 51] ; [7 5],[25.81395349 48.18604651] ; [4.18604651 7.81395349],0
p1,1,0.07259,3.223462,[ 6 69] ; [3 9],[ 7.75862069 67.24137931] ; [ 1.24137931 10.75862069],0
b2,1,0.074078,3.190255,[17 29] ; [ 1 10],[14.52631579 31.47368421] ; [3.47368421 7.52631579],0
b3,1,0.074078,3.190255,[17 29] ; [ 1 10],[14.52631579 31.47368421] ; [3.47368421 7.52631579],0
u2,1,0.09769,2.742857,[ 9 19] ; [3 1],[10.5 17.5] ; [1.5 2.5],0
p2,1,0.128161,2.314645,[37 35] ; [9 3],[39.42857143 32.57142857] ; [6.57142857 5.42857143],0
d3,1,0.131292,2.277164,[32 42] ; [8 4],[34.41860465 39.58139535] ; [5.58139535 6.41860465],0
p11,1,0.160015,1.974087,[40 35] ; [9 3],[42.24137931 32.75862069] ; [6.75862069 5.24137931],0
d2,1,0.175924,1.831722,[31 43] ; [7 4],[33.08235294 40.91764706] ; [4.91764706 6.08235294],0
p3,1,0.177946,1.814694,[17 56] ; [5 7],[18.89411765 54.10588235] ; [3.10588235 8.89411765],0
s7,1,0.183839,1.766315,[24 47] ; [6 5],[25.97560976 45.02439024] ; [4.02439024 6.97560976],0
n3,1,0.187351,1.738324,[20 19] ; [1 4],[18.61363636 20.38636364] ; [2.38636364 2.61363636],0
a6,1,0.264567,1.244698,[37 38] ; [8 4],[38.79310345 36.20689655] ; [6.20689655 5.79310345],0
v2,1,0.293419,1.103869,[25 48] ; [6 6],[26.62352941 46.37647059] ; [4.37647059 7.62352941],0
n1,1,0.31247,1.020206,[17 22] ; [1 4],[15.95454545 23.04545455] ; [2.04545455 2.95454545],0
d5,1,0.320076,0.988636,[45 30] ; [9 3],[46.55172414 28.44827586] ; [7.44827586 4.55172414],0
p9,1,0.32733,0.959433,[46 25] ; [6 6],[44.48192771 26.51807229] ; [7.51807229 4.48192771],0
p12,1,0.330472,0.947048,[ 2 71] ; [ 1 11],[ 2.57647059 70.42352941] ; [ 0.42352941 11.57647059],0
p6,1,0.337943,0.918219,[15 57] ; [4 8],[16.28571429 55.71428571] ; [2.71428571 9.28571429],0
d1,1,0.3534,0.861212,[27 48] ; [6 6],[28.44827586 46.55172414] ; [4.55172414 7.44827586],0
p7,1,0.359012,0.841346,[26 46] ; [6 6],[27.42857143 44.57142857] ; [4.57142857 7.42857143],0
b1,1,0.402237,0.701628,[41 34] ; [5 7],[39.65517241 35.34482759] ; [6.34482759 5.65517241],0
s8,1,0.422709,0.642771,[17 58] ; [4 8],[18.10344828 56.89655172] ; [2.89655172 9.10344828],0
s4,1,0.443485,0.58725,[12 63] ; [3 9],[12.93103448 62.06896552] ; [2.06896552 9.93103448],0
v3,1,0.459319,0.547552,[20 55] ; [ 2 10],[18.96551724 56.03448276] ; [3.03448276 8.96551724],0
p5,1,0.460241,0.545308,[ 7 66] ; [ 2 10],[ 7.72941176 65.27058824] ; [ 1.27058824 10.72941176],0
a1,1,0.554699,0.348967,[11 64] ; [ 1 11],[10.34482759 64.65517241] ; [ 1.65517241 10.34482759],0
a4,1,0.595087,0.28247,[25 49] ; [5 7],[25.81395349 48.18604651] ; [4.18604651 7.81395349],0
p4,1,0.618161,0.248461,[25 48] ; [5 7],[25.76470588 47.23529412] ; [4.23529412 7.76470588],0
n4,1,0.640435,0.218173,[58 17] ; [10  2],[58.62068966 16.37931034] ; [9.37931034 2.62068966],0
v1,1,0.647383,0.209215,[25 48] ; [3 8],[24.33333333 48.66666667] ; [3.66666667 7.33333333],0
a8,1,0.655686,0.198806,[ 4 67] ; [ 1 10],[ 4.32926829 66.67073171] ; [ 0.67073171 10.32926829],0
n6,1,0.686572,0.162821,[47 26] ; [7 5],[46.37647059 26.62352941] ; [7.62352941 4.37647059],0
r2,1,0.70195,0.146451,[42 31] ; [7 4],[42.58333333 30.41666667] ; [6.41666667 4.58333333],0
d4,1,0.754038,0.098169,[44 31] ; [7 4],[44.47674419 30.52325581] ; [6.52325581 4.47674419],0
a3,1,0.764593,0.089673,[46 28] ; [8 4],[46.46511628 27.53488372] ; [7.53488372 4.46511628],0
r3,1,0.778445,0.079155,[37 37] ; [6 5],[37.43529412 36.56470588] ; [5.56470588 5.43529412],0
p8,1,0.788192,0.072177,[21 52] ; [3 9],[20.61176471 52.38823529] ; [3.38823529 8.61176471],0
a7,1,0.817814,0.053065,[30 45] ; [4 7],[29.65116279 45.34883721] ; [4.34883721 6.65116279],0
u3,1,0.913303,0.011853,[ 8 21] ; [1 3],[ 7.90909091 21.09090909] ; [1.09090909 2.90909091],0
p10,1,0.927692,0.008235,[43 29] ; [7 5],[42.85714286 29.14285714] ; [7.14285714 4.85714286],0
a5,1,0.948128,0.004232,[43 32] ; [7 5],[43.10344828 31.89655172] ; [6.89655172 5.10344828],0
b5,1,0.965791,0.001839,[37 38] ; [6 6],[37.06896552 37.93103448] ; [5.93103448 6.06896552],0
v4,1,0.988295,0.000215,[43 31] ; [7 5],[43.02325581 30.97674419] ; [6.97674419 5.02325581],0
