Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000273,13.243827,[71  4] ; [8 5],[67.32954545  7.67045455] ; [11.67045455  1.32954545],1
r4,1,0.001972,9.57546,[70  6] ; [8 5],[66.60674157  9.39325843] ; [11.39325843  1.60674157],0
r3,1,0.003228,8.673641,[71  4] ; [9 4],[68.18181818  6.81818182] ; [11.81818182  1.18181818],0
p8,1,0.017558,5.639691,[44 31] ; [ 3 10],[40.05681818 34.94318182] ; [6.94318182 6.05681818],0
s8,1,0.035817,4.405789,[28 47] ; [ 1 12],[24.71590909 50.28409091] ; [4.28409091 8.71590909],0
a5,1,0.052533,3.758711,[60 16] ; [7 6],[57.21348315 18.78651685] ; [9.78651685 3.21348315],0
p1,1,0.074167,3.188301,[ 9 67] ; [4 9],[11.1011236 64.8988764] ; [ 1.8988764 11.1011236],0
n6,1,0.107038,2.59742,[66 10] ; [9 4],[64.04494382 11.95505618] ; [10.95505618  2.04494382],0
p11,1,0.171909,1.866215,[60 16] ; [8 5],[58.06741573 17.93258427] ; [9.93258427 3.06741573],0
v2,1,0.193041,1.694258,[44 32] ; [5 8],[41.84269663 34.15730337] ; [7.15730337 5.84269663],0
b5,1,0.194319,1.684562,[32 44] ; [ 3 10],[29.88764045 46.11235955] ; [5.11235955 7.88764045],0
p10,1,0.257294,1.283256,[62 13] ; [9 4],[60.51136364 14.48863636] ; [10.48863636  2.51136364],0
n4,1,0.26072,1.264931,[58 18] ; [8 5],[56.35955056 19.64044944] ; [9.64044944 3.35955056],0
n3,1,0.291699,1.111765,[13  4] ; [2 2],[12.14285714  4.85714286] ; [2.85714286 1.14285714],0
s6,1,0.303392,1.059227,[50 23] ; [7 6],[48.38372093 24.61627907] ; [8.61627907 4.38372093],0
d2,1,0.327727,0.957858,[41 34] ; [9 4],[42.61363636 32.38636364] ; [7.38636364 5.61363636],0
n5,1,0.367905,0.810729,[56 20] ; [8 5],[54.65168539 21.34831461] ; [9.34831461 3.65168539],0
a8,1,0.379791,0.771378,[12 57] ; [ 1 12],[10.93902439 58.06097561] ; [ 2.06097561 10.93902439],0
p7,1,0.490476,0.475481,[54 22] ; [8 5],[52.94382022 23.05617978] ; [9.05617978 3.94382022],0
v4,1,0.506212,0.441888,[68  7] ; [11  2],[67.32954545  7.67045455] ; [11.67045455  1.32954545],0
v3,1,0.528165,0.397921,[26 50] ; [3 9],[25.04545455 50.95454545] ; [3.95454545 8.04545455],0
s3,1,0.531025,0.39243,[12 63] ; [ 3 10],[12.78409091 62.21590909] ; [ 2.21590909 10.78409091],0
b4,1,0.550581,0.356277,[46 30] ; [9 4],[46.96629213 29.03370787] ; [8.03370787 4.96629213],0
u2,1,0.556812,0.345255,[10 12] ; [3 2],[10.59259259 11.40740741] ; [2.40740741 2.59259259],0
d3,1,0.585481,0.297458,[47 29] ; [7 6],[46.11235955 29.88764045] ; [7.88764045 5.11235955],0
u3,1,0.621705,0.243478,[12 11] ; [2 3],[11.5 11.5] ; [2.5 2.5],0
n2,1,0.651291,0.204276,[12  7] ; [3 1],[12.39130435  6.60869565] ; [2.60869565 1.39130435],0
a7,1,0.676958,0.17357,[45 30] ; [7 6],[44.31818182 30.68181818] ; [7.68181818 5.31818182],0
d5,1,0.69312,0.155728,[62 14] ; [10  3],[61.48314607 14.51685393] ; [10.51685393  2.48314607],0
p2,1,0.712211,0.136078,[61 15] ; [11  2],[61.48314607 14.51685393] ; [10.51685393  2.48314607],0
