Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,214.74566,[280  81] ; [118 337],[176.07598039 184.92401961] ; [221.92401961 233.07598039],1
s2,1,0.0,123.976143,[274 100] ; [164 308],[193.63120567 180.36879433] ; [244.36879433 227.63120567],1
s6,1,0.0,92.877909,[316  58] ; [246 218],[250.82100239 123.17899761] ; [311.17899761 152.82100239],1
s3,1,0.0,90.404144,[279  94] ; [196 270],[211.17401669 161.82598331] ; [263.82598331 202.17401669],1
s5,1,0.0,38.082521,[163 195] ; [115 346],[121.51892552 236.48107448] ; [156.48107448 304.51892552],1
p6,1,0.0,30.034003,[174 199] ; [131 332],[136.08253589 236.91746411] ; [168.91746411 294.08253589],1
d1,1,0.0,26.848203,[258 119] ; [242 234],[220.98475967 156.01524033] ; [279.01524033 196.98475967],1
p3,1,0.0,26.107215,[223 154] ; [195 275],[186.05194805 190.94805195] ; [231.94805195 238.05194805],1
d2,1,1e-06,24.678418,[218 159] ; [192 280],[182.06124853 194.93875147] ; [227.93875147 244.06124853],1
p4,1,1e-06,23.323315,[254 122] ; [239 229],[219.63033175 156.36966825] ; [273.36966825 194.63033175],1
v1,1,2e-06,22.716231,[230 134] ; [217 249],[196.03373494 167.96626506] ; [250.96626506 215.03373494],1
p9,1,3e-06,21.582799,[339  35] ; [365  98],[314.57108722  59.42891278] ; [389.42891278  73.57108722],1
a3,1,4e-06,21.513401,[299  77] ; [307 165],[268.69811321 107.30188679] ; [337.30188679 134.69811321],1
p5,1,2.5e-05,17.741034,[ 59 313] ; [ 32 439],[ 40.15658363 331.84341637] ; [ 50.84341637 420.15658363],1
a5,1,3.2e-05,17.303621,[302  75] ; [320 155],[275.22769953 101.77230047] ; [346.77230047 128.22769953],1
p10,1,3.2e-05,17.302471,[325  48] ; [353 113],[301.42312277  71.57687723] ; [376.57687723  89.42312277],1
n5,1,0.000105,15.049037,[303  72] ; [326 146],[278.48288076  96.51711924] ; [350.51711924 121.48288076],1
u1,1,0.000122,14.759459,[ 89 288] ; [ 64 412],[ 67.62133646 309.37866354] ; [ 85.37866354 390.62133646],1
v3,1,0.000162,14.22853,[169 190] ; [156 302],[142.80905753 216.19094247] ; [182.19094247 275.80905753],1
p7,1,0.000322,12.93815,[255 110] ; [266 195],[230.22397094 134.77602906] ; [290.77602906 170.22397094],1
p12,1,0.000382,12.617564,[ 42 332] ; [ 22 446],[ 28.42755344 345.57244656] ; [ 35.57244656 432.42755344],1
u4,1,0.000383,12.6154,[ 16 361] ; [  3 473],[  8.39742087 368.60257913] ; [ 10.60257913 465.39742087],1
r4,1,0.00055,11.937985,[365  12] ; [433  43],[352.69167644  24.30832356] ; [445.30832356  30.69167644],1
n4,1,0.00061,11.746178,[307  68] ; [341 134],[285.88235294  89.11764706] ; [362.11764706 112.88235294],1
d5,1,0.000625,11.701275,[323  53] ; [363 111],[303.45411765  72.54588235] ; [382.54588235  91.45411765],1
p8,1,0.001179,10.523422,[215 156] ; [217 248],[191.71291866 179.28708134] ; [240.28708134 224.71291866],0
b2,1,0.002114,9.447593,[114 146] ; [ 76 172],[ 97.24409449 162.75590551] ; [ 92.75590551 155.24409449],0
b3,1,0.002114,9.447593,[114 146] ; [ 76 172],[ 97.24409449 162.75590551] ; [ 92.75590551 155.24409449],0
v2,1,0.002308,9.286676,[222 138] ; [232 223],[200.5398773 159.4601227] ; [253.4601227 201.5398773],0
r1,1,0.004556,8.04758,[324  51] ; [374 100],[308.30388693  66.69611307] ; [389.69611307  84.30388693],0
n6,1,0.007159,7.232707,[330  45] ; [385  89],[315.81272085  59.18727915] ; [399.18727915  74.81272085],0
a8,1,0.010054,6.625231,[ 57 286] ; [ 45 390],[ 44.96915167 298.03084833] ; [ 57.03084833 377.96915167],0
d4,1,0.014667,5.956068,[321  55] ; [373 100],[307.35453475  68.64546525] ; [386.64546525  86.35453475],0
a2,1,0.030652,4.67236,[104 273] ; [101 375],[ 90.60375147 286.39624853] ; [114.39624853 361.60375147],0
u3,1,0.041426,4.158501,[55 23] ; [95 72],[47.75510204 30.24489796] ; [102.24489796  64.75510204],0
n1,1,0.041742,4.14562,[38 42] ; [38 77],[31.17948718 48.82051282] ; [44.82051282 70.17948718],0
a4,1,0.043127,4.090434,[184 193] ; [198 275],[169.42823529 207.57176471] ; [212.57176471 260.42823529],0
s4,1,0.043882,4.061099,[ 75 300] ; [ 69 399],[ 64.0569395 310.9430605] ; [ 79.9430605 388.0569395],0
u2,1,0.066979,3.35555,[50 27] ; [87 79],[43.41152263 33.58847737] ; [93.58847737 72.41152263],0
b1,1,0.075791,3.152929,[153 224] ; [165 311],[140.54630715 236.45369285] ; [177.45369285 298.54630715],0
p11,1,0.080385,3.057105,[304  73] ; [360 116],[293.46776084  83.53223916] ; [370.53223916 105.46776084],0
p1,1,0.099642,2.711267,[ 39 336] ; [ 34 438],[ 32.31995277 342.68004723] ; [ 40.68004723 431.31995277],0
a7,1,0.132237,2.266047,[264 112] ; [354 119],[273.69611307 102.30388693] ; [344.30388693 128.69611307],0
r3,1,0.135601,2.227179,[365  12] ; [448  25],[360.58941176  16.41058824] ; [452.41058824  20.58941176],0
a1,1,0.158769,1.985916,[ 22 355] ; [ 18 458],[ 17.67878077 359.32121923] ; [ 22.32121923 453.67878077],0
p2,1,0.217069,1.523642,[317  59] ; [381  89],[310.22222222  65.77777778] ; [387.77777778  82.22222222],0
