Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.1e-05,16.844101,[58 38] ; [72 10],[70.11235955 25.88764045] ; [59.88764045 22.11235955],1
p4,1,0.000116,14.855128,[54 43] ; [70 15],[66.08791209 30.91208791] ; [57.91208791 27.08791209],1
p5,1,0.000611,11.740806,[10 87] ; [26 59],[19.18681319 77.81318681] ; [16.81318681 68.18681319],1
p8,1,0.001146,10.575344,[49 47] ; [62 21],[59.53072626 36.46927374] ; [51.46927374 31.53072626],0
v1,1,0.008278,6.972381,[62 34] ; [69 15],[69.86666667 26.13333333] ; [61.13333333 22.86666667],0
r1,1,0.009776,6.675185,[90  6] ; [69 16],[84.33149171 11.66850829] ; [74.66850829 10.33149171],0
p3,1,0.026925,4.895586,[53 44] ; [60 25],[60.22527473 36.77472527] ; [52.77472527 32.22527473],0
p2,1,0.043577,4.072867,[79 18] ; [78  7],[83.67582418 13.32417582] ; [73.32417582 11.67582418],0
p1,1,0.047719,3.919853,[ 7 90] ; [14 70],[11.25414365 85.74585635] ; [ 9.74585635 74.25414365],0
p9,1,0.068764,3.312282,[84 12] ; [80  4],[87.46666667  8.53333333] ; [76.53333333  7.46666667],0
a2,1,0.07487,3.172888,[32 65] ; [18 67],[26.64835165 70.35164835] ; [23.35164835 61.64835165],0
n2,1,0.07515,3.166784,[19  2] ; [10  5],[16.91666667  4.08333333] ; [12.08333333  2.91666667],0
p12,1,0.094596,2.794361,[10 87] ; [16 68],[13.93370166 83.06629834] ; [12.06629834 71.93370166],0
n4,1,0.112517,2.518505,[83 14] ; [79  6],[86.34065934 10.65934066] ; [75.65934066  9.34065934],0
a6,1,0.139142,2.187418,[69 28] ; [51 33],[64.30939227 32.69060773] ; [55.69060773 28.30939227],0
s5,1,0.179358,1.802936,[42 53] ; [43 36],[46.40804598 48.59195402] ; [38.59195402 40.40804598],0
a1,1,0.196809,1.665898,[ 7 90] ; [11 74],[ 9.59340659 87.40659341] ; [ 8.40659341 76.59340659],0
s7,1,0.201505,1.631436,[70 20] ; [70 12],[73.25581395 16.74418605] ; [66.74418605 15.25581395],0
n5,1,0.236854,1.399224,[80 16] ; [76  9],[82.74033149 13.25966851] ; [73.25966851 11.74033149],0
p10,1,0.267316,1.230469,[83 13] ; [77  7],[85.33333333 10.66666667] ; [74.66666667  9.33333333],0
d2,1,0.283615,1.149687,[59 38] ; [45 40],[55.42857143 41.57142857] ; [48.57142857 36.42857143],0
n3,1,0.344157,0.894886,[15  5] ; [9 6],[13.71428571  6.28571429] ; [10.28571429  4.71428571],0
a7,1,0.39623,0.719738,[67 30] ; [53 31],[64.30939227 32.69060773] ; [55.69060773 28.30939227],0
b1,1,0.438659,0.599787,[42 55] ; [32 53],[39.43956044 57.56043956] ; [34.56043956 50.43956044],0
a4,1,0.457563,0.55185,[51 46] ; [40 45],[48.5 48.5] ; [42.5 42.5],0
n1,1,0.485667,0.486111,[ 8 13] ; [7 7],[ 9. 12.] ; [6. 8.],0
a3,1,0.51539,0.423108,[81 16] ; [67 17],[79.31491713 17.68508287] ; [68.68508287 15.31491713],0
u3,1,0.545285,0.365832,[10  6] ; [13  5],[10.82352941  5.17647059] ; [12.17647059  5.82352941],0
u2,1,0.545285,0.365832,[10  6] ; [13  5],[10.82352941  5.17647059] ; [12.17647059  5.82352941],0
b2,1,0.548278,0.360412,[30 40] ; [27 29],[31.66666667 38.33333333] ; [25.33333333 30.66666667],0
b3,1,0.548278,0.360412,[30 40] ; [27 29],[31.66666667 38.33333333] ; [25.33333333 30.66666667],0
r4,1,0.662072,0.191017,[91  6] ; [81  4],[91.67032967  5.32967033] ; [80.32967033  4.67032967],0
b5,1,0.668001,0.18395,[54 43] ; [50 35],[55.42857143 41.57142857] ; [48.57142857 36.42857143],0
r2,1,0.675879,0.174802,[91  6] ; [80  4],[91.64088398  5.35911602] ; [79.35911602  4.64088398],0
s2,1,0.686323,0.163094,[66 28] ; [62 23],[67.21787709 26.78212291] ; [60.78212291 24.21787709],0
p11,1,0.692081,0.156841,[82 15] ; [70 15],[81.01098901 15.98901099] ; [70.98901099 14.01098901],0
v2,1,0.69362,0.155194,[79 17] ; [68 17],[77.96685083 18.03314917] ; [69.03314917 15.96685083],0
d3,1,0.708698,0.139581,[72 25] ; [61 24],[70.88461538 26.11538462] ; [62.11538462 22.88461538],0
s4,1,0.715911,0.132444,[13 84] ; [13 72],[13.85714286 83.14285714] ; [12.14285714 72.85714286],0
r3,1,0.760634,0.092811,[94  3] ; [83  2],[94.33516484  2.66483516] ; [82.66483516  2.33516484],0
u1,1,0.761981,0.091736,[21 76] ; [20 65],[21.85164835 75.14835165] ; [19.14835165 65.85164835],0
d1,1,0.799679,0.064395,[69 28] ; [59 26],[68.21978022 28.78021978] ; [59.78021978 25.21978022],0
a5,1,0.820648,0.051398,[80 17] ; [69 16],[79.41208791 17.58791209] ; [69.58791209 15.41208791],0
a8,1,0.831537,0.045254,[14 71] ; [14 65],[14.51219512 70.48780488] ; [13.48780488 65.51219512],0
u4,1,0.848412,0.036536,[ 4 93] ; [ 4 81],[ 4.26373626 92.73626374] ; [ 3.73626374 81.26373626],0
v4,1,0.860177,0.031028,[92  4] ; [81  4],[91.75690608  4.24309392] ; [81.24309392  3.75690608],0
s1,1,0.878079,0.023533,[ 3 92] ; [ 3 81],[ 3.18435754 91.81564246] ; [ 2.81564246 81.18435754],0
b4,1,0.878959,0.023192,[57 40] ; [49 36],[56.49450549 40.50549451] ; [49.50549451 35.49450549],0
d4,1,0.893439,0.017944,[86 11] ; [75  9],[86.28176796 10.71823204] ; [74.71823204  9.28176796],0
d5,1,0.905848,0.01399,[86 11] ; [74 10],[85.74585635 11.25414365] ; [74.25414365  9.74585635],0
s6,1,0.931021,0.007493,[77 19] ; [67 16],[77.22905028 18.77094972] ; [66.77094972 16.22905028],0
s3,1,0.946105,0.00457,[66 27] ; [60 24],[66.20338983 26.79661017] ; [59.79661017 24.20338983],0
n6,1,1.0,0.0,[88  8] ; [77  7],[88.  8.] ; [77.  7.],0
