Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,58.023065,[329  67] ; [25 38],[305.41176471  90.58823529] ; [48.58823529 14.41176471],1
n4,1,0.0,46.832878,[344  53] ; [32 31],[324.50434783  72.49565217] ; [51.49565217 11.50434783],1
p11,1,0.0,27.296368,[329  68] ; [34 29],[313.28478261  83.71521739] ; [49.71521739 13.28478261],1
p10,1,3.6e-05,17.063261,[341  53] ; [40 21],[329.92087912  64.07912088] ; [51.07912088  9.92087912],1
r4,1,0.000468,12.239814,[385  12] ; [55  8],[379.73913043  17.26086957] ; [60.26086957  2.73913043],1
p9,1,0.000926,10.970689,[345  47] ; [44 17],[336.61810155  55.38189845] ; [52.38189845  8.61810155],1
s7,1,0.00101,10.808523,[218 162] ; [19 37],[206.55963303 173.44036697] ; [30.44036697 25.55963303],0
a5,1,0.001491,10.089881,[345  52] ; [45 18],[336.58695652  60.41304348] ; [53.41304348  9.58695652],0
v4,1,0.003898,8.3307,[389   7] ; [57  5],[385.62445415  10.37554585] ; [60.37554585  1.62445415],0
p4,1,0.005266,7.785777,[269 126] ; [31 31],[259.29978118 135.70021882] ; [40.70021882 21.29978118],0
p6,1,0.007615,7.121799,[163 231] ; [14 46],[153.60792952 240.39207048] ; [23.39207048 36.60792952],0
p2,1,0.011308,6.416198,[342  53] ; [46 16],[335.36105033  59.63894967] ; [52.63894967  9.36105033],0
p3,1,0.014094,6.026307,[219 176] ; [24 38],[210.03282276 184.96717724] ; [32.96717724 29.03282276],0
s5,1,0.015901,5.813797,[151 231] ; [14 46],[142.60180995 239.39819005] ; [22.39819005 37.60180995],0
a8,1,0.016109,5.790968,[ 55 293] ; [ 2 53],[ 49.22084367 298.77915633] ; [ 7.77915633 47.22084367],0
u1,1,0.017617,5.633857,[128 269] ; [11 52],[119.96304348 277.03695652] ; [19.03695652 43.96304348],0
u2,1,0.025044,5.020834,[44 30] ; [15  2],[47.97802198 26.02197802] ; [11.02197802  5.97802198],0
r3,1,0.025549,4.986267,[384  10] ; [58  5],[381.0678337  12.9321663] ; [60.9321663  2.0678337],0
p8,1,0.02667,4.912074,[229 162] ; [27 35],[220.96247241 170.03752759] ; [35.03752759 26.96247241],0
s8,1,0.028815,4.778604,[208 185] ; [24 39],[199.94736842 193.05263158] ; [32.05263158 30.94736842],0
b1,1,0.040797,4.184425,[142 255] ; [31 32],[149.30652174 247.69347826] ; [23.69347826 39.30652174],0
v3,1,0.042145,4.129365,[174 205] ; [18 39],[166.89908257 212.10091743] ; [25.10091743 31.89908257],0
r2,1,0.05016,3.836112,[388   5] ; [60  3],[386.10526316   6.89473684] ; [61.89473684  1.10526316],0
d2,1,0.051848,3.780659,[295 100] ; [39 23],[288.68708972 106.31291028] ; [45.31291028 16.68708972],0
s2,1,0.065618,3.389362,[226 166] ; [28 34],[219.31277533 172.68722467] ; [34.68722467 27.31277533],0
a4,1,0.067661,3.33887,[243 153] ; [31 32],[236.39215686 159.60784314] ; [37.60784314 25.39215686],0
p12,1,0.070212,3.278049,[ 42 353] ; [ 2 59],[ 38.11403509 356.88596491] ; [ 5.88596491 55.11403509],0
p7,1,0.077497,3.116637,[261 125] ; [33 26],[255.02022472 130.97977528] ; [38.97977528 20.02022472],0
s1,1,0.091651,2.845135,[ 10 383] ; [ 4 57],[ 12.11894273 380.88105727] ; [ 1.88105727 59.11894273],0
s6,1,0.10422,2.639754,[278 111] ; [38 24],[272.55875831 116.44124169] ; [43.44124169 18.55875831],0
a3,1,0.11471,2.488106,[322  73] ; [46 17],[317.37991266  77.62008734] ; [50.62008734 12.37991266],0
