Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,92.880081,[330  68] ; [50 78],[287.52851711 110.47148289] ; [92.47148289 35.52851711],1
n1,1,0.051552,3.790244,[28 42] ; [ 9 32],[23.33333333 46.66666667] ; [13.66666667 27.33333333],0
d4,1,0.067145,3.351462,[323  75] ; [95 34],[315.68121442  82.31878558] ; [102.31878558  26.68121442],0
b3,1,0.080199,3.060868,[ 93 161] ; [16 48],[ 87.06289308 166.93710692] ; [21.93710692 42.06289308],0
b2,1,0.080199,3.060868,[ 93 161] ; [16 48],[ 87.06289308 166.93710692] ; [21.93710692 42.06289308],0
a1,1,0.083832,2.988998,[ 15 384] ; [  1 129],[ 12.06805293 386.93194707] ; [  3.93194707 126.06805293],0
p1,1,0.087142,2.926394,[ 29 368] ; [  4 125],[ 24.90684411 372.09315589] ; [  8.09315589 120.90684411],0
p9,1,0.091927,2.840307,[327  70] ; [96 31],[320.47900763  76.52099237] ; [102.52099237  24.47900763],0
p8,1,0.093425,2.814344,[200 191] ; [55 74],[191.74038462 199.25961538] ; [63.25961538 65.74038462],0
s2,1,0.096804,2.757428,[165 232] ; [43 86],[156.98859316 240.01140684] ; [51.01140684 77.98859316],0
u4,1,0.152274,2.049325,[ 12 387] ; [  1 129],[  9.80529301 389.19470699] ; [  3.19470699 126.80529301],0
p7,1,0.158809,1.985528,[246 147] ; [70 56],[239.28323699 153.71676301] ; [76.71676301 49.28323699],0
v2,1,0.219155,1.509898,[216 167] ; [60 60],[210.15506958 172.84493042] ; [65.84493042 54.15506958],0
u3,1,0.292513,1.108021,[65 52] ; [34 19],[68.13529412 48.86470588] ; [30.86470588 22.13529412],0
s1,1,0.361101,0.83406,[ 12 382] ; [  2 127],[ 10.54684512 383.45315488] ; [  3.45315488 125.54684512],0
n2,1,0.370732,0.80121,[48 23] ; [31 10],[50.08035714 20.91964286] ; [28.91964286 12.08035714],0
p5,1,0.396328,0.71944,[ 23 373] ; [  5 124],[ 21.12 374.88] ; [  6.88 122.12],0
v4,1,0.418367,0.654897,[388  10] ; [124   5],[386.67172676  11.32827324] ; [125.32827324   3.67172676],0
d3,1,0.462826,0.539051,[276 122] ; [85 44],[272.63377609 125.36622391] ; [88.36622391 40.63377609],0
u2,1,0.473441,0.513933,[66 51] ; [33 20],[68.13529412 48.86470588] ; [30.86470588 22.13529412],0
a6,1,0.493173,0.469596,[285 113] ; [89 41],[281.91666667 116.08333333] ; [92.08333333 37.91666667],0
b1,1,0.650544,0.205215,[150 249] ; [46 84],[147.83364839 251.16635161] ; [48.16635161 81.83364839],0
n3,1,0.679589,0.170589,[51 17] ; [30 12],[50.07272727 17.92727273] ; [30.92727273 11.07272727],0
a7,1,0.783361,0.075593,[304  94] ; [97 32],[302.84250474  95.15749526] ; [98.15749526 30.84250474],0
r3,1,0.797486,0.065844,[394   5] ; [127   2],[393.71022727   5.28977273] ; [127.28977273   1.71022727],0
b5,1,0.92827,0.008104,[253 146] ; [83 47],[253.42911153 145.57088847] ; [82.57088847 47.42911153],0
b4,1,0.992293,9.3e-05,[230 169] ; [75 55],[230.04725898 168.95274102] ; [74.95274102 55.04725898],0
