Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001073,10.697729,[1 6] ; [40 13],[4.78333333 2.21666667] ; [36.21666667 16.78333333],0
n4,1,0.004061,8.25636,[2 6] ; [40 13],[5.50819672 2.49180328] ; [36.49180328 16.50819672],0
p7,1,0.031555,4.622493,[2 5] ; [37 16],[4.55 2.45] ; [34.45 18.55],0
b5,1,0.072984,3.214592,[3 5] ; [37 16],[5.24590164 2.75409836] ; [34.75409836 18.24590164],0
a3,1,0.072984,3.214592,[3 5] ; [37 16],[5.24590164 2.75409836] ; [34.75409836 18.24590164],0
b1,1,0.12056,2.410035,[5 3] ; [18 35],[3.01639344 4.98360656] ; [19.98360656 33.01639344],0
p11,1,0.12056,2.410035,[3 5] ; [35 18],[4.98360656 3.01639344] ; [33.01639344 19.98360656],0
s6,1,0.172768,1.858759,[4 4] ; [39 14],[5.63934426 2.36065574] ; [37.36065574 15.63934426],0
s8,1,0.203104,1.619915,[2 6] ; [26 27],[3.67213115 4.32786885] ; [24.32786885 28.67213115],0
p3,1,0.227643,1.455526,[2 5] ; [28 25],[3.5 3.5] ; [26.5 26.5],0
v1,1,0.279549,1.169283,[6 2] ; [29 24],[4.59016393 3.40983607] ; [30.40983607 22.59016393],0
u1,1,0.362981,0.827553,[3 5] ; [12 41],[1.96721311 6.03278689] ; [13.03278689 39.96721311],0
v2,1,0.372934,0.793866,[6 2] ; [31 22],[4.85245902 3.14754098] ; [32.14754098 20.85245902],0
d4,1,0.380674,0.768525,[6 2] ; [46  7],[6.81967213 1.18032787] ; [45.18032787  7.81967213],0
a5,1,0.394247,0.725803,[7 1] ; [39 14],[6.03278689 1.96721311] ; [39.96721311 13.03278689],0
a6,1,0.484396,0.48895,[6 2] ; [33 20],[5.1147541 2.8852459] ; [33.8852459 19.1147541],0
s5,1,0.524136,0.405748,[2 6] ; [19 33],[2.8 5.2] ; [18.2 33.8],0
s7,1,0.543424,0.369231,[4 3] ; [22 27],[3.25 3.75] ; [22.75 26.25],0
p10,1,0.546358,0.363881,[5 2] ; [43 10],[5.6 1.4] ; [42.4 10.6],0
p4,1,0.571933,0.319459,[5 2] ; [32 21],[4.31666667 2.68333333] ; [32.68333333 20.31666667],0
d1,1,0.578002,0.309476,[4 4] ; [32 21],[4.72131148 3.27868852] ; [31.27868852 21.72131148],0
p6,1,0.61971,0.246275,[3 4] ; [28 25],[3.61666667 3.38333333] ; [27.38333333 25.61666667],0
s4,1,0.631278,0.230332,[1 7] ; [10 41],[1.49152542 6.50847458] ; [ 9.50847458 41.49152542],0
b4,1,0.67952,0.170667,[5 3] ; [29 24],[4.45901639 3.54098361] ; [29.54098361 23.45901639],0
v3,1,0.682727,0.167073,[4 4] ; [22 30],[3.46666667 4.53333333] ; [22.53333333 29.46666667],0
u2,1,0.695943,0.152727,[2 3] ; [8 8],[2.38095238 2.61904762] ; [7.61904762 8.38095238],0
p2,1,0.727365,0.121545,[5 2] ; [41 12],[5.36666667 1.63333333] ; [40.63333333 12.36666667],0
p9,1,0.727365,0.121545,[5 2] ; [41 12],[5.36666667 1.63333333] ; [40.63333333 12.36666667],0
a7,1,0.740269,0.10989,[6 2] ; [36 16],[5.6 2.4] ; [36.4 15.6],0
d3,1,0.822178,0.05051,[6 2] ; [37 15],[5.73333333 2.26666667] ; [37.26666667 14.73333333],0
p8,1,0.8298,0.046207,[4 3] ; [28 25],[3.73333333 3.26666667] ; [28.26666667 24.73333333],0
r4,1,0.847065,0.037197,[7 1] ; [45  8],[6.81967213 1.18032787] ; [45.18032787  7.81967213],0
d2,1,0.881228,0.022324,[4 4] ; [25 28],[3.80327869 4.19672131] ; [25.19672131 27.80327869],0
a2,1,0.882448,0.021864,[2 6] ; [12 41],[1.83606557 6.16393443] ; [12.16393443 40.83606557],0
r1,1,0.908797,0.013123,[5 3] ; [32 21],[4.85245902 3.14754098] ; [32.14754098 20.85245902],0
a4,1,0.960321,0.002475,[4 4] ; [26 27],[3.93442623 4.06557377] ; [26.06557377 26.93442623],0
