Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,296.907816,[632  56] ; [31 87],[565.93548387 122.06451613] ; [97.06451613 20.93548387],1
p11,1,0.0,39.372016,[578 111] ; [71 49],[552.73300371 136.26699629] ; [96.26699629 23.73300371],1
p2,1,0.0,36.24202,[594  93] ; [77 43],[571.22304833 115.77695167] ; [99.77695167 20.22304833],1
n5,1,0.0,25.816752,[537 148] ; [68 52],[514.8136646 170.1863354] ; [90.1863354 29.8136646],1
b1,1,1e-06,23.815659,[230 459] ; [68 52],[253.79728059 435.20271941] ; [44.20271941 75.79728059],1
s6,1,6e-06,20.48295,[486 191] ; [60 58],[464.95849057 212.04150943] ; [81.04150943 36.95849057],1
n6,1,1.2e-05,19.085574,[601  84] ; [87 33],[585.44099379  99.55900621] ; [102.55900621  17.44099379],1
s8,1,2.3e-05,17.903706,[336 350] ; [33 85],[314.84328358 371.15671642] ; [54.15671642 63.84328358],1
s7,1,2.3e-05,17.884122,[347 314] ; [35 78],[326.22997416 334.77002584] ; [55.77002584 57.22997416],1
p8,1,2.6e-05,17.711886,[385 295] ; [43 77],[363.8 316.2] ; [64.2 55.8],1
v1,1,0.000185,13.97968,[386 284] ; [47 73],[367.2278481 302.7721519] ; [65.7721519 54.2278481],1
s5,1,0.00042,12.440479,[247 414] ; [24 93],[230.24550129 430.75449871] ; [40.75449871 76.24550129],1
s2,1,0.000708,11.467831,[373 311] ; [44 73],[356.08988764 327.91011236] ; [60.91011236 56.08988764],1
p4,1,0.000769,11.315696,[434 251] ; [56 63],[417.47512438 267.52487562] ; [72.52487562 46.47512438],1
p3,1,0.000788,11.268262,[369 319] ; [44 75],[352.09913259 335.90086741] ; [60.90086741 58.09913259],1
p6,1,0.001058,10.72318,[271 410] ; [28 89],[255.16165414 425.83834586] ; [43.83834586 73.16165414],0
v2,1,0.001231,10.443906,[387 271] ; [50 67],[371.02709677 286.97290323] ; [65.97290323 51.02709677],0
p12,1,0.001398,10.209047,[ 66 622] ; [  1 118],[ 57.12019827 630.87980173] ; [  9.87980173 109.12019827],0
a3,1,0.002017,9.533963,[506 180] ; [72 48],[491.94540943 194.05459057] ; [86.05459057 33.94540943],0
d1,1,0.002208,9.367822,[424 265] ; [56 64],[408.80098888 280.19901112] ; [71.19901112 48.80098888],0
p7,1,0.003654,8.448467,[453 221] ; [63 55],[439.12121212 234.87878788] ; [76.87878788 41.12121212],0
d4,1,0.005538,7.6949,[575 111] ; [88 32],[564.29032258 121.70967742] ; [98.70967742 21.29032258],0
