Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,24.101818,[61 26] ; [17 42],[46.47945205 40.52054795] ; [31.52054795 27.47945205],1
b3,1,0.563584,0.333536,[12 39] ; [11 27],[13.17977528 37.82022472] ; [ 9.82022472 28.17977528],0
v1,1,0.665173,0.187301,[28 59] ; [17 42],[26.81506849 60.18493151] ; [18.18493151 40.81506849],0
d2,1,0.68412,0.165525,[45 42] ; [28 30],[43.8 43.2] ; [29.2 28.8],0
s8,1,0.692312,0.156594,[17 70] ; [10 49],[16.0890411 70.9109589] ; [10.9109589 48.0890411],0
n5,1,0.699158,0.14935,[50 37] ; [32 27],[48.8630137 38.1369863] ; [33.1369863 25.8630137],0
p5,1,0.700695,0.147749,[ 2 84] ; [ 2 57],[ 2.37241379 83.62758621] ; [ 1.62758621 57.37241379],0
u2,1,0.700935,0.147502,[12 17] ; [13 15],[12.71929825 16.28070175] ; [12.28070175 15.71929825],0
b1,1,0.706066,0.142238,[47 40] ; [30 29],[45.88356164 41.11643836] ; [31.11643836 27.88356164],0
p7,1,0.708856,0.139422,[30 56] ; [22 36],[31.05555556 54.94444444] ; [20.94444444 37.05555556],0
p11,1,0.715897,0.132458,[41 46] ; [26 33],[39.92465753 47.07534247] ; [27.07534247 31.92465753],0
s4,1,0.743973,0.106665,[13 74] ; [10 49],[13.70547945 73.29452055] ; [ 9.29452055 49.70547945],0
a1,1,0.776048,0.080925,[ 7 80] ; [ 4 55],[ 6.55479452 80.44520548] ; [ 4.44520548 54.55479452],0
a4,1,0.777357,0.079956,[32 55] ; [20 38],[31.2 55.8] ; [20.8 37.2],0
p1,1,0.850146,0.035695,[ 5 81] ; [ 3 56],[ 4.74482759 81.25517241] ; [ 3.25517241 55.74482759],0
n2,1,0.912165,0.012168,[18 14] ; [15 11],[18.20689655 13.79310345] ; [14.79310345 11.20689655],0
p3,1,0.960158,0.002495,[23 63] ; [16 43],[23.13103448 62.86896552] ; [15.86896552 43.13103448],0
s7,1,0.983709,0.000417,[21 61] ; [14 41],[20.94890511 61.05109489] ; [14.05109489 40.94890511],0
