Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,69.061332,[46 90] ; [246  83],[85.40215054 50.59784946] ; [206.59784946 122.40215054],1
a6,1,0.0,46.11574,[58 78] ; [249  81],[89.59656652 46.40343348] ; [217.40343348 112.59656652],1
d5,1,0.0,30.484319,[78 58] ; [270  60],[101.56223176  34.43776824] ; [246.43776824  83.56223176],1
r3,1,0.0,26.613618,[107  29] ; [311  18],[122.25376344  13.74623656] ; [295.74623656  33.25376344],1
d4,1,8e-06,19.917477,[86 50] ; [272  58],[104.4806867  31.5193133] ; [253.5193133  76.4806867],1
a2,1,2.2e-05,18.020352,[  7 129] ; [ 70 260],[ 22.472103 113.527897] ; [ 54.527897 275.472103],1
d1,1,2.4e-05,17.810817,[47 89] ; [185 145],[67.70815451 68.29184549] ; [164.29184549 165.70815451],1
r4,1,2.6e-05,17.654979,[96 40] ; [287  43],[111.77682403  24.22317597] ; [271.22317597  58.77682403],1
r1,1,2.7e-05,17.601643,[79 57] ; [253  74],[97.52051836 38.47948164] ; [234.47948164  92.52051836],1
p2,1,4.7e-05,16.579264,[84 51] ; [264  65],[101.25  33.75] ; [246.75  82.25],1
u1,1,9.5e-05,15.233582,[  2 134] ; [ 44 286],[ 13.4248927 122.5751073] ; [ 32.5751073 297.4248927],1
p10,1,0.000121,14.776322,[75 58] ; [244  83],[92.2326087 40.7673913] ; [226.7673913 100.2326087],1
v4,1,0.000525,12.02587,[112  24] ; [306  23],[122.25376344  13.74623656] ; [295.74623656  33.25376344],1
b5,1,0.000568,11.877858,[67 69] ; [219 111],[83.46781116 52.53218884] ; [202.53218884 127.46781116],1
p9,1,0.001102,10.648664,[85 49] ; [254  71],[98.96732026 35.03267974] ; [240.03267974  84.96732026],0
a5,1,0.002324,9.273858,[72 64] ; [224 106],[86.38626609 49.61373391] ; [209.61373391 120.38626609],0
u3,1,0.002413,9.205649,[23 46] ; [68 53],[33.04736842 35.95263158] ; [57.95263158 63.04736842],0
p4,1,0.005978,7.55694,[46 86] ; [161 168],[59.27114967 72.72885033] ; [147.72885033 181.27114967],0
a3,1,0.00881,6.86104,[67 68] ; [206 122],[79.60043197 55.39956803] ; [193.39956803 134.60043197],0
r2,1,0.011277,6.421098,[113  20] ; [302  24],[120.25054466  12.74945534] ; [294.74945534  31.25054466],0
s6,1,0.030867,4.660338,[53 81] ; [165 161],[63.50434783 70.49565217] ; [154.49565217 171.50434783],0
s5,1,0.034884,4.450837,[32 98] ; [ 52 271],[ 24.10596026 105.89403974] ; [ 59.89403974 263.10596026],0
v2,1,0.047713,3.920055,[53 76] ; [161 152],[62.45701357 66.54298643] ; [151.54298643 161.45701357],0
p3,1,0.058974,3.566003,[40 95] ; [128 201],[48.87931034 86.12068966] ; [119.12068966 209.87931034],0
p11,1,0.061032,3.509117,[92 44] ; [251  79],[100.10300429  35.89699571] ; [242.89699571  87.10300429],0
p8,1,0.063197,3.45144,[49 85] ; [150 176],[57.96956522 76.03043478] ; [141.03043478 184.96956522],0
s2,1,0.066462,3.368301,[ 29 105] ; [ 98 228],[36.99565217 97.00434783] ; [ 90.00434783 235.99565217],0
n6,1,0.069557,3.293443,[95 41] ; [256  73],[102.65806452  33.34193548] ; [248.34193548  80.65806452],0
u2,1,0.075902,3.150526,[26 42] ; [63 59],[31.85263158 36.14736842] ; [57.14736842 64.85263158],0
s1,1,0.10631,2.60824,[  6 127] ; [  6 318],[  3.49234136 129.50765864] ; [  8.50765864 315.49234136],0
n4,1,0.11135,2.534954,[83 53] ; [226 103],[90.37419355 45.62580645] ; [218.62580645 110.37419355],0
b1,1,0.133642,2.249679,[57 79] ; [114 216],[49.9055794 86.0944206] ; [121.0944206 208.9055794],0
p6,1,0.143921,2.135522,[ 25 105] ; [ 84 243],[31.00656455 98.99343545] ; [ 77.99343545 249.00656455],0
v3,1,0.204316,1.611248,[31 99] ; [ 95 224],[36.48106904 93.51893096] ; [ 89.51893096 229.48106904],0
p7,1,0.22791,1.453856,[64 69] ; [176 148],[69.84682713 63.15317287] ; [170.15317287 153.84682713],0
s3,1,0.231579,1.431139,[44 88] ; [127 196],[49.60879121 82.39120879] ; [121.39120879 201.60879121],0
a4,1,0.232594,1.424929,[45 89] ; [130 199],[50.64794816 83.35205184] ; [124.35205184 204.64794816],0
