Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,51.860039,[41 47] ; [279  55],[66.72985782 21.27014218] ; [253.27014218  80.72985782],1
u3,1,0.566998,0.327731,[30 18] ; [38 18],[31.38461538 16.61538462] ; [36.61538462 19.38461538],0
n1,1,0.628257,0.234432,[6 6] ; [22 30],[5.25 6.75] ; [22.75 29.25],0
b5,1,0.66706,0.18506,[53 36] ; [191 144],[51.21698113 37.78301887] ; [192.78301887 142.21698113],0
b4,1,0.674567,0.176307,[54 35] ; [195 140],[52.26650943 36.73349057] ; [196.73349057 138.26650943],0
p5,1,0.67855,0.171762,[17 71] ; [ 58 275],[15.67695962 72.32304038] ; [ 59.32304038 273.67695962],0
s6,1,0.703031,0.145338,[63 25] ; [240  86],[64.4057971 23.5942029] ; [238.5942029  87.4057971],0
s1,1,0.71979,0.128694,[ 3 85] ; [  9 325],[ 2.50236967 85.49763033] ; [  9.49763033 324.50236967],0
u2,1,0.736786,0.112972,[27 20] ; [34 22],[27.83495146 19.16504854] ; [33.16504854 22.83495146],0
n6,1,0.767165,0.087667,[77 12] ; [292  41],[77.82227488 11.17772512] ; [291.17772512  41.82227488],0
s4,1,0.832649,0.04465,[16 72] ; [ 57 274],[15.33174224 72.66825776] ; [ 57.66825776 273.33174224],0
n3,1,0.837472,0.042078,[10  2] ; [42 10],[9.75 2.25] ; [42.25  9.75],0
n5,1,0.967524,0.001658,[71 18] ; [265  68],[70.86255924 18.13744076] ; [265.13744076  67.86255924],0
n2,1,1.0,0.0,[9 3] ; [39 13],[9. 3.] ; [39. 13.],0
