Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,54.193533,[24 33] ; [159  20],[44.19915254 12.80084746] ; [138.80084746  40.19915254],1
n6,1,6.1e-05,16.060265,[36 21] ; [154  23],[46.28205128 10.71794872] ; [143.71794872  33.28205128],1
p11,1,0.000312,12.997346,[34 23] ; [148  31],[43.95762712 13.04237288] ; [138.04237288  40.95762712],1
b2,1,0.001432,10.163746,[ 3 26] ; [48 66],[10.34265734 18.65734266] ; [40.65734266 73.34265734],0
b3,1,0.001432,10.163746,[ 3 26] ; [48 66],[10.34265734 18.65734266] ; [40.65734266 73.34265734],0
p9,1,0.003399,8.579943,[38 18] ; [152  26],[45.47008547 10.52991453] ; [144.52991453  33.47008547],0
p10,1,0.004938,7.901949,[38 18] ; [151  27],[45.23076923 10.76923077] ; [143.76923077  34.23076923],0
s7,1,0.005294,7.776245,[24 30] ; [113  59],[32.73451327 21.26548673] ; [104.26548673  67.73451327],0
s4,1,0.016003,5.802495,[16 41] ; [ 25 152],[ 9.98717949 47.01282051] ; [ 31.01282051 145.98717949],0
a3,1,0.023079,5.162521,[33 24] ; [132  47],[39.85169492 17.14830508] ; [125.14830508  53.85169492],0
p3,1,0.027989,4.828728,[19 38] ; [89 89],[26.19574468 30.80425532] ; [81.80425532 96.19574468],0
v1,1,0.030609,4.67477,[19 35] ; [89 82],[25.92 28.08] ; [82.08 88.92],0
p6,1,0.04953,3.857286,[13 44] ; [ 65 111],[19.08154506 37.91845494] ; [ 58.91845494 117.08154506],0
p8,1,0.063762,3.436727,[20 37] ; [87 90],[26.06410256 30.93589744] ; [80.93589744 96.06410256],0
a4,1,0.068493,3.318767,[18 39] ; [81 98],[23.91101695 33.08898305] ; [ 75.08898305 103.91101695],0
d4,1,0.081781,3.029153,[43 14] ; [152  26],[47.29787234  9.70212766] ; [147.70212766  30.29787234],0
n3,1,0.082823,3.008609,[13  2] ; [23 14],[10.38461538  4.61538462] ; [25.61538462 11.38461538],0
a8,1,0.085922,2.949173,[ 5 48] ; [ 33 135],[ 9.11312217 43.88687783] ; [ 28.88687783 139.11312217],0
v3,1,0.088602,2.899591,[15 37] ; [71 98],[20.23529412 31.76470588] ; [ 65.76470588 103.23529412],0
d1,1,0.09987,2.707621,[29 28] ; [113  66],[34.29661017 22.70338983] ; [107.70338983  71.29661017],0
r1,1,0.109718,2.558276,[42 15] ; [149  30],[46.13135593 10.86864407] ; [144.86864407  34.13135593],0
s8,1,0.134825,2.236052,[27 30] ; [105  74],[31.88135593 25.11864407] ; [100.11864407  78.88135593],0
p2,1,0.140512,2.172345,[42 15] ; [147  31],[45.84255319 11.15744681] ; [143.15744681  34.84255319],0
r4,1,0.165198,1.925993,[47 10] ; [160  19],[49.99576271  7.00423729] ; [157.00423729  21.99576271],0
p12,1,0.17576,1.833118,[ 2 55] ; [ 16 162],[ 4.36595745 52.63404255] ; [ 13.63404255 164.36595745],0
p4,1,0.181936,1.781738,[30 27] ; [112  67],[34.29661017 22.70338983] ; [107.70338983  71.29661017],0
v2,1,0.211434,1.561577,[24 27] ; [98 74],[27.90134529 23.09865471] ; [94.09865471 77.90134529],0
d5,1,0.217697,1.519489,[41 15] ; [144  34],[44.27350427 11.72649573] ; [140.72649573  37.27350427],0
u3,1,0.222209,1.49005,[16  6] ; [27 20],[13.71014493  8.28985507] ; [29.28985507 17.71014493],0
r3,1,0.235178,1.409269,[53  4] ; [172   6],[54.57446809  2.42553191] ; [170.42553191   7.57446809],0
d2,1,0.239527,1.383374,[25 32] ; [94 84],[28.86382979 28.13617021] ; [90.13617021 87.86382979],0
v4,1,0.302308,1.063985,[52  5] ; [169   9],[53.60425532  3.39574468] ; [167.39574468  10.60425532],0
a2,1,0.307361,1.041982,[10 47] ; [ 43 136],[12.80084746 44.19915254] ; [ 40.19915254 138.80084746],0
p7,1,0.322405,0.979163,[31 24] ; [111  63],[34.10480349 20.89519651] ; [107.89519651  66.10480349],0
b1,1,0.339397,0.912709,[22 35] ; [82 97],[25.11864407 31.88135593] ; [ 78.88135593 100.11864407],0
s1,1,0.433233,0.614141,[ 2 55] ; [ 11 165],[ 3.18025751 53.81974249] ; [  9.81974249 166.18025751],0
a5,1,0.435757,0.607431,[37 20] ; [126  53],[39.36864407 17.63135593] ; [123.63135593  55.36864407],0
a6,1,0.450827,0.568572,[39 18] ; [112  66],[36.62553191 20.37446809] ; [114.37446809  63.62553191],0
r2,1,0.477189,0.50528,[51  5] ; [167  11],[52.17094017  3.82905983] ; [165.82905983  12.17094017],0
p1,1,0.50926,0.435588,[ 3 54] ; [ 14 164],[ 4.12340426 52.87659574] ; [ 12.87659574 165.12340426],0
d3,1,0.641623,0.216626,[39 17] ; [118  60],[37.57264957 18.42735043] ; [119.42735043  58.57264957],0
