Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,206.455036,[390  33] ; [44 89],[330.18345324  92.81654676] ; [103.81654676  29.18345324],1
p11,1,0.0,77.890267,[356  68] ; [64 74],[316.8683274 107.1316726] ; [103.1316726  34.8683274],1
p2,1,0.0,38.304271,[350  72] ; [79 59],[323.28214286  98.71785714] ; [105.71785714  32.28214286],1
n6,1,0.0,34.31424,[360  63] ; [84 52],[335.97853309  87.02146691] ; [108.02146691  27.97853309],1
v4,1,0.0,28.393934,[411  11] ; [117  20],[398.59749553  23.40250447] ; [129.40250447   7.59749553],1
p8,1,0.0,25.990287,[196 223] ; [ 30 106],[170.61981982 248.38018018] ; [55.38018018 80.61981982],1
n5,1,1e-05,19.501834,[317 104] ; [76 61],[296.51075269 124.48924731] ; [96.48924731 40.51075269],1
r3,1,3.3e-05,17.211333,[404  20] ; [116  21],[393.01247772  30.98752228] ; [126.98752228  10.01247772],1
p7,1,8.5e-05,15.451802,[224 191] ; [47 89],[204.1107078 210.8892922] ; [66.8892922 69.1107078],1
s8,1,9.6e-05,15.216714,[170 252] ; [ 30 107],[150.98389982 271.01610018] ; [49.01610018 87.98389982],1
r4,1,0.000152,14.34739,[392  32] ; [112  26],[380.24199288  43.75800712] ; [123.75800712  14.24199288],1
v2,1,0.000235,13.526255,[228 171] ; [52 82],[209.60600375 189.39399625] ; [70.39399625 63.60600375],1
p4,1,0.00025,13.412498,[210 212] ; [44 94],[191.40714286 230.59285714] ; [62.59285714 75.40714286],1
s7,1,0.000319,12.955896,[182 225] ; [35 95],[164.46741155 242.53258845] ; [52.53258845 77.46741155],1
p3,1,0.000576,11.853378,[186 236] ; [ 38 100],[168.8 253.2] ; [55.2 82.8],1
s2,1,0.000796,11.251349,[205 215] ; [44 92],[188.09352518 231.90647482] ; [60.90647482 75.09352518],1
s6,1,0.001181,10.519682,[269 148] ; [67 70],[252.90974729 164.09025271] ; [83.09025271 53.90974729],0
s3,1,0.003981,8.292313,[239 179] ; [58 77],[224.4954792 193.5045208] ; [72.5045208 62.4954792],0
n4,1,0.004076,8.249442,[317 107] ; [85 52],[303.82887701 120.17112299] ; [98.17112299 38.82887701],0
d5,1,0.004622,8.021873,[348  76] ; [97 40],[336.32798574  87.67201426] ; [108.67201426  28.32798574],0
n2,1,0.005612,7.670733,[74 18] ; [32 22],[66.79452055 25.20547945] ; [39.20547945 14.79452055],0
a6,1,0.006655,7.363707,[306 118] ; [82 55],[293.24777184 130.75222816] ; [94.75222816 42.24777184],0
d3,1,0.007767,7.086396,[291 133] ; [77 60],[278.13190731 145.86809269] ; [89.86809269 47.13190731],0
a7,1,0.007952,7.04434,[316 108] ; [86 51],[303.82887701 120.17112299] ; [98.17112299 38.82887701],0
d1,1,0.011202,6.43294,[246 178] ; [63 75],[233.12455516 190.87544484] ; [75.87544484 62.12455516],0
b1,1,0.011329,6.41289,[140 284] ; [62 76],[152.39857651 271.60142349] ; [49.60142349 88.39857651],0
a1,1,0.020156,5.398336,[ 12 412] ; [ 10 128],[ 16.59786477 407.40213523] ; [  5.40213523 132.59786477],0
v1,1,0.020381,5.379002,[204 203] ; [53 84],[192.27757353 214.72242647] ; [64.72242647 72.27757353],0
s1,1,0.020928,5.332795,[ 10 407] ; [  9 129],[ 14.27567568 402.72432432] ; [  4.72432432 133.27567568],0
n3,1,0.021354,5.297659,[70 22] ; [30 22],[63.88888889 28.11111111] ; [36.11111111 15.88888889],0
p12,1,0.023818,5.10785,[ 27 396] ; [  2 135],[ 21.90535714 401.09464286] ; [  7.09464286 129.90535714],0
a5,1,0.027006,4.89041,[312 112] ; [88 50],[301.77935943 122.22064057] ; [98.22064057 39.77935943],0
u2,1,0.031419,4.629932,[70 55] ; [19 31],[63.57142857 61.42857143] ; [25.42857143 24.57142857],0
d4,1,0.044293,4.045369,[345  79] ; [99 36],[336.77280859  87.22719141] ; [107.22719141  27.77280859],0
a3,1,0.089382,2.885472,[298 126] ; [85 51],[289.98571429 134.01428571] ; [93.01428571 42.98571429],0
v3,1,0.097589,2.744507,[159 245] ; [41 90],[151.02803738 252.97196262] ; [48.97196262 82.02803738],0
b3,1,0.103487,2.650966,[ 86 156] ; [22 63],[ 79.9266055 162.0733945] ; [28.0733945 56.9266055],0
b2,1,0.103487,2.650966,[ 86 156] ; [22 63],[ 79.9266055 162.0733945] ; [28.0733945 56.9266055],0
r1,1,0.106477,2.605748,[346  75] ; [104  33],[339.51612903  81.48387097] ; [110.48387097  26.51612903],0
p5,1,0.158824,1.98539,[ 29 389] ; [  5 133],[ 25.56115108 392.43884892] ; [  8.43884892 129.56115108],0
s5,1,0.20709,1.591652,[118 290] ; [ 32 105],[112.29357798 295.70642202] ; [37.70642202 99.29357798],0
d2,1,0.266248,1.235978,[193 230] ; [69 66],[198.61290323 224.38709677] ; [63.38709677 71.61290323],0
p1,1,0.396184,0.719878,[ 27 396] ; [  6 130],[ 24.97137746 398.02862254] ; [  8.02862254 127.97137746],0
n1,1,0.501948,0.450815,[32 59] ; [22 32],[33.88965517 57.11034483] ; [20.11034483 33.88965517],0
a8,1,0.535559,0.383833,[ 49 341] ; [ 13 111],[ 47.04280156 342.95719844] ; [ 14.95719844 109.04280156],0
u4,1,0.537366,0.380443,[  6 418] ; [  3 135],[  6.79003559 417.20996441] ; [  2.20996441 135.79003559],0
a4,1,0.572455,0.318591,[175 248] ; [60 76],[177.82647585 245.17352415] ; [57.17352415 78.82647585],0
b4,1,0.591005,0.288777,[244 180] ; [83 55],[246.70462633 177.29537367] ; [80.29537367 57.70462633],0
s4,1,0.769141,0.086141,[ 66 356] ; [ 20 117],[ 64.92307692 357.07692308] ; [ 21.07692308 115.92307692],0
b5,1,0.803516,0.061901,[257 167] ; [82 56],[255.75800712 168.24199288] ; [83.24199288 54.75800712],0
u3,1,0.831404,0.045327,[70 54] ; [29 24],[69.3559322 54.6440678] ; [29.6440678 23.3559322],0
a2,1,0.870096,0.026744,[ 95 329] ; [ 30 108],[ 94.30604982 329.69395018] ; [ 30.69395018 107.30604982],0
u1,1,0.972045,0.001228,[ 64 360] ; [ 21 117],[ 64.12811388 359.87188612] ; [ 20.87188612 117.12811388],0
