Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000543,11.961733,[45 26] ; [48  5],[53.25 17.75] ; [39.75 13.25],1
r4,1,0.001121,10.616984,[37 35] ; [43 11],[45.71428571 26.28571429] ; [34.28571429 19.71428571],0
n6,1,0.006379,7.440089,[35 36] ; [39 14],[42.37096774 28.62903226] ; [31.62903226 21.37096774],0
p2,1,0.020622,5.358493,[29 43] ; [33 21],[35.42857143 36.57142857] ; [26.57142857 27.42857143],0
b4,1,0.022216,5.228791,[39 33] ; [40 14],[45.14285714 26.85714286] ; [33.85714286 20.14285714],0
p10,1,0.02931,4.74934,[10 61] ; [16 37],[14.88709677 56.11290323] ; [11.11290323 41.88709677],0
s7,1,0.036764,4.361294,[ 8 59] ; [14 38],[12.38655462 54.61344538] ; [ 9.61344538 42.38655462],0
b1,1,0.043894,4.060641,[45 27] ; [24 30],[39.42857143 32.57142857] ; [29.57142857 24.42857143],0
a1,1,0.072988,3.214513,[ 7 65] ; [ 1 53],[ 4.57142857 67.42857143] ; [ 3.42857143 50.57142857],0
v4,1,0.07753,3.115943,[50 20] ; [45  8],[54.06504065 15.93495935] ; [40.93495935 12.06504065],0
p7,1,0.084188,2.982141,[23 47] ; [26 28],[27.66129032 42.33870968] ; [21.33870968 32.66129032],0
p4,1,0.110518,2.546796,[19 51] ; [22 32],[23.14516129 46.85483871] ; [17.85483871 36.14516129],0
r1,1,0.113161,2.509516,[43 28] ; [40 14],[47.144 23.856] ; [35.856 18.144],0
r2,1,0.120043,2.416758,[54 15] ; [48  6],[57.2195122 11.7804878] ; [44.7804878  9.2195122],0
p8,1,0.131413,2.275734,[14 57] ; [17 37],[17.608 53.392] ; [13.392 40.608],0
n3,1,0.168185,1.899043,[18 15] ; [12  4],[20.20408163 12.79591837] ; [9.79591837 6.20408163],0
s4,1,0.177013,1.822523,[11 61] ; [ 4 50],[ 8.57142857 63.42857143] ; [ 6.42857143 47.57142857],0
u2,1,0.195803,1.673409,[11 19] ; [15 13],[13.44827586 16.55172414] ; [12.55172414 15.44827586],0
u3,1,0.196457,1.668521,[13 18] ; [17 12],[15.5 15.5] ; [14.5 14.5],0
a3,1,0.203989,1.613582,[41 30] ; [25 29],[37.488 33.512] ; [28.512 25.488],0
a2,1,0.205236,1.604717,[14 58] ; [ 6 48],[11.42857143 60.57142857] ; [ 8.57142857 45.42857143],0
n4,1,0.218085,1.51693,[41 30] ; [37 17],[44.304 26.696] ; [33.696 20.304],0
p6,1,0.23982,1.381654,[ 9 61] ; [11 42],[11.38211382 58.61788618] ; [ 8.61788618 44.38211382],0
p1,1,0.240334,1.378635,[ 4 68] ; [ 6 47],[ 5.76 66.24] ; [ 4.24 48.76],0
a6,1,0.294697,1.098039,[40 32] ; [35 19],[42.85714286 29.14285714] ; [32.14285714 21.85714286],0
v2,1,0.323866,0.973272,[23 47] ; [22 31],[25.6097561 44.3902439] ; [19.3902439 33.6097561],0
s5,1,0.343663,0.896719,[ 9 62] ; [10 43],[10.87903226 60.12096774] ; [ 8.12096774 44.87903226],0
p3,1,0.407301,0.686665,[19 52] ; [11 43],[17.04 53.96] ; [12.96 41.04],0
s8,1,0.41299,0.670176,[ 6 65] ; [ 7 47],[ 7.384 63.616] ; [ 5.616 48.384],0
s6,1,0.449629,0.571588,[18 53] ; [17 37],[19.88 51.12] ; [15.12 38.88],0
v1,1,0.531182,0.39213,[19 53] ; [17 37],[20.57142857 51.42857143] ; [15.42857143 38.57142857],0
b2,1,0.6003,0.274543,[15 29] ; [10 25],[13.92405063 30.07594937] ; [11.07594937 23.92405063],0
b3,1,0.6003,0.274543,[15 29] ; [10 25],[13.92405063 30.07594937] ; [11.07594937 23.92405063],0
a8,1,0.623278,0.241288,[ 4 63] ; [ 4 44],[ 4.66086957 62.33913043] ; [ 3.33913043 44.66086957],0
a4,1,0.641346,0.216986,[27 44] ; [18 35],[25.76612903 45.23387097] ; [19.23387097 33.76612903],0
d4,1,0.670177,0.181395,[47 24] ; [37 16],[48.09677419 22.90322581] ; [35.90322581 17.09677419],0
p5,1,0.72693,0.12195,[ 2 69] ; [ 1 53],[ 1.704 69.296] ; [ 1.296 52.704],0
u1,1,0.73523,0.114364,[ 8 64] ; [ 5 49],[ 7.42857143 64.57142857] ; [ 5.57142857 48.42857143],0
b5,1,0.756878,0.095842,[38 34] ; [30 24],[38.85714286 33.14285714] ; [29.14285714 24.85714286],0
v3,1,0.760122,0.093221,[16 52] ; [14 40],[16.72131148 51.27868852] ; [13.27868852 40.72131148],0
d2,1,0.776152,0.080847,[33 38] ; [26 27],[33.78225806 37.21774194] ; [25.21774194 27.78225806],0
n2,1,0.816684,0.053737,[19 17] ; [9 7],[19.38461538 16.61538462] ; [8.61538462 7.38461538],0
p12,1,0.826456,0.04807,[ 1 71] ; [ 1 52],[ 1.152 70.848] ; [ 0.848 52.152],0
n5,1,0.853082,0.034294,[38 33] ; [28 26],[37.488 33.512] ; [28.512 25.488],0
n1,1,0.865264,0.02879,[14 21] ; [ 6 10],[13.7254902 21.2745098] ; [6.2745098 9.7254902],0
d5,1,0.869204,0.027116,[49 23] ; [36 18],[48.57142857 23.42857143] ; [36.42857143 17.57142857],0
s3,1,0.899257,0.016028,[19 52] ; [15 39],[19.312 51.688] ; [14.688 39.312],0
d1,1,0.917019,0.010856,[30 42] ; [23 31],[30.28571429 41.71428571] ; [22.71428571 31.28571429],0
d3,1,0.917902,0.010625,[38 34] ; [29 25],[38.28571429 33.71428571] ; [28.71428571 25.28571429],0
a7,1,0.973521,0.001102,[44 27] ; [33 20],[44.08870968 26.91129032] ; [32.91129032 20.08870968],0
s1,1,0.974451,0.001026,[ 4 67] ; [ 3 49],[ 4.04065041 66.95934959] ; [ 2.95934959 49.04065041],0
a5,1,1.0,0.0,[40 32] ; [30 24],[40. 32.] ; [30. 24.],0
