Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.743319,[ 8 98] ; [31 33],[24.31764706 81.68235294] ; [14.68235294 49.31764706],1
s3,1,0.0,28.070597,[23 82] ; [39 23],[38.98203593 66.01796407] ; [23.01796407 38.98203593],1
s7,1,1e-05,19.527245,[ 8 89] ; [23 40],[18.79375 78.20625] ; [12.20625 50.79375],1
s5,1,0.00013,14.642092,[ 8 98] ; [19 45],[16.83529412 89.16470588] ; [10.16470588 53.83529412],1
p4,1,0.000285,13.16394,[23 83] ; [31 33],[33.67058824 72.32941176] ; [20.32941176 43.67058824],1
s4,1,0.001002,10.824283,[ 8 99] ; [16 46],[15.19526627 91.80473373] ; [ 8.80473373 53.19526627],0
a7,1,0.015631,5.843963,[54 51] ; [45 19],[61.50887574 43.49112426] ; [37.49112426 26.50887574],0
p3,1,0.020025,5.409716,[21 85] ; [23 41],[27.43529412 78.56470588] ; [16.56470588 47.43529412],0
r4,1,0.024247,5.076864,[62 45] ; [48 16],[68.83040936 38.16959064] ; [41.16959064 22.83040936],0
n1,1,0.025261,5.005907,[14 34] ; [14 11],[18.4109589 29.5890411] ; [ 9.5890411 15.4109589],0
u1,1,0.026427,4.927879,[ 8 99] ; [12 52],[12.51461988 94.48538012] ; [ 7.48538012 56.51461988],0
v4,1,0.029894,4.715402,[75 30] ; [55  9],[80.76923077 24.23076923] ; [49.23076923 14.76923077],0
v3,1,0.053476,3.728981,[18 84] ; [19 43],[23.01219512 78.98780488] ; [13.98780488 48.01219512],0
r3,1,0.054605,3.6941,[77 28] ; [55  9],[82.01183432 22.98816568] ; [49.98816568 14.01183432],0
d4,1,0.057964,3.594695,[67 38] ; [49 14],[72.5 32.5] ; [43.5 19.5],0
n6,1,0.058538,3.57832,[55 50] ; [43 21],[60.88757396 44.11242604] ; [37.11242604 26.88757396],0
v1,1,0.059076,3.563129,[28 77] ; [26 38],[33.55029586 71.44970414] ; [20.44970414 43.55029586],0
b5,1,0.064202,3.425377,[60 47] ; [45 19],[65.70175439 41.29824561] ; [39.29824561 24.70175439],0
u3,1,0.066694,3.362564,[15 32] ; [14 12],[18.67123288 28.32876712] ; [10.32876712 15.67123288],0
n2,1,0.068685,3.314161,[26 22] ; [19  6],[29.5890411 18.4109589] ; [15.4109589  9.5890411],0
a2,1,0.071262,3.253706,[15 92] ; [16 48],[19.39766082 87.60233918] ; [11.60233918 52.39766082],0
v2,1,0.081713,3.030489,[32 71] ; [28 35],[37.22891566 65.77108434] ; [22.77108434 40.22891566],0
d5,1,0.081908,3.026639,[64 43] ; [46 17],[69.23529412 37.76470588] ; [40.76470588 22.23529412],0
