Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,46.10052,[ 90 152] ; [113  44],[123.12280702 118.87719298] ; [79.87719298 77.12280702],1
b1,1,0.617657,0.249175,[ 80 170] ; [ 55 105],[ 82.31707317 167.68292683] ; [ 52.68292683 107.31707317],0
n1,1,0.622335,0.242599,[31 53] ; [13 18],[32.13913043 51.86086957] ; [11.86086957 19.13913043],0
s3,1,0.624208,0.239997,[136 111] ; [82 74],[133.61290323 113.38709677] ; [84.38709677 71.61290323],0
a3,1,0.674153,0.176782,[167  83] ; [103  56],[165.03667482  84.96332518] ; [104.96332518  54.03667482],0
s2,1,0.69457,0.154183,[117 130] ; [78 80],[118.92592593 128.07407407] ; [76.07407407 81.92592593],0
p12,1,0.702287,0.146104,[ 13 235] ; [  7 152],[ 12.18673219 235.81326781] ; [  7.81326781 151.18673219],0
d4,1,0.711692,0.136593,[201  47] ; [132  28],[202.41176471  45.58823529] ; [130.58823529  29.41176471],0
r1,1,0.712,0.136287,[208  41] ; [135  24],[209.33088235  39.66911765] ; [133.66911765  25.33088235],0
a1,1,0.854497,0.03363,[  7 243] ; [  4 156],[  6.70731707 243.29268293] ; [  4.29268293 155.70731707],0
s1,1,0.890099,0.019094,[ 10 234] ; [  6 151],[  9.73566085 234.26433915] ; [  6.26433915 150.73566085],0
u4,1,0.928873,0.007968,[  5 245] ; [  3 157],[  4.87804878 245.12195122] ; [  3.12195122 156.87804878],0
b2,1,0.932045,0.007271,[48 97] ; [28 58],[47.70562771 97.29437229] ; [28.29437229 57.70562771],0
b3,1,0.932045,0.007271,[48 97] ; [28 58],[47.70562771 97.29437229] ; [28.29437229 57.70562771],0
d3,1,0.958535,0.002703,[173  75] ; [112  48],[173.23529412  74.76470588] ; [111.76470588  48.23529412],0
