Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.64162,[136  11] ; [1 6],[130.77272727  16.22727273] ; [6.22727273 0.77272727],1
v4,1,0.0,27.641026,[140   7] ; [3 4],[136.5  10.5] ; [6.5 0.5],1
a6,1,0.021138,5.315377,[86 61] ; [1 6],[83.04545455 63.95454545] ; [3.95454545 3.04545455],0
s1,1,0.025712,4.975279,[  9 136] ; [2 5],[ 10.49342105 134.50657895] ; [0.50657895 6.49342105],0
s3,1,0.028866,4.775572,[126  19] ; [4 3],[124.01315789  20.98684211] ; [5.98684211 1.01315789],0
r1,1,0.037087,4.346405,[113  33] ; [3 4],[110.69281046  35.30718954] ; [5.30718954 1.69281046],0
p9,1,0.047131,3.940702,[122  21] ; [4 3],[120.12  22.88] ; [5.88 1.12],0
a5,1,0.04755,3.925827,[112  35] ; [3 4],[109.77272727  37.22727273] ; [5.22727273 1.77272727],0
a7,1,0.069333,3.298753,[109  38] ; [3 4],[106.90909091  40.09090909] ; [5.09090909 1.90909091],0
u3,1,0.085192,2.962963,[35 10] ; [1 2],[33.75 11.25] ; [2.25 0.75],0
a4,1,0.090051,2.873469,[69 78] ; [1 6],[66.81818182 80.18181818] ; [3.18181818 3.81818182],0
n2,1,0.091267,2.851876,[34 10] ; [1 2],[32.76595745 11.23404255] ; [2.23404255 0.76595745],0
a1,1,0.091673,2.844743,[  4 143] ; [1 6],[  4.77272727 142.22727273] ; [0.22727273 6.77272727],0
d2,1,0.095944,2.771708,[88 58] ; [2 5],[85.88235294 60.11764706] ; [4.11764706 2.88235294],0
d5,1,0.096078,2.769471,[121  26] ; [4 3],[119.31818182  27.68181818] ; [5.68181818 1.31818182],0
n3,1,0.118515,2.43684,[33 11] ; [1 2],[31.82978723 12.17021277] ; [2.17021277 0.82978723],0
s8,1,0.151802,2.054047,[82 64] ; [2 5],[80.15686275 65.84313725] ; [3.84313725 3.15686275],0
s5,1,0.166789,1.911571,[55 81] ; [1 6],[53.25874126 82.74125874] ; [2.74125874 4.25874126],0
v3,1,0.177606,1.817542,[54 82] ; [1 6],[52.30769231 83.69230769] ; [2.69230769 4.30769231],0
p10,1,0.201962,1.628128,[113  32] ; [4 3],[111.61184211  33.38815789] ; [5.38815789 1.61184211],0
s7,1,0.309785,1.031594,[85 52] ; [3 4],[83.72222222 53.27777778] ; [4.27777778 2.72222222],0
r3,1,0.329801,0.949681,[139   8] ; [6 1],[138.40909091   8.59090909] ; [6.59090909 0.40909091],0
u2,1,0.338461,0.916254,[27 17] ; [1 2],[26.21276596 17.78723404] ; [1.78723404 1.21276596],0
p2,1,0.367304,0.812766,[107  40] ; [4 3],[105.95454545  41.04545455] ; [5.04545455 1.95454545],0
n4,1,0.470393,0.521053,[108  39] ; [6 1],[108.81818182  38.18181818] ; [5.18181818 1.81818182],0
a3,1,0.494379,0.466981,[102  45] ; [4 3],[101.18181818  45.81818182] ; [4.81818182 2.18181818],0
v1,1,0.501845,0.451032,[77 61] ; [3 4],[76.13793103 61.86206897] ; [3.86206897 3.13793103],0
s4,1,0.531294,0.391916,[ 36 110] ; [1 6],[ 35.30718954 110.69281046] ; [1.69281046 5.30718954],0
p4,1,0.647419,0.20917,[76 71] ; [3 4],[75.40909091 71.59090909] ; [3.59090909 3.40909091],0
d1,1,0.658332,0.195556,[96 51] ; [4 3],[95.45454545 51.54545455] ; [4.54545455 2.45454545],0
d3,1,0.686443,0.162963,[94 53] ; [5 2],[94.5 52.5] ; [4.5 2.5],0
b2,1,0.729026,0.120008,[28 56] ; [1 3],[27.68181818 56.31818182] ; [1.31818182 2.68181818],0
b3,1,0.729026,0.120008,[28 56] ; [1 3],[27.68181818 56.31818182] ; [1.31818182 2.68181818],0
p11,1,0.739047,0.110966,[96 51] ; [5 2],[96.40909091 50.59090909] ; [4.59090909 2.40909091],0
b4,1,0.743085,0.107434,[93 54] ; [4 3],[92.59090909 54.40909091] ; [4.40909091 2.59090909],0
p1,1,0.779043,0.078718,[ 16 131] ; [1 6],[ 16.22727273 130.77272727] ; [0.77272727 6.22727273],0
v2,1,0.810993,0.057191,[73 66] ; [4 3],[73.30821918 65.69178082] ; [3.69178082 3.30821918],0
b5,1,0.850275,0.035633,[100  47] ; [5 2],[100.22727273  46.77272727] ; [4.77272727 2.22727273],0
n5,1,0.879299,0.023061,[101  46] ; [5 2],[101.18181818  45.81818182] ; [4.81818182 2.18181818],0
b1,1,0.885956,0.02057,[59 88] ; [3 4],[59.18181818 87.81818182] ; [2.81818182 4.18181818],0
d4,1,0.960653,0.002434,[125  22] ; [6 1],[125.04545455  21.95454545] ; [5.95454545 1.04545455],0
s6,1,0.982611,0.000475,[123  21] ; [6 1],[123.01986755  20.98013245] ; [5.98013245 1.01986755],0
