Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,135.385637,[307 128] ; [ 66 196],[232.79053085 202.20946915] ; [140.20946915 121.79053085],1
p6,1,0.0,74.749037,[221 210] ; [ 47 212],[167.40289855 263.59710145] ; [100.59710145 158.40289855],1
p8,1,0.0,55.498022,[289 143] ; [ 98 161],[241.94500724 190.05499276] ; [145.05499276 113.94500724],1
p7,1,0.0,51.173282,[330 101] ; [125 126],[287.54398827 143.45601173] ; [167.45601173  83.54398827],1
p2,1,0.0,32.934039,[399  34] ; [201  61],[373.81294964  59.18705036] ; [226.18705036  35.81294964],1
p5,1,0.0,28.345321,[ 76 356] ; [ 10 251],[ 53.61038961 378.38961039] ; [ 32.38961039 228.61038961],1
n5,1,8e-06,20.052204,[364  70] ; [182  80],[340.46551724  93.53448276] ; [205.53448276  56.46551724],1
n4,1,9e-06,19.629197,[368  68] ; [185  78],[344.93276109  91.06723891] ; [208.06723891  54.93276109],1
v1,1,1.9e-05,18.298669,[266 157] ; [118 138],[239.22238586 183.77761414] ; [144.77761414 111.22238586],1
s7,1,2.6e-05,17.724967,[242 170] ; [108 149],[215.54559043 196.45440957] ; [134.45440957 122.54559043],1
a5,1,0.000129,14.657517,[351  85] ; [178  85],[329.96280401 106.03719599] ; [199.03719599  63.96280401],1
s6,1,0.00017,14.139024,[318 106] ; [159 100],[296.11713031 127.88286969] ; [180.88286969  78.11713031],1
d1,1,0.000174,14.094378,[291 145] ; [138 125],[267.58798283 168.41201717] ; [161.41201717 101.58798283],1
r4,1,0.00076,11.336268,[418  18] ; [235  28],[407.30758226  28.69241774] ; [245.69241774  17.30758226],1
p11,1,0.001024,10.783362,[381  55] ; [205  58],[365.51645207  70.48354793] ; [220.48354793  42.51645207],0
r1,1,0.001282,10.367663,[373  61] ; [200  62],[357.30172414  76.69827586] ; [215.69827586  46.30172414],0
d2,1,0.001392,10.216885,[232 203] ; [107 155],[211.57101865 223.42898135] ; [127.42898135 134.57101865],0
s8,1,0.001463,10.124806,[225 208] ; [104 159],[204.6795977 228.3204023] ; [124.3204023 138.6795977],0
a2,1,0.00439,8.11514,[123 313] ; [ 49 214],[107.28469242 328.71530758] ; [ 64.71530758 198.28469242],0
u1,1,0.005254,7.790021,[ 93 343] ; [ 34 229],[ 79.21602289 356.78397711] ; [ 47.78397711 215.21602289],0
d3,1,0.005294,7.776294,[324 112] ; [168  93],[307.76470588 128.23529412] ; [184.23529412  76.76470588],0
s5,1,0.007198,7.222933,[170 247] ; [ 77 176],[153.72985075 263.27014925] ; [ 93.27014925 159.72985075],0
d5,1,0.0119,6.325707,[374  61] ; [206  56],[361.97991392  73.02008608] ; [218.02008608  43.97991392],0
n6,1,0.012593,6.225469,[390  43] ; [220  43],[379.49712644  53.50287356] ; [230.50287356  32.49712644],0
a4,1,0.015408,5.869257,[213 222] ; [104 159],[197.55730659 237.44269341] ; [119.44269341 143.55730659],0
s2,1,0.015565,5.851418,[251 181] ; [127 134],[235.63636364 196.36363636] ; [142.36363636 118.63636364],0
p9,1,0.019203,5.482977,[417  18] ; [240  22],[410.03586801  24.96413199] ; [246.96413199  15.03586801],0
p12,1,0.023355,5.141915,[ 47 388] ; [ 15 246],[ 38.75 396.25] ; [ 23.25 237.75],0
a3,1,0.032652,4.563929,[331 104] ; [180  82],[318.91678623 116.08321377] ; [192.08321377  69.91678623],0
a7,1,0.035999,4.397155,[335 100] ; [183  79],[323.28550933 111.71449067] ; [194.71449067  67.28550933],0
u2,1,0.038761,4.271292,[67 37] ; [41 42],[60.06417112 43.93582888] ; [47.93582888 35.06417112],0
r3,1,0.047806,3.916797,[421  13] ; [247  16],[415.94261119  18.05738881] ; [252.05738881  10.94261119],0
d4,1,0.057044,3.621312,[370  65] ; [209  54],[360.83810888  74.16189112] ; [218.16189112  44.83810888],0
p1,1,0.077907,3.108028,[ 47 386] ; [ 18 245],[ 40.43821839 392.56178161] ; [ 24.56178161 238.43821839],0
u4,1,0.094742,2.791902,[ 11 425] ; [  2 261],[  8.10872675 427.89127325] ; [  4.89127325 258.10872675],0
v3,1,0.101588,2.680433,[182 234] ; [ 96 161],[171.83952452 244.16047548] ; [106.16047548 150.83952452],0
v4,1,0.112013,2.525583,[426   8] ; [252  10],[422.77586207  11.22413793] ; [255.22413793   6.77586207],0
b5,1,0.127084,2.327771,[248 188] ; [165  98],[257.60801144 178.39198856] ; [155.39198856 107.60801144],0
n3,1,0.147706,2.095788,[55 14] ; [49 22],[51.25714286 17.74285714] ; [52.74285714 18.25714286],0
n2,1,0.150177,2.070453,[50 20] ; [58 13],[53.61702128 16.38297872] ; [54.38297872 16.61702128],0
u3,1,0.172943,1.857242,[66 37] ; [45 38],[61.46774194 41.53225806] ; [49.53225806 33.46774194],0
b1,1,0.226001,1.465851,[164 272] ; [ 87 176],[156.56080114 279.43919886] ; [ 94.43919886 168.56080114],0
a1,1,0.25611,1.289665,[ 23 413] ; [  9 254],[ 19.95994278 416.04005722] ; [ 12.04005722 250.95994278],0
a6,1,0.377784,0.7779,[310 126] ; [178  84],[304.8252149 131.1747851] ; [183.1747851  78.8252149],0
v2,1,0.387236,0.747604,[252 171] ; [137 107],[246.69715142 176.30284858] ; [142.30284858 101.69715142],0
s3,1,0.480875,0.496879,[256 172] ; [149 112],[251.5820029 176.4179971] ; [153.4179971 107.5820029],0
a8,1,0.623207,0.241386,[ 53 340] ; [ 30 217],[ 50.9671875 342.0328125] ; [ 32.0328125 214.9671875],0
s4,1,0.64817,0.208215,[ 75 356] ; [ 49 212],[ 77.23121387 353.76878613] ; [ 46.76878613 214.23121387],0
s1,1,0.80953,0.058096,[ 13 419] ; [  7 253],[ 12.48554913 419.51445087] ; [  7.51445087 252.48554913],0
b4,1,0.841262,0.040112,[257 179] ; [153 110],[255.73676681 180.26323319] ; [154.26323319 108.73676681],0
b2,1,0.955079,0.003173,[110 166] ; [55 84],[109.73493976 166.26506024] ; [55.26506024 83.73493976],0
b3,1,0.955079,0.003173,[110 166] ; [55 84],[109.73493976 166.26506024] ; [55.26506024 83.73493976],0
n1,1,0.966242,0.001791,[26 43] ; [27 44],[26.12142857 42.87857143] ; [26.87857143 44.12142857],0
