Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.014792,5.941131,[14 20] ; [29 13],[19.23684211 14.76315789] ; [23.76315789 18.23684211],0
p6,1,0.082525,3.014461,[ 6 28] ; [13 23],[ 9.22857143 24.77142857] ; [ 9.77142857 26.22857143],0
a2,1,0.091369,2.850081,[ 2 32] ; [ 8 34],[ 4.47368421 29.52631579] ; [ 5.52631579 36.47368421],0
n5,1,0.111743,2.529389,[12 22] ; [22 19],[15.41333333 18.58666667] ; [18.58666667 22.41333333],0
p2,1,0.13998,2.178183,[21 13] ; [31  9],[23.89189189 10.10810811] ; [28.10810811 11.89189189],0
u1,1,0.149618,2.076137,[ 1 33] ; [ 5 37],[ 2.68421053 31.31578947] ; [ 3.31578947 38.68421053],0
v4,1,0.170541,1.878179,[28  6] ; [38  3],[29.92  4.08] ; [36.08  4.92],0
a4,1,0.174366,1.845005,[ 8 26] ; [16 26],[10.73684211 23.26315789] ; [13.26315789 28.73684211],0
p9,1,0.2479,1.335102,[21 13] ; [29 10],[23.28767123 10.71232877] ; [26.71232877 12.28767123],0
b1,1,0.258647,1.275983,[15 19] ; [24 18],[17.44736842 16.55263158] ; [21.55263158 20.44736842],0
p4,1,0.350793,0.870588,[19 15] ; [18 22],[17. 17.] ; [20. 20.],0
v3,1,0.354805,0.856199,[11 20] ; [19 22],[12.91666667 18.08333333] ; [17.08333333 23.91666667],0
a8,1,0.36225,0.830078,[ 1 31] ; [ 3 33],[ 1.88235294 30.11764706] ; [ 2.11764706 33.88235294],0
b4,1,0.381337,0.766387,[16 18] ; [24 18],[17.89473684 16.10526316] ; [22.10526316 19.89473684],0
r1,1,0.398373,0.713232,[24  9] ; [34  8],[25.52  7.48] ; [32.48  9.52],0
s3,1,0.459731,0.54655,[17 17] ; [17 24],[15.41333333 18.58666667] ; [18.58666667 22.41333333],0
n4,1,0.504108,0.446277,[16 18] ; [23 19],[17.44736842 16.55263158] ; [21.55263158 20.44736842],0
s8,1,0.517282,0.419309,[ 9 25] ; [14 28],[10.28947368 23.71052632] ; [12.71052632 29.28947368],0
p7,1,0.518404,0.417067,[20 14] ; [20 19],[18.63013699 15.36986301] ; [21.36986301 17.63013699],0
p1,1,0.558307,0.342644,[ 2 32] ; [ 4 38],[ 2.68421053 31.31578947] ; [ 3.31578947 38.68421053],0
a7,1,0.560921,0.338112,[24 10] ; [27 15],[22.81578947 11.18421053] ; [28.18421053 13.81578947],0
s7,1,0.565717,0.329901,[11 21] ; [16 23],[12.16901408 19.83098592] ; [14.83098592 24.16901408],0
r4,1,0.607201,0.264271,[25  9] ; [33  9],[25.94736842  8.05263158] ; [32.05263158  9.94736842],0
s5,1,0.610833,0.258964,[ 6 25] ; [10 31],[ 6.88888889 24.11111111] ; [ 9.11111111 31.88888889],0
s6,1,0.626986,0.23617,[18 16] ; [24 17],[19.04 14.96] ; [22.96 18.04],0
n2,1,0.658387,0.195489,[10  3] ; [9 4],[9.5 3.5] ; [9.5 3.5],0
d4,1,0.661023,0.192283,[27  7] ; [35  7],[27.73684211  6.26315789] ; [34.26315789  7.73684211],0
