Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,71.303898,[ 37 130] ; [327 223],[84.78103208 82.21896792] ; [279.21896792 270.78103208],1
a3,1,0.0,63.648325,[81 84] ; [444 108],[120.81589958  44.18410042] ; [404.18410042 147.81589958],1
a4,1,0.0,60.985985,[ 34 132] ; [303 248],[78.0223152 87.9776848] ; [258.9776848 292.0223152],1
d1,1,0.0,52.725636,[ 63 104] ; [381 172],[102.98333333  64.01666667] ; [341.01666667 211.98333333],1
u1,1,0.0,35.653878,[  7 160] ; [141 412],[ 34.32777778 132.67222222] ; [113.67222222 439.32777778],1
n4,1,0.0,26.600228,[107  59] ; [458  93],[130.80892608  35.19107392] ; [434.19107392 116.80892608],1
a6,1,1.5e-05,18.738821,[95 72] ; [409 141],[117.38912134  49.61087866] ; [386.61087866 163.38912134],1
d5,1,2e-05,18.171577,[119  48] ; [471  79],[137.41980474  29.58019526] ; [452.58019526  97.41980474],1
d4,1,0.000216,13.684622,[124  42] ; [477  73],[139.33798883  26.66201117] ; [461.66201117  88.33798883],1
d3,1,0.00034,12.83615,[101  66] ; [412 139],[119.3189415  47.6810585] ; [393.6810585 157.3189415],1
s7,1,0.000873,11.078475,[61 95] ; [286 241],[79.25622255 76.74377745] ; [267.74377745 259.25622255],1
v2,1,0.001004,10.820046,[75 81] ; [334 198],[92.73837209 63.26162791] ; [316.26162791 215.73837209],0
b3,1,0.00149,10.09138,[20 66] ; [146 203],[32.8183908 53.1816092] ; [133.1816092 215.8183908],0
b2,1,0.00149,10.09138,[20 66] ; [146 203],[32.8183908 53.1816092] ; [133.1816092 215.8183908],0
s8,1,0.001533,10.039051,[ 60 107] ; [272 273],[77.87078652 89.12921348] ; [254.12921348 290.87078652],0
p4,1,0.00179,9.753272,[83 81] ; [351 196],[100.1068917  63.8931083] ; [333.8931083 213.1068917],0
p10,1,0.001885,9.658091,[118  44] ; [457  89],[131.56779661  30.43220339] ; [443.43220339 102.56779661],0
p3,1,0.002206,9.369603,[67 99] ; [296 253],[84.27692308 81.72307692] ; [278.72307692 270.27692308],0
p9,1,0.002221,9.357251,[123  38] ; [471  74],[135.45892351  25.54107649] ; [458.54107649  86.45892351],0
p2,1,0.004745,7.974181,[127  39] ; [470  78],[138.79831933  27.20168067] ; [458.20168067  89.79831933],0
v1,1,0.011957,6.317221,[77 85] ; [317 223],[90.92307692 71.07692308] ; [303.07692308 236.92307692],0
v3,1,0.013134,6.151006,[ 52 105] ; [234 295],[65.4548105 91.5451895] ; [220.5451895 308.4548105],0
p8,1,0.01794,5.602011,[76 88] ; [307 233],[89.22159091 74.77840909] ; [293.77840909 246.22159091],0
s5,1,0.021637,5.274762,[ 44 115] ; [200 332],[ 56.1447178 102.8552822] ; [187.8552822 344.1447178],0
n6,1,0.026025,4.954381,[130  35] ; [472  77],[139.11764706  25.88235294] ; [462.88235294  86.11764706],0
n5,1,0.026255,4.939132,[113  51] ; [425 124],[123.74754558  40.25245442] ; [414.25245442 134.74754558],0
p12,1,0.027723,4.845242,[  7 157] ; [ 53 492],[ 13.8787024 150.1212976] ; [ 46.1212976 498.8787024],0
v4,1,0.047758,3.918473,[159   7] ; [543   9],[162.30083565   3.69916435] ; [539.69916435  12.30083565],0
n1,1,0.071241,3.254187,[19 18] ; [37 70],[14.38888889 22.61111111] ; [41.61111111 65.38888889],0
p11,1,0.08338,2.997755,[125  42] ; [448 105],[132.90416667  34.09583333] ; [440.09583333 112.90416667],0
p7,1,0.168351,1.897564,[97 62] ; [360 178],[104.25107604  54.74892396] ; [352.74892396 185.25107604],0
r3,1,0.181704,1.783631,[160   5] ; [544   8],[162.0083682   2.9916318] ; [541.9916318  10.0083682],0
s1,1,0.218215,1.516074,[  8 154] ; [ 16 528],[  5.50708215 156.49291785] ; [ 18.49291785 525.50708215],0
a1,1,0.220797,1.499186,[  4 163] ; [ 25 528],[  6.72638889 160.27361111] ; [ 22.27361111 530.72638889],0
a7,1,0.242734,1.364648,[118  48] ; [418 135],[123.74965229  42.25034771] ; [412.25034771 140.74965229],0
s6,1,0.255042,1.295475,[108  55] ; [383 157],[113.84495021  49.15504979] ; [377.15504979 162.84495021],0
u4,1,0.258495,1.276798,[  2 165] ; [ 15 538],[  3.94305556 163.05694444] ; [ 13.05694444 539.94305556],0
p6,1,0.297735,1.084314,[ 54 107] ; [207 337],[ 59.60425532 101.39574468] ; [201.39574468 342.60425532],0
r2,1,0.301293,1.068464,[163   4] ; [543   7],[164.43793584   2.56206416] ; [541.56206416   8.43793584],0
s2,1,0.343195,0.898462,[81 84] ; [291 255],[86.32911392 78.67088608] ; [285.67088608 260.32911392],0
s3,1,0.372407,0.795616,[99 64] ; [309 235],[94.06506365 68.93493635] ; [313.93493635 230.06506365],0
u3,1,0.554294,0.34968,[57 28] ; [68 40],[55.05181347 29.94818653] ; [69.94818653 38.05181347],0
b1,1,0.583797,0.300136,[ 61 106] ; [215 338],[ 64.01666667 102.98333333] ; [211.98333333 341.01666667],0
p5,1,0.637114,0.222536,[ 17 147] ; [ 64 483],[ 18.6835443 145.3164557] ; [ 62.3164557 484.6835443],0
b4,1,0.656364,0.19797,[94 73] ; [322 231],[96.48888889 70.51111111] ; [319.51111111 233.48888889],0
n2,1,0.719722,0.128759,[26 10] ; [82 27],[26.8137931  9.1862069] ; [81.1862069 27.8137931],0
p1,1,0.742123,0.108269,[ 15 151] ; [ 45 502],[ 13.96914446 152.03085554] ; [ 46.03085554 500.96914446],0
a8,1,0.780792,0.077444,[ 22 134] ; [ 74 419],[ 23.07550077 132.92449923] ; [ 72.92449923 420.07550077],0
s4,1,0.792771,0.069018,[ 28 136] ; [ 88 455],[ 26.90806223 137.09193777] ; [ 89.09193777 453.90806223],0
