Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000204,13.793942,[22 20] ; [74 15],[30.77862595 11.22137405] ; [65.22137405 23.77862595],1
r1,1,0.000252,13.393885,[22 21] ; [72 16],[30.85496183 12.14503817] ; [63.14503817 24.85496183],1
d3,1,0.0003,13.068685,[18 25] ; [66 23],[27.36363636 15.63636364] ; [56.63636364 32.36363636],1
d5,1,0.000406,12.50514,[22 21] ; [72 17],[30.62121212 12.37878788] ; [63.37878788 25.62121212],1
r4,1,0.000437,12.365424,[27 16] ; [79 10],[34.53030303  8.46969697] ; [71.46969697 17.53030303],1
r2,1,0.00109,10.668228,[32 11] ; [83  5],[37.7480916  5.2519084] ; [77.2519084 10.7480916],0
u1,1,0.004281,8.160753,[ 1 42] ; [19 70],[ 6.51515152 36.48484848] ; [13.48484848 75.51515152],0
a6,1,0.006822,7.319354,[20 23] ; [63 26],[27.03787879 15.96212121] ; [55.96212121 33.03787879],0
p8,1,0.011144,6.44222,[10 32] ; [41 46],[16.60465116 25.39534884] ; [34.39534884 52.60465116],0
r3,1,0.021684,5.270969,[36  7] ; [85  4],[39.41666667  3.58333333] ; [81.58333333  7.41666667],0
a3,1,0.030099,4.703653,[20 22] ; [60 29],[25.64885496 16.35114504] ; [54.35114504 34.64885496],0
d1,1,0.038606,4.278129,[14 29] ; [46 43],[19.54545455 23.45454545] ; [40.45454545 48.54545455],0
p4,1,0.051442,3.79382,[15 27] ; [48 41],[20.19847328 21.80152672] ; [42.80152672 46.19847328],0
s6,1,0.053922,3.715098,[16 27] ; [48 39],[21.16923077 21.83076923] ; [42.83076923 44.16923077],0
a2,1,0.080549,3.053781,[ 5 38] ; [22 67],[ 8.79545455 34.20454545] ; [18.20454545 70.79545455],0
u2,1,0.104851,2.630166,[12 11] ; [ 8 19],[ 9.2 13.8] ; [10.8 16.2],0
a5,1,0.123994,2.366135,[21 22] ; [56 33],[25.08333333 17.91666667] ; [51.91666667 37.08333333],0
v3,1,0.14539,2.119964,[ 7 34] ; [25 61],[10.33070866 30.66929134] ; [21.66929134 64.33070866],0
v1,1,0.153557,2.03656,[13 28] ; [40 49],[16.71538462 24.28461538] ; [36.28461538 52.71538462],0
b1,1,0.157915,1.994076,[23 20] ; [36 53],[19.21969697 23.78030303] ; [39.78030303 49.21969697],0
n1,1,0.17016,1.881536,[ 5 15] ; [12 15],[ 7.23404255 12.76595745] ; [ 9.76595745 17.23404255],0
