Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9.1e-05,15.317483,[23  7] ; [32 58],[13.75 16.25] ; [41.25 48.75],1
p4,1,0.0001,15.141041,[18 12] ; [20 71],[ 9.4214876 20.5785124] ; [28.5785124 62.4214876],1
p6,1,0.004885,7.92144,[12 18] ; [14 76],[ 6.5 23.5] ; [19.5 70.5],0
a3,1,0.009594,6.708787,[ 7 22] ; [46 43],[13.02542373 15.97457627] ; [39.97457627 49.02542373],0
s6,1,0.013655,6.082208,[18 12] ; [31 59],[12.25 17.75] ; [36.75 53.25],0
v2,1,0.015705,5.835601,[15 15] ; [23 65],[ 9.66101695 20.33898305] ; [28.33898305 59.66101695],0
s3,1,0.024557,5.054849,[18 11] ; [34 55],[12.77966102 16.22033898] ; [39.22033898 49.77966102],0
r3,1,0.05833,3.584229,[27  3] ; [66 24],[23.25  6.75] ; [69.75 20.25],0
p2,1,0.060137,3.533602,[22  8] ; [49 42],[17.60330579 12.39669421] ; [53.39669421 37.60330579],0
b2,1,0.06482,3.409564,[ 2 15] ; [20 37],[ 5.05405405 11.94594595] ; [16.94594595 40.05405405],0
b3,1,0.06482,3.409564,[ 2 15] ; [20 37],[ 5.05405405 11.94594595] ; [16.94594595 40.05405405],0
a4,1,0.071851,3.24023,[ 3 26] ; [24 67],[ 6.525 22.475] ; [20.475 70.525],0
d2,1,0.077322,3.120311,[ 3 27] ; [23 68],[ 6.44628099 23.55371901] ; [19.55371901 71.44628099],0
s2,1,0.101535,2.681259,[12 18] ; [22 68],[ 8.5 21.5] ; [25.5 64.5],0
d3,1,0.11269,2.516088,[14 16] ; [28 63],[10.41322314 19.58677686] ; [31.58677686 59.41322314],0
n1,1,0.158388,1.98955,[5 3] ; [12 22],[3.23809524 4.76190476] ; [13.76190476 20.23809524],0
n4,1,0.160419,1.970271,[15 15] ; [58 32],[18.25 11.75] ; [54.75 35.25],0
v3,1,0.184342,1.762268,[11 19] ; [21 66],[ 8.20512821 21.79487179] ; [23.79487179 63.20512821],0
a6,1,0.226463,1.462941,[17 13] ; [40 51],[14.1322314 15.8677686] ; [42.8677686 48.1322314],0
a7,1,0.246186,1.344818,[18 12] ; [43 47],[15.25 14.75] ; [45.75 44.25],0
s8,1,0.257899,1.28,[ 7 23] ; [13 77],[ 5. 25.] ; [15. 75.],0
n2,1,0.263412,1.250735,[7 1] ; [23 11],[5.71428571 2.28571429] ; [24.28571429  9.71428571],0
n5,1,0.291572,1.112347,[13 17] ; [49 41],[15.5 14.5] ; [46.5 43.5],0
p3,1,0.293794,1.102155,[12 18] ; [27 64],[ 9.66942149 20.33057851] ; [29.33057851 61.66942149],0
a1,1,0.323141,0.976191,[ 1 29] ; [ 8 83],[ 2.23140496 27.76859504] ; [ 6.76859504 84.23140496],0
s5,1,0.329794,0.949708,[ 7 22] ; [14 73],[ 5.25 23.75] ; [15.75 71.25],0
u2,1,0.361884,0.831344,[ 7 16] ; [18 25],[ 8.71212121 14.28787879] ; [16.28787879 26.71212121],0
p11,1,0.371693,0.797997,[16 14] ; [40 51],[13.88429752 16.11570248] ; [42.11570248 48.88429752],0
u1,1,0.405161,0.692956,[ 1 29] ; [ 1 90],[ 0.49586777 29.50413223] ; [ 1.50413223 89.49586777],0
u3,1,0.443732,0.586611,[ 8 15] ; [20 25],[ 9.47058824 13.52941176] ; [18.52941176 26.47058824],0
n6,1,0.455481,0.556976,[19 11] ; [50 40],[17.25 12.75] ; [51.75 38.25],0
a8,1,0.472632,0.515815,[ 3 23] ; [15 71],[ 4.17857143 21.82142857] ; [13.82142857 72.17857143],0
s1,1,0.499913,0.45512,[ 1 29] ; [ 6 84],[ 1.75 28.25] ; [ 5.25 84.75],0
v1,1,0.507335,0.43956,[12 18] ; [30 60],[10.5 19.5] ; [31.5 58.5],0
b5,1,0.542307,0.37128,[20 10] ; [55 36],[18.59504132 11.40495868] ; [56.40495868 34.59504132],0
b4,1,0.550407,0.356589,[19 11] ; [52 39],[17.60330579 12.39669421] ; [53.39669421 37.60330579],0
n3,1,0.612597,0.25641,[6 2] ; [21 11],[5.4 2.6] ; [21.6 10.4],0
s7,1,0.631772,0.229666,[ 8 22] ; [19 66],[ 7.04347826 22.95652174] ; [19.95652174 65.04347826],0
b1,1,0.63602,0.223985,[14 16] ; [47 44],[15.12396694 14.87603306] ; [45.87603306 45.12396694],0
d5,1,0.637584,0.221916,[15 15] ; [41 50],[13.88429752 16.11570248] ; [42.11570248 48.88429752],0
p1,1,0.651971,0.203424,[ 1 28] ; [ 5 85],[ 1.46218487 27.53781513] ; [ 4.53781513 85.46218487],0
p12,1,0.73568,0.11396,[ 1 29] ; [ 2 88],[ 0.75 29.25] ; [ 2.25 87.75],0
r4,1,0.762996,0.090931,[21  9] ; [61 30],[20.33057851  9.66942149] ; [61.66942149 29.33057851],0
s4,1,0.804049,0.061559,[ 5 25] ; [17 74],[ 5.45454545 24.54545455] ; [16.54545455 74.45454545],0
d4,1,0.872717,0.025667,[16 14] ; [47 44],[15.61983471 14.38016529] ; [47.38016529 43.61983471],0
a5,1,0.880818,0.02248,[12 18] ; [35 56],[11.65289256 18.34710744] ; [35.34710744 55.65289256],0
v4,1,0.896743,0.016842,[24  6] ; [71 19],[23.75  6.25] ; [71.25 18.75],0
p9,1,0.905029,0.014235,[ 9 20] ; [29 61],[ 9.2605042 19.7394958] ; [28.7394958 61.2605042],0
p5,1,0.992235,9.5e-05,[ 1 29] ; [ 3 88],[ 0.99173554 29.00826446] ; [ 3.00826446 87.99173554],0
r2,1,1.0,0.0,[24  6] ; [72 18],[24.  6.] ; [72. 18.],0
r1,1,1.0,0.0,[18 12] ; [54 36],[18. 12.] ; [54. 36.],0
