Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,80.431521,[212 319] ; [202  74],[272.40892193 258.59107807] ; [141.59107807 134.40892193],1
s6,1,0.0,71.115555,[304 226] ; [237  36],[357.07347447 172.92652553] ; [183.92652553  89.07347447],1
s7,1,0.0,46.461427,[206 304] ; [176  90],[251.05670103 258.94329897] ; [130.94329897 135.05670103],1
p5,1,0.0,43.969825,[ 27 503] ; [ 55 220],[ 53.98757764 476.01242236] ; [ 28.01242236 246.98757764],1
s8,1,0.0,37.448172,[191 342] ; [161 115],[231.91100124 301.08899876] ; [120.08899876 155.91100124],1
s3,1,0.0,34.620017,[261 268] ; [194  79],[300.11845387 228.88154613] ; [154.88154613 118.11845387],1
s4,1,0.0,28.130434,[ 59 471] ; [ 70 203],[ 85.14321295 444.85678705] ; [ 43.85678705 229.14321295],1
p6,1,8e-06,19.936355,[161 364] ; [127 145],[189.71141782 335.28858218] ; [ 98.28858218 173.71141782],1
p7,1,4.9e-05,16.495258,[312 212] ; [198  69],[337.85082174 186.14917826] ; [172.14917826  94.85082174],1
p12,1,4.9e-05,16.493371,[ 24 504] ; [ 34 241],[ 38.1369863 489.8630137] ; [ 19.8630137 255.1369863],1
p3,1,0.000164,14.208737,[237 295] ; [161 114],[262.37422553 269.62577447] ; [135.62577447 139.37422553],1
p10,1,0.0002,13.828088,[404 124] ; [239  34],[423.85018727 104.14981273] ; [219.14981273  53.85018727],1
p4,1,0.000445,12.331083,[289 241] ; [184  89],[312.19178082 217.80821918] ; [160.80821918 112.19178082],1
p9,1,0.000716,11.448007,[425 104] ; [244  28],[441.82397004  87.17602996] ; [227.17602996  44.82397004],1
a5,1,0.00105,10.737956,[371 163] ; [223  55],[390.63546798 143.36453202] ; [203.36453202  74.63546798],0
p8,1,0.001631,9.924274,[249 276] ; [161 111],[270.07528231 254.92471769] ; [139.92471769 132.07528231],0
b5,1,0.001751,9.793373,[341 193] ; [146 132],[320.26847291 213.73152709] ; [166.73152709 111.26847291],0
v1,1,0.002262,9.323828,[259 258] ; [169 106],[279.38888889 237.61111111] ; [148.61111111 126.38888889],0
n6,1,0.003198,8.691171,[436  97] ; [245  28],[450.33870968  82.66129032] ; [230.66129032  42.33870968],0
a3,1,0.004179,8.204398,[362 171] ; [214  62],[379.4907293 153.5092707] ; [196.5092707  79.4907293],0
d1,1,0.006781,7.330181,[299 235] ; [183  95],[316.98029557 217.01970443] ; [165.01970443 112.98029557],0
u1,1,0.008636,6.896575,[ 83 451] ; [ 64 214],[ 96.67241379 437.32758621] ; [ 50.32758621 227.67241379],0
p1,1,0.010198,6.600035,[ 34 497] ; [ 32 243],[ 43.48138958 487.51861042] ; [ 22.51861042 252.48138958],0
n1,1,0.012377,6.256064,[35 79] ; [30 30],[42.5862069 71.4137931] ; [22.4137931 37.5862069],0
a4,1,0.0168,5.717167,[223 309] ; [141 137],[239.07160494 292.92839506] ; [124.92839506 153.07160494],0
d4,1,0.0205,5.36877,[428 104] ; [240  36],[439.82178218  92.17821782] ; [228.17821782  47.82178218],0
d2,1,0.020566,5.363175,[242 291] ; [149 127],[257.60568603 275.39431397] ; [133.39431397 142.60568603],0
a6,1,0.028583,4.792577,[380 153] ; [176 100],[366.31396786 166.68603214] ; [189.68603214  86.31396786],0
a7,1,0.031299,4.636503,[403 129] ; [191  87],[390.13333333 141.86666667] ; [203.86666667  74.13333333],0
b2,1,0.031341,4.63416,[108 203] ; [76 94],[118.96881497 192.03118503] ; [ 65.03118503 104.96881497],0
b3,1,0.031341,4.63416,[108 203] ; [76 94],[118.96881497 192.03118503] ; [ 65.03118503 104.96881497],0
n2,1,0.032152,4.590365,[79 36] ; [51 10],[84.94318182 30.05681818] ; [45.05681818 15.94318182],0
a2,1,0.04621,3.973923,[118 416] ; [ 79 199],[129.55418719 404.44581281] ; [ 67.44581281 210.55418719],0
v3,1,0.052788,3.750629,[192 317] ; [122 150],[204.64276569 304.35723431] ; [109.35723431 162.64276569],0
d5,1,0.066898,3.357528,[425 107] ; [235  41],[434.55445545  97.44554455] ; [225.44554455  50.55445545],0
a1,1,0.067685,3.338282,[ 18 516] ; [ 17 261],[ 23.01724138 510.98275862] ; [ 11.98275862 266.01724138],0
r1,1,0.073186,3.210088,[434  98] ; [238  37],[443.00371747  88.99628253] ; [228.99628253  46.00371747],0
n5,1,0.08847,2.901987,[381 149] ; [213  62],[391.08074534 138.91925466] ; [202.91925466  72.08074534],0
v2,1,0.173255,1.85455,[280 227] ; [164 108],[288.97047497 218.02952503] ; [155.02952503 116.97047497],0
u2,1,0.183283,1.770799,[97 72] ; [30 33],[92.51293103 76.48706897] ; [34.48706897 28.51293103],0
d3,1,0.307636,1.040797,[363 168] ; [199  78],[369.33415842 161.66584158] ; [192.66584158  84.33415842],0
b4,1,0.339903,0.910797,[308 226] ; [170 108],[314.34975369 219.65024631] ; [163.65024631 114.34975369],0
p2,1,0.412691,0.671036,[437  93] ; [233  42],[441.11801242  88.88198758] ; [228.88198758  46.11801242],0
s1,1,0.426089,0.633459,[ 14 514] ; [ 10 263],[ 15.82022472 512.17977528] ; [  8.17977528 264.82022472],0
r4,1,0.49144,0.473372,[505  29] ; [266  12],[507.03694581  26.96305419] ; [263.96305419  14.03694581],0
b1,1,0.510887,0.43225,[193 341] ; [107 171],[197.29064039 336.70935961] ; [102.70935961 175.29064039],0
u3,1,0.553741,0.350659,[99 71] ; [40 24],[100.98290598  69.01709402] ; [38.01709402 25.98290598],0
u4,1,0.559222,0.341052,[ 13 521] ; [  5 273],[ 11.83743842 522.16256158] ; [  6.16256158 271.83743842],0
p11,1,0.611012,0.258704,[425 109] ; [217  61],[422.20197044 111.79802956] ; [219.79802956  58.20197044],0
v4,1,0.711075,0.137205,[514  18] ; [268   8],[514.88118812  17.11881188] ; [267.11881188   8.88118812],0
n4,1,0.746493,0.104502,[402 131] ; [211  65],[403.86773795 129.13226205] ; [209.13226205  66.86773795],0
a8,1,0.778391,0.079195,[ 62 424] ; [ 34 218],[ 63.2195122 422.7804878] ; [ 32.7804878 219.2195122],0
n3,1,0.843918,0.038764,[82 32] ; [44 16],[82.55172414 31.44827586] ; [43.44827586 16.55172414],0
