Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,82.79935,[ 34 128] ; [177  90],[79.67832168 82.32167832] ; [131.32167832 135.67832168],1
s3,1,0.0,68.915982,[ 48 115] ; [187  78],[89.49766355 73.50233645] ; [145.50233645 119.49766355],1
s8,1,0.0,59.106986,[ 23 140] ; [138 133],[ 60.46774194 102.53225806] ; [100.53225806 170.46774194],1
s7,1,0.0,48.622619,[ 33 122] ; [146 113],[67.01690821 87.98309179] ; [111.98309179 147.01690821],1
s5,1,0.0,34.610077,[ 17 138] ; [ 99 164],[ 43.01435407 111.98564593] ; [ 72.98564593 190.01435407],1
p9,1,9e-06,19.650557,[106  55] ; [226  42],[124.5967366  36.4032634] ; [207.4032634  60.5967366],1
p4,1,2.7e-05,17.64,[ 51 111] ; [141 129],[72. 90.] ; [120. 150.],1
p10,1,0.000246,13.444244,[101  61] ; [210  57],[117.44055944  44.55944056] ; [193.55944056  73.44055944],1
n5,1,0.000429,12.403121,[90 71] ; [195  74],[106.70930233  54.29069767] ; [178.29069767  90.70930233],1
v1,1,0.00091,11.003083,[ 57 102] ; [136 123],[73.4138756 85.5861244] ; [119.5861244 139.4138756],1
p12,1,0.001075,10.693139,[  1 161] ; [ 21 250],[  8.23094688 153.76905312] ; [ 13.76905312 257.23094688],0
d5,1,0.001185,10.513216,[115  47] ; [227  43],[128.25  33.75] ; [213.75  56.25],0
u1,1,0.001194,10.49997,[ 18 145] ; [ 64 207],[ 30.79723502 132.20276498] ; [ 51.20276498 219.79723502],0
s4,1,0.001425,10.173386,[ 15 148] ; [ 56 211],[ 26.91395349 136.08604651] ; [ 44.08604651 222.91395349],0
a2,1,0.001441,10.152818,[ 26 137] ; [ 80 191],[ 39.81105991 123.18894009] ; [ 66.18894009 204.81105991],0
r1,1,0.001705,9.842732,[111  52] ; [218  50],[124.42459397  38.57540603] ; [204.57540603  63.42459397],0
n6,1,0.003066,8.767865,[117  45] ; [227  43],[129.  33.] ; [215.  55.],0
d1,1,0.003924,8.318562,[73 90] ; [160 111],[87.50921659 75.49078341] ; [145.49078341 125.50921659],0
p3,1,0.004923,7.907684,[ 43 119] ; [108 163],[ 56.49422633 105.50577367] ; [ 94.50577367 176.49422633],0
n4,1,0.00496,7.894026,[103  60] ; [204  65],[115.83564815  47.16435185] ; [191.16435185  77.83564815],0
b5,1,0.004977,7.887708,[92 71] ; [189  82],[105.53686636  57.46313364] ; [175.46313364  95.53686636],0
a5,1,0.007444,7.162607,[97 66] ; [195  76],[109.66820276  53.33179724] ; [182.33179724  88.66820276],0
v4,1,0.014236,6.008603,[144  17] ; [258  12],[150.16705336  10.83294664] ; [251.83294664  18.16705336],0
v2,1,0.016757,5.721605,[71 85] ; [147 108],[82.74452555 73.25547445] ; [135.25547445 119.74452555],0
r4,1,0.024968,5.026082,[137  26] ; [247  24],[144.22119816  18.77880184] ; [239.77880184  31.22119816],0
r2,1,0.025897,4.962901,[145  16] ; [257  12],[150.51627907  10.48372093] ; [251.48372093  17.51627907],0
d3,1,0.027734,4.844516,[96 65] ; [189  81],[106.46171694  54.53828306] ; [178.53828306  91.46171694],0
v3,1,0.036187,4.388257,[ 42 112] ; [ 96 161],[ 51.7080292 102.2919708] ; [ 86.2919708 170.7080292],0
d2,1,0.042742,4.105585,[68 94] ; [140 129],[78.18097448 83.81902552] ; [129.81902552 139.18097448],0
p6,1,0.064679,3.413147,[ 29 132] ; [ 69 199],[ 36.77855478 124.22144522] ; [ 61.22144522 206.77855478],0
u4,1,0.139625,2.182085,[  1 162] ; [  7 264],[  3.00460829 159.99539171] ; [  4.99539171 266.00460829],0
u3,1,0.178282,1.811885,[26 23] ; [52 28],[29.62790698 19.37209302] ; [48.37209302 31.62790698],0
a4,1,0.201521,1.631315,[67 96] ; [128 142],[73.40646651 89.59353349] ; [121.59353349 148.40646651],0
b4,1,0.241287,1.37306,[93 70] ; [170 101],[98.7764977 64.2235023] ; [164.2235023 106.7764977],0
b2,1,0.261309,1.261809,[40 55] ; [ 59 109],[35.76045627 59.23954373] ; [ 63.23954373 104.76045627],0
b3,1,0.261309,1.261809,[40 55] ; [ 59 109],[35.76045627 59.23954373] ; [ 63.23954373 104.76045627],0
a7,1,0.266002,1.237248,[109  53] ; [196  75],[114.1108545  47.8891455] ; [190.8891455  80.1108545],0
p2,1,0.272628,1.203475,[111  51] ; [199  72],[115.98152425  46.01847575] ; [194.01847575  76.98152425],0
p7,1,0.293075,1.105441,[64 98] ; [118 146],[69.21126761 92.78873239] ; [112.78873239 151.21126761],0
n2,1,0.316645,1.002753,[35 18] ; [60 21],[37.57462687 15.42537313] ; [57.42537313 23.57462687],0
p11,1,0.345207,0.890999,[120  43] ; [188  83],[115.67741935  47.32258065] ; [192.32258065  78.67741935],0
d4,1,0.379471,0.772414,[127  35] ; [221  49],[130.5  31.5] ; [217.5  52.5],0
p5,1,0.384669,0.755726,[  6 155] ; [ 15 253],[  7.88111888 153.11888112] ; [ 13.11888112 254.88111888],0
n1,1,0.427781,0.62884,[16 36] ; [30 50],[18.12121212 33.87878788] ; [27.87878788 52.12121212],0
a6,1,0.516072,0.421736,[108  55] ; [187  83],[111.05080831  51.94919169] ; [183.94919169  86.05080831],0
s1,1,0.553558,0.350981,[  6 156] ; [ 13 251],[  7.22535211 154.77464789] ; [ 11.77464789 252.22535211],0
p1,1,0.577754,0.30988,[  7 155] ; [ 15 256],[  8.23094688 153.76905312] ; [ 13.76905312 257.23094688],0
a1,1,0.705427,0.142888,[  6 157] ; [ 12 259],[  6.76036866 156.23963134] ; [ 11.23963134 259.76036866],0
a8,1,0.762434,0.091377,[ 18 133] ; [ 32 215],[ 18.96984925 132.03015075] ; [ 31.03015075 215.96984925],0
u2,1,0.763546,0.090497,[27 21] ; [46 32],[27.80952381 20.19047619] ; [45.19047619 32.80952381],0
n3,1,0.773418,0.082891,[38 14] ; [61 20],[38.70676692 13.29323308] ; [60.29323308 20.70676692],0
b1,1,0.833427,0.044229,[ 63 100] ; [102 169],[ 61.97004608 101.02995392] ; [103.02995392 167.97004608],0
a3,1,0.954409,0.003269,[114  48] ; [190  81],[113.73672055  48.26327945] ; [190.26327945  80.73672055],0
