Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.511621,[25 72] ; [31 16],[37.72222222 59.27777778] ; [18.27777778 28.72222222],1
p8,1,7e-06,20.199686,[25 74] ; [30 17],[37.29452055 61.70547945] ; [17.70547945 29.29452055],1
s5,1,0.000548,11.945942,[17 79] ; [20 24],[25.37142857 70.62857143] ; [11.62857143 32.37142857],1
p7,1,0.00111,10.634506,[40 57] ; [33 14],[49.17361111 47.82638889] ; [23.82638889 23.17361111],0
s8,1,0.002712,8.991656,[10 89] ; [14 33],[16.2739726 82.7260274] ; [ 7.7260274 39.2739726],0
a5,1,0.004281,8.160419,[45 55] ; [33 14],[53.06122449 46.93877551] ; [24.93877551 22.06122449],0
r4,1,0.033573,4.51634,[66 34] ; [39  8],[71.42857143 28.57142857] ; [33.57142857 13.42857143],0
p5,1,0.041035,4.174557,[ 5 95] ; [ 7 40],[ 8.16326531 91.83673469] ; [ 3.83673469 43.16326531],0
n4,1,0.041235,4.166345,[57 43] ; [35 12],[62.58503401 37.41496599] ; [29.41496599 17.58503401],0
p1,1,0.049005,3.875193,[ 4 96] ; [ 6 41],[ 6.80272109 93.19727891] ; [ 3.19727891 43.80272109],0
p2,1,0.062244,3.476561,[58 41] ; [35 12],[63.06164384 35.93835616] ; [29.93835616 17.06164384],0
p10,1,0.064213,3.425084,[53 45] ; [33 14],[58.12413793 39.87586207] ; [27.87586207 19.12413793],0
p6,1,0.094177,2.801478,[16 80] ; [13 32],[19.74468085 76.25531915] ; [ 9.25531915 35.74468085],0
r1,1,0.106004,2.612806,[54 46] ; [32 15],[58.50340136 41.49659864] ; [27.49659864 19.50340136],0
a6,1,0.16576,1.920878,[41 59] ; [25 22],[44.89795918 55.10204082] ; [21.10204082 25.89795918],0
n6,1,0.179527,1.801532,[68 32] ; [37 10],[71.42857143 28.57142857] ; [33.57142857 13.42857143],0
d1,1,0.212017,1.5576,[32 68] ; [20 27],[35.37414966 64.62585034] ; [16.62585034 30.37414966],0
v2,1,0.217459,1.521058,[36 59] ; [22 23],[39.35714286 55.64285714] ; [18.64285714 26.35714286],0
d4,1,0.230964,1.434912,[60 40] ; [33 14],[63.26530612 36.73469388] ; [29.73469388 17.26530612],0
p9,1,0.23127,1.433034,[61 37] ; [34 13],[64.20689655 33.79310345] ; [30.79310345 16.20689655],0
s6,1,0.244506,1.354423,[37 62] ; [21 23],[40.15384615 58.84615385] ; [17.84615385 26.15384615],0
p11,1,0.301768,1.066366,[66 34] ; [35 12],[68.70748299 31.29251701] ; [32.29251701 14.70748299],0
u3,1,0.312689,1.019285,[16 35] ; [10 13],[17.91891892 33.08108108] ; [ 8.08108108 14.91891892],0
n3,1,0.332791,0.938006,[23 15] ; [7 2],[24.25531915 13.74468085] ; [5.74468085 3.25531915],0
a8,1,0.343441,0.897545,[ 6 87] ; [ 5 40],[ 7.41304348 85.58695652] ; [ 3.58695652 41.41304348],0
b1,1,0.36542,0.819179,[41 59] ; [23 24],[43.53741497 56.46258503] ; [20.46258503 26.53741497],0
s4,1,0.386902,0.748657,[10 90] ; [ 7 40],[11.56462585 88.43537415] ; [ 5.43537415 41.56462585],0
r3,1,0.407265,0.686772,[77 23] ; [39  8],[78.91156463 21.08843537] ; [37.08843537  9.91156463],0
d3,1,0.452246,0.565017,[32 68] ; [18 29],[34.01360544 65.98639456] ; [15.98639456 31.01360544],0
s3,1,0.473423,0.513975,[30 67] ; [17 29],[31.88111888 65.11888112] ; [15.11888112 30.88111888],0
