Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,68.310081,[212  29] ; [40 50],[183.48036254  57.51963746] ; [68.51963746 21.48036254],1
n6,1,8e-06,19.847077,[208  33] ; [58 32],[193.67371601  47.32628399] ; [72.32628399 17.67371601],1
n1,1,0.003754,8.399232,[34 37] ; [ 6 27],[27.30769231 43.69230769] ; [12.69230769 20.30769231],0
p6,1,0.006311,7.459153,[ 63 174] ; [11 78],[ 53.79754601 183.20245399] ; [20.20245399 68.79754601],0
p10,1,0.008691,6.885347,[184  53] ; [57 33],[174.66972477  62.33027523] ; [66.33027523 23.66972477],0
s8,1,0.009066,6.809796,[100 141] ; [23 66],[ 89.82727273 151.17272727] ; [33.17272727 55.82727273],0
p9,1,0.018756,5.524167,[192  43] ; [62 27],[184.22839506  50.77160494] ; [69.77160494 19.22839506],0
a2,1,0.047637,3.922734,[ 78 164] ; [19 71],[ 70.70481928 171.29518072] ; [26.29518072 63.70481928],0
p11,1,0.051464,3.793118,[182  60] ; [58 32],[174.93975904  67.06024096] ; [65.06024096 24.93975904],0
v1,1,0.075924,3.15006,[121 114] ; [36 53],[113.87345679 121.12654321] ; [43.12654321 45.87345679],0
p4,1,0.077584,3.114804,[104 136] ; [29 60],[ 97.0212766 142.9787234] ; [35.9787234 53.0212766],0
s7,1,0.083483,2.995751,[108 126] ; [30 55],[101.22884013 132.77115987] ; [36.77115987 48.22884013],0
r2,1,0.086746,2.93374,[224  14] ; [77 10],[220.42461538  17.57538462] ; [80.57538462  6.42461538],0
p1,1,0.097558,2.745018,[ 17 225] ; [ 2 87],[ 13.89123867 228.10876133] ; [ 5.10876133 83.89123867],0
s5,1,0.105259,2.623996,[ 72 160] ; [19 68],[ 66.18181818 165.81818182] ; [24.81818182 62.18181818],0
p7,1,0.108969,2.569108,[117 115] ; [36 53],[110.57943925 121.42056075] ; [42.42056075 46.57943925],0
r3,1,0.131537,2.274266,[218  23] ; [86  4],[221.34138973  19.65861027] ; [82.65861027  7.34138973],0
d2,1,0.149973,2.072529,[138 101] ; [44 46],[132.21276596 106.78723404] ; [49.78723404 40.21276596],0
v4,1,0.156488,2.007844,[226  16] ; [78 10],[222.93333333  19.06666667] ; [81.06666667  6.93333333],0
a4,1,0.176884,1.823607,[132 108] ; [42 48],[126.54545455 113.45454545] ; [47.45454545 42.54545455],0
p2,1,0.178281,1.811893,[186  55] ; [63 27],[181.29607251  59.70392749] ; [67.70392749 22.29607251],0
a8,1,0.180894,1.790261,[ 36 187] ; [ 8 72],[ 32.38283828 190.61716172] ; [11.61716172 68.38283828],0
s6,1,0.1827,1.775525,[155  84] ; [50 38],[149.83180428  89.16819572] ; [55.16819572 32.83180428],0
n2,1,0.184625,1.76,[59 16] ; [22 11],[56.25 18.75] ; [24.75  8.25],0
s4,1,0.217192,1.522829,[ 32 206] ; [17 73],[ 35.55487805 202.44512195] ; [13.44512195 76.55487805],0
b1,1,0.222827,1.48607,[ 90 152] ; [27 63],[ 85.28313253 156.71686747] ; [31.71686747 58.28313253],0
p8,1,0.235716,1.406035,[ 93 141] ; [29 60],[ 88.38390093 145.61609907] ; [33.61609907 55.38390093],0
s2,1,0.285199,1.142147,[112 126] ; [36 53],[107.71865443 130.28134557] ; [40.28134557 48.71865443],0
v2,1,0.30604,1.047688,[114 117] ; [48 38],[118.05047319 112.94952681] ; [43.94952681 42.05047319],0
b2,1,0.311664,1.023613,[58 89] ; [14 31],[55.125 91.875] ; [16.875 28.125],0
b3,1,0.311664,1.023613,[58 89] ; [14 31],[55.125 91.875] ; [16.875 28.125],0
s3,1,0.317684,0.998459,[122 114] ; [40 48],[118. 118.] ; [44. 44.],0
a1,1,0.367614,0.811714,[ 14 228] ; [ 3 87],[ 12.39156627 229.60843373] ; [ 4.60843373 85.39156627],0
a7,1,0.389456,0.74064,[177  65] ; [70 20],[180.04216867  61.95783133] ; [66.95783133 23.04216867],0
r4,1,0.423668,0.640118,[210  32] ; [75 15],[207.74096386  34.25903614] ; [77.25903614 12.74096386],0
p12,1,0.443448,0.587345,[ 13 227] ; [ 3 86],[ 11.67173252 228.32826748] ; [ 4.32826748 84.67173252],0
r1,1,0.492601,0.47084,[192  48] ; [75 15],[194.18181818  45.81818182] ; [72.81818182 17.18181818],0
a6,1,0.49263,0.470777,[173  68] ; [68 22],[175.47129909  65.52870091] ; [65.52870091 24.47129909],0
d1,1,0.497026,0.461281,[155  87] ; [54 36],[152.34337349  89.65662651] ; [56.65662651 33.34337349],0
v3,1,0.499595,0.455798,[ 80 151] ; [26 59],[ 77.48734177 153.51265823] ; [28.51265823 56.48734177],0
b5,1,0.51346,0.42701,[152  90] ; [53 37],[149.42771084  92.57228916] ; [55.57228916 34.42771084],0
d3,1,0.6171,0.249964,[170  71] ; [66 24],[171.83081571  69.16918429] ; [64.16918429 25.83081571],0
d5,1,0.634594,0.225882,[201  40] ; [77 13],[202.41087613  38.58912387] ; [75.58912387 14.41087613],0
p5,1,0.635213,0.225058,[ 14 226] ; [ 4 85],[ 13.13069909 226.86930091] ; [ 4.86930091 84.13069909],0
a3,1,0.659654,0.193944,[185  56] ; [67 23],[183.48036254  57.51963746] ; [68.51963746 21.48036254],0
u2,1,0.749128,0.102265,[29 27] ; [11 12],[28.35443038 27.64556962] ; [11.64556962 11.35443038],0
d4,1,0.819433,0.052109,[201  40] ; [76 14],[201.68277946  39.31722054] ; [75.31722054 14.68277946],0
s1,1,0.826707,0.047929,[  9 225] ; [ 3 87],[  8.66666667 225.33333333] ; [ 3.33333333 86.66666667],0
n3,1,0.830255,0.045957,[51 22] ; [21 10],[50.53846154 22.46153846] ; [21.46153846  9.53846154],0
u1,1,0.882406,0.02188,[ 42 200] ; [15 75],[ 41.54819277 200.45180723] ; [15.45180723 74.54819277],0
b4,1,0.936315,0.006384,[141 101] ; [52 38],[140.68072289 101.31927711] ; [52.31927711 37.68072289],0
u3,1,0.944271,0.004886,[29 28] ; [11 11],[28.86075949 28.13924051] ; [11.13924051 10.86075949],0
