Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,59.408405,[58 26] ; [ 8 72],[33.80487805 50.19512195] ; [32.19512195 47.80487805],1
d5,1,0.0,52.86278,[83  1] ; [39 40],[62.87116564 21.12883436] ; [59.12883436 19.87116564],1
d4,1,0.0,36.806911,[83  1] ; [49 31],[67.6097561 16.3902439] ; [64.3902439 15.6097561],1
d3,1,0.0,35.498517,[77  7] ; [39 40],[59.7791411 24.2208589] ; [56.2208589 22.7791411],1
a5,1,5e-06,21.001212,[66 18] ; [35 45],[51.73170732 32.26829268] ; [49.26829268 30.73170732],1
u1,1,0.000389,12.586515,[17 67] ; [ 2 78],[ 9.73170732 74.26829268] ; [ 9.26829268 70.73170732],1
a4,1,0.00045,12.313961,[41 43] ; [18 62],[30.2195122 53.7804878] ; [28.7804878 51.2195122],1
a2,1,0.001162,10.549479,[19 65] ; [ 4 76],[11.7804878 72.2195122] ; [11.2195122 68.7804878],0
v2,1,0.00204,9.513397,[53 28] ; [32 46],[43.30188679 37.69811321] ; [41.69811321 36.30188679],0
r1,1,0.005715,7.63795,[67 17] ; [48 32],[58.90243902 25.09756098] ; [56.09756098 23.90243902],0
u3,1,0.006553,7.391605,[17  6] ; [14 23],[11.88333333 11.11666667] ; [19.11666667 17.88333333],0
a3,1,0.010059,6.62438,[61 23] ; [42 37],[53.0797546 30.9202454] ; [49.9202454 29.0797546],0
a6,1,0.029896,4.715244,[58 26] ; [42 38],[51.2195122 32.7804878] ; [48.7804878 31.2195122],0
v3,1,0.030308,4.691729,[27 51] ; [15 63],[21. 57.] ; [21. 57.],0
r2,1,0.058553,3.577912,[79  3] ; [69  9],[75.85  6.15] ; [72.15  5.85],0
r3,1,0.084511,2.975939,[83  1] ; [75  5],[80.92682927  3.07317073] ; [77.07317073  2.92682927],0
a8,1,0.165325,1.924834,[ 5 71] ; [10 65],[ 7.54966887 68.45033113] ; [ 7.45033113 67.54966887],0
p1,1,0.167811,1.902394,[ 6 77] ; [ 2 77],[ 4.09876543 78.90123457] ; [ 3.90123457 75.09876543],0
a7,1,0.184169,1.763654,[68 16] ; [57 22],[64.41717791 19.58282209] ; [60.58282209 18.41717791],0
r4,1,0.222829,1.486057,[74 10] ; [65 15],[71.19512195 12.80487805] ; [67.80487805 12.19512195],0
p4,1,0.224176,1.477435,[40 43] ; [31 49],[36.15337423 46.84662577] ; [34.84662577 45.15337423],0
s4,1,0.227431,1.456856,[20 64] ; [13 67],[16.90243902 67.09756098] ; [16.09756098 63.90243902],0
p5,1,0.261009,1.263399,[ 3 81] ; [ 6 73],[ 4.63803681 79.36196319] ; [ 4.36196319 74.63803681],0
s8,1,0.281555,1.159567,[30 54] ; [22 57],[26.79754601 57.20245399] ; [25.20245399 53.79754601],0
p11,1,0.311921,1.022524,[57 27] ; [60 20],[59.92682927 24.07317073] ; [57.07317073 22.92682927],0
s2,1,0.34728,0.88337,[38 46] ; [30 49],[35.04294479 48.95705521] ; [32.95705521 46.04294479],0
s7,1,0.349637,0.874775,[31 50] ; [25 55],[28.17391304 52.82608696] ; [27.82608696 52.17391304],0
a1,1,0.371863,0.797428,[ 2 82] ; [ 4 76],[ 3.07317073 80.92682927] ; [ 2.92682927 77.07317073],0
p6,1,0.396753,0.718145,[26 56] ; [20 58],[23.575 58.425] ; [22.425 55.575],0
p10,1,0.404277,0.695568,[59 24] ; [50 27],[56.54375 26.45625] ; [52.45625 24.54375],0
b2,1,0.419119,0.652785,[14 28] ; [12 35],[12.26966292 29.73033708] ; [13.73033708 33.26966292],0
b3,1,0.419119,0.652785,[14 28] ; [12 35],[12.26966292 29.73033708] ; [13.73033708 33.26966292],0
u2,1,0.425692,0.634548,[13 10] ; [17 20],[11.5 11.5] ; [18.5 18.5],0
b5,1,0.464025,0.536169,[53 31] ; [46 34],[50.70731707 33.29268293] ; [48.29268293 31.70731707],0
p9,1,0.464069,0.536063,[64 18] ; [57 21],[62.0125 19.9875] ; [58.9875 19.0125],0
b1,1,0.474057,0.512504,[23 61] ; [26 54],[25.09756098 58.90243902] ; [23.90243902 56.09756098],0
s6,1,0.523718,0.406566,[50 34] ; [42 35],[48. 36.] ; [44. 33.],0
v1,1,0.54384,0.368469,[30 49] ; [26 52],[28.17834395 50.82165605] ; [27.82165605 50.17834395],0
p3,1,0.56221,0.335891,[32 52] ; [27 53],[30.2195122 53.7804878] ; [28.7804878 51.2195122],0
