Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000126,14.698272,[ 2 60] ; [3 4],[ 4.49275362 57.50724638] ; [0.50724638 6.49275362],1
p3,1,0.004062,8.255863,[19 43] ; [6 1],[22.46376812 39.53623188] ; [2.53623188 4.46376812],0
a2,1,0.012895,6.183427,[16 46] ; [5 2],[18.86956522 43.13043478] ; [2.13043478 4.86956522],0
p5,1,0.013479,6.105069,[ 6 56] ; [3 4],[ 8.08695652 53.91304348] ; [0.91304348 6.08695652],0
s7,1,0.02911,4.761079,[24 33] ; [6 1],[26.71875 30.28125] ; [3.28125 3.71875],0
p4,1,0.030512,4.680198,[26 35] ; [6 1],[28.70588235 32.29411765] ; [3.29411765 3.70588235],0
a4,1,0.04192,4.13845,[28 34] ; [6 1],[30.55072464 31.44927536] ; [3.44927536 3.55072464],0
d2,1,0.06092,3.512149,[30 32] ; [6 1],[32.34782609 29.65217391] ; [3.65217391 3.34782609],0
p8,1,0.115558,2.476515,[25 37] ; [5 2],[26.95652174 35.04347826] ; [3.04347826 3.95652174],0
v1,1,0.133543,2.250829,[28 34] ; [4 1],[29.6119403 32.3880597] ; [2.3880597 2.6119403],0
v3,1,0.160954,1.965236,[24 37] ; [3 1],[25.33846154 35.66153846] ; [1.66153846 2.33846154],0
u1,1,0.193332,1.69204,[13 49] ; [3 4],[14.37681159 47.62318841] ; [1.62318841 5.37681159],0
p6,1,0.262309,1.256531,[22 40] ; [4 3],[23.36231884 38.63768116] ; [2.63768116 4.36231884],0
s6,1,0.269433,1.219632,[39 21] ; [6 1],[40.29850746 19.70149254] ; [4.70149254 2.29850746],0
a5,1,0.291885,1.110904,[41 21] ; [6 1],[42.23188406 19.76811594] ; [4.76811594 2.23188406],0
p1,1,0.310651,1.027907,[ 3 59] ; [1 6],[ 3.5942029 58.4057971] ; [0.4057971 6.5942029],0
n4,1,0.327289,0.959595,[42 20] ; [6 1],[43.13043478 18.86956522] ; [4.86956522 2.13043478],0
a6,1,0.365823,0.817805,[43 19] ; [6 1],[44.02898551 17.97101449] ; [4.97101449 2.02898551],0
s4,1,0.407706,0.685481,[18 44] ; [1 6],[17.07246377 44.92753623] ; [1.92753623 5.07246377],0
s1,1,0.44854,0.574338,[ 4 58] ; [1 6],[ 4.49275362 57.50724638] ; [0.50724638 6.49275362],0
b4,1,0.493077,0.469805,[35 27] ; [3 4],[34.14492754 27.85507246] ; [3.85507246 3.14492754],0
b5,1,0.572829,0.317972,[42 20] ; [4 3],[41.33333333 20.66666667] ; [4.66666667 2.33333333],0
a7,1,0.643845,0.213748,[49 13] ; [5 2],[48.52173913 13.47826087] ; [5.47826087 1.52173913],0
r1,1,0.676892,0.173646,[49 13] ; [6 1],[49.42028986 12.57971014] ; [5.57971014 1.42028986],0
a8,1,0.701123,0.147306,[ 5 47] ; [1 6],[ 5.28813559 46.71186441] ; [0.71186441 6.28813559],0
d3,1,0.721837,0.126739,[48 14] ; [5 2],[47.62318841 14.37681159] ; [5.37681159 1.62318841],0
s5,1,0.825777,0.048453,[20 37] ; [2 3],[20.22580645 36.77419355] ; [1.77419355 3.22580645],0
p7,1,0.848296,0.036593,[32 28] ; [4 3],[32.23880597 27.76119403] ; [3.76119403 3.23880597],0
d5,1,0.899505,0.015948,[52 10] ; [6 1],[52.11594203  9.88405797] ; [5.88405797 1.11594203],0
v2,1,0.917839,0.010641,[34 25] ; [3 2],[34.109375 24.890625] ; [2.890625 2.109375],0
p2,1,0.948427,0.004184,[45 17] ; [5 2],[44.92753623 17.07246377] ; [5.07246377 1.92753623],0
