Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,72.067115,[477  17] ; [8 8],[469.78431373  24.21568627] ; [15.21568627  0.78431373],1
r1,1,5e-06,20.773049,[421  70] ; [7 9],[414.49309665  76.50690335] ; [13.50690335  2.49309665],1
v4,1,0.015399,5.870278,[481  12] ; [14  2],[479.44007859  13.55992141] ; [15.55992141  0.44007859],0
d4,1,0.021505,5.285364,[415  78] ; [10  6],[411.64047151  81.35952849] ; [13.35952849  2.64047151],0
s6,1,0.025334,5.000906,[361 121] ; [8 8],[357.14457831 124.85542169] ; [11.85542169  4.14457831],0
n3,1,0.049942,3.843392,[65 18] ; [5 5],[62.47311828 20.52688172] ; [7.52688172 2.47311828],0
s1,1,0.062428,3.471688,[ 17 471] ; [ 2 14],[ 18.3968254 469.6031746] ; [ 0.6031746 15.3968254],0
v1,1,0.06338,3.446647,[291 189] ; [ 6 10],[287.41935484 192.58064516] ; [9.58064516 6.41935484],0
d1,1,0.065859,3.383323,[326 168] ; [7 9],[322.55294118 171.44705882] ; [10.44705882  5.55294118],0
a7,1,0.066393,3.370022,[376 117] ; [9 7],[372.8978389 120.1021611] ; [12.1021611  3.8978389],0
d5,1,0.067438,3.344305,[421  72] ; [11  5],[418.42043222  74.57956778] ; [13.57956778  2.42043222],0
s3,1,0.121104,2.402991,[292 195] ; [6 9],[289.09561753 197.90438247] ; [8.90438247 6.09561753],0
p9,1,0.128753,2.307474,[432  60] ; [12  4],[430.01574803  61.98425197] ; [13.98425197  2.01574803],0
p8,1,0.140653,2.170796,[310 180] ; [13  3],[312.78656126 177.21343874] ; [10.21343874  5.78656126],0
b1,1,0.161375,1.961292,[192 302] ; [9 7],[194.69411765 299.30588235] ; [6.30588235 9.69411765],0
a4,1,0.162452,1.951251,[241 251] ; [ 5 11],[238.2519685 253.7480315] ; [7.7480315 8.2519685],0
a2,1,0.18785,1.734399,[135 359] ; [ 2 14],[132.70196078 361.29803922] ; [ 4.29803922 11.70196078],0
v3,1,0.218946,1.511265,[201 271] ; [ 4 11],[198.68583162 273.31416838] ; [6.31416838 8.68583162],0
n1,1,0.22042,1.501637,[33 50] ; [6 4],[34.80645161 48.19354839] ; [4.19354839 5.80645161],0
p2,1,0.270384,1.2148,[441  50] ; [13  3],[439.67258383  51.32741617] ; [14.32741617  1.67258383],0
a6,1,0.278299,1.175379,[341 153] ; [9 7],[339.01960784 154.98039216] ; [10.98039216  5.01960784],0
s7,1,0.287692,1.130392,[268 201] ; [7 9],[265.92783505 203.07216495] ; [9.07216495 6.92783505],0
s8,1,0.290831,1.115768,[250 241] ; [ 6 10],[247.92110454 243.07889546] ; [8.07889546 7.92110454],0
s2,1,0.298353,1.08154,[278 211] ; [7 9],[275.97029703 213.02970297] ; [9.02970297 6.97029703],0
p3,1,0.325048,0.968527,[335 158] ; [9 7],[333.18664047 159.81335953] ; [10.81335953  5.18664047],0
