Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,134.590132,[382  55] ; [43 75],[334.63963964 102.36036036] ; [90.36036036 27.63963964],1
n6,1,0.0,32.928282,[393  43] ; [81 36],[373.71428571  62.28571429] ; [100.28571429  16.71428571],1
d5,1,2e-06,22.687051,[374  61] ; [79 39],[356.33815552  78.66184448] ; [96.66184448 21.33815552],1
p10,1,2e-05,18.180597,[385  49] ; [87 32],[370.43037975  63.56962025] ; [101.56962025  17.43037975],1
d1,1,3.3e-05,17.22902,[280 158] ; [51 68],[260.28366248 177.71633752] ; [70.71633752 48.28366248],1
s7,1,0.000146,14.422928,[243 178] ; [43 71],[225.05794393 195.94205607] ; [60.94205607 53.05794393],1
p9,1,0.000165,14.197469,[390  45] ; [91 28],[377.68050542  57.31949458] ; [103.31949458  15.68050542],1
v1,1,0.000186,13.971682,[263 167] ; [48 67],[245.37614679 184.62385321] ; [65.62385321 49.37614679],1
v3,1,0.000292,13.118942,[198 229] ; [31 82],[181.07962963 245.92037037] ; [47.92037037 65.07962963],1
r1,1,0.000716,11.448057,[372  63] ; [86 33],[359.62093863  75.37906137] ; [98.37906137 20.62093863],1
p5,1,0.001416,10.185266,[ 72 364] ; [  6 113],[ 61.27567568 374.72432432] ; [ 16.72432432 102.27567568],0
a2,1,0.001447,10.145435,[121 317] ; [ 16 103],[107.73070018 330.26929982] ; [29.26929982 89.73070018],0
a3,1,0.001532,10.040039,[330 106] ; [72 46],[316.37545126 119.62454874] ; [85.62454874 32.37545126],0
a8,1,0.003594,8.478543,[ 74 321] ; [  8 103],[ 64.01185771 330.98814229] ; [17.98814229 93.01185771],0
p11,1,0.004089,8.243919,[373  65] ; [88 31],[362.50987433  75.49012567] ; [98.49012567 20.50987433],0
s8,1,0.004392,8.114117,[227 209] ; [44 74],[213.27797834 222.72202166] ; [57.72202166 60.27797834],0
a5,1,0.004625,8.02047,[336 102] ; [76 43],[323.97845601 114.02154399] ; [88.02154399 30.97845601],0
s4,1,0.005075,7.852548,[ 65 367] ; [31 88],[ 75.26678766 356.73321234] ; [20.73321234 98.26678766],0
p3,1,0.006249,7.477008,[273 163] ; [58 61],[260.02882883 175.97117117] ; [70.97117117 48.02882883],0
r4,1,0.007991,7.03554,[416  22] ; [105  14],[409.69120287  28.30879713] ; [111.30879713   7.69120287],0
a4,1,0.009051,6.812806,[205 231] ; [40 79],[192.46846847 243.53153153] ; [52.53153153 66.46846847],0
p4,1,0.009572,6.712935,[310 125] ; [70 49],[298.37545126 136.62454874] ; [81.62454874 37.37545126],0
d2,1,0.009894,6.653933,[223 213] ; [45 74],[210.53693694 225.46306306] ; [57.46306306 61.53693694],0
p6,1,0.010679,6.517904,[222 211] ; [44 72],[209.79599271 223.20400729] ; [56.20400729 59.79599271],0
r2,1,0.01253,6.234223,[415  16] ; [107  11],[409.80327869  21.19672131] ; [112.19672131   5.80327869],0
u1,1,0.018781,5.521827,[ 89 349] ; [ 13 106],[ 80.20825853 357.79174147] ; [21.79174147 97.20825853],0
p2,1,0.019139,5.488798,[398  38] ; [99 19],[391.14079422  44.85920578] ; [105.85920578  12.14079422],0
p8,1,0.031569,4.621773,[300 133] ; [70 49],[290.23550725 142.76449275] ; [79.76449275 39.23550725],0
n1,1,0.038516,4.282083,[27 43] ; [ 6 27],[22.42718447 47.57281553] ; [10.57281553 22.42718447],0
d4,1,0.039448,4.241481,[367  68] ; [90 28],[359.48462929  75.51537071] ; [97.51537071 20.48462929],0
p12,1,0.067262,3.348616,[ 41 394] ; [  5 114],[ 36.11913357 398.88086643] ; [  9.88086643 109.11913357],0
b2,1,0.071537,3.247385,[114 174] ; [16 43],[107.8962536 180.1037464] ; [22.1037464 36.8962536],0
b3,1,0.071537,3.247385,[114 174] ; [16 43],[107.8962536 180.1037464] ; [22.1037464 36.8962536],0
v2,1,0.073985,3.19231,[264 162] ; [59 53],[255.75836431 170.24163569] ; [67.24163569 44.75836431],0
a6,1,0.116255,2.467063,[300 135] ; [73 46],[292.87906137 142.12093863] ; [80.12093863 38.87906137],0
s5,1,0.159315,1.980714,[168 259] ; [37 78],[161.50369004 265.49630996] ; [43.49630996 71.50369004],0
s6,1,0.175813,1.832669,[305 122] ; [76 41],[299.05698529 127.94301471] ; [81.94301471 35.05698529],0
s3,1,0.209662,1.573757,[261 172] ; [63 54],[255.07636364 177.92363636] ; [68.92363636 48.07636364],0
b5,1,0.225849,1.466814,[249 189] ; [75 44],[254.77917415 183.22082585] ; [69.22082585 49.77917415],0
d3,1,0.246713,1.341819,[311 125] ; [77 40],[305.90958409 130.09041591] ; [82.09041591 34.90958409],0
s2,1,0.263906,1.248148,[234 202] ; [57 62],[228.60540541 207.39459459] ; [62.39459459 56.60540541],0
n3,1,0.276427,1.184571,[54 17] ; [29  5],[56.12380952 14.87619048] ; [26.87619048  7.12380952],0
u4,1,0.376284,0.782806,[  9 429] ; [  1 118],[  7.86355476 430.13644524] ; [  2.13644524 116.86355476],0
p1,1,0.389291,0.741156,[ 41 396] ; [  8 109],[ 38.65162455 398.34837545] ; [ 10.34837545 106.65162455],0
n2,1,0.433753,0.612753,[57 14] ; [25  9],[55.44761905 15.55238095] ; [26.55238095  7.44761905],0
v4,1,0.48443,0.488874,[423  13] ; [112   5],[421.80831826  14.19168174] ; [113.19168174   3.80831826],0
b4,1,0.534833,0.3852,[240 198] ; [69 50],[242.98384201 195.01615799] ; [66.01615799 52.98384201],0
u3,1,0.543001,0.370005,[61 47] ; [23 22],[59.29411765 48.70588235] ; [24.70588235 20.29411765],0
u2,1,0.575023,0.314351,[57 49] ; [27 19],[58.57894737 47.42105263] ; [25.42105263 20.57894737],0
s1,1,0.690405,0.158648,[ 14 419] ; [  3 116],[ 13.33514493 419.66485507] ; [  3.66485507 115.33514493],0
