Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,95.324424,[225 178] ; [ 51 226],[163.57058824 239.42941176] ; [112.42941176 164.57058824],1
v1,1,0.0,45.782348,[269 138] ; [111 167],[225.7810219 181.2189781] ; [154.2189781 123.7810219],1
d4,1,0.001756,9.788371,[384  32] ; [241  43],[371.42857143  44.57142857] ; [253.57142857  30.42857143],0
p9,1,0.001862,9.680474,[358  50] ; [221  59],[343.36046512  64.63953488] ; [235.63953488  44.36046512],0
a5,1,0.004427,8.099738,[337  79] ; [204  80],[321.50857143  94.49142857] ; [219.49142857  64.50857143],0
d1,1,0.008552,6.914158,[308 108] ; [184 100],[292.38857143 123.61142857] ; [199.61142857  84.38857143],0
p10,1,0.00903,6.816796,[345  64] ; [214  66],[331.83018868  77.16981132] ; [227.16981132  52.83018868],0
a3,1,0.013346,6.122628,[326  89] ; [199  84],[312.14183381 102.85816619] ; [212.85816619  70.14183381],0
b1,1,0.023859,5.104848,[138 278] ; [118 166],[152.13714286 263.86285714] ; [103.86285714 180.13714286],0
s8,1,0.026548,4.919957,[206 207] ; [117 166],[191.66522989 221.33477011] ; [131.33477011 151.66522989],0
s4,1,0.031997,4.598669,[ 59 354] ; [ 57 221],[ 69.33140376 343.66859624] ; [ 46.66859624 231.33140376],0
r1,1,0.035061,4.442211,[349  65] ; [220  62],[338.45689655  75.54310345] ; [230.54310345  51.45689655],0
s7,1,0.035577,4.417253,[214 182] ; [124 147],[200.67166417 195.32833583] ; [137.32833583 133.67166417],0
a1,1,0.03801,4.304563,[ 26 390] ; [  8 276],[ 20.20571429 395.79428571] ; [ 13.79428571 270.20571429],0
p7,1,0.04277,4.10446,[273 132] ; [167 112],[260.52631579 144.47368421] ; [179.47368421  99.52631579],0
p3,1,0.05981,3.542636,[225 187] ; [134 149],[212.81726619 199.18273381] ; [146.18273381 136.81726619],0
d2,1,0.066747,3.361248,[236 179] ; [141 142],[224.14756447 190.85243553] ; [152.85243553 130.14756447],0
p12,1,0.070595,3.269138,[ 37 374] ; [ 15 267],[ 30.83982684 380.16017316] ; [ 21.16017316 260.83982684],0
u1,1,0.080205,3.06074,[ 96 320] ; [ 50 234],[ 86.76571429 329.23428571] ; [ 59.23428571 224.76571429],0
d3,1,0.087321,2.923076,[318  98] ; [200  83],[308.28040057 107.71959943] ; [209.71959943  73.28040057],0
a2,1,0.105316,2.623142,[118 298] ; [ 65 219],[108.75428571 307.24571429] ; [ 74.24571429 209.75428571],0
n3,1,0.131678,2.272605,[67 19] ; [47 23],[62.84615385 23.15384615] ; [51.15384615 18.84615385],0
p11,1,0.133748,2.248454,[336  80] ; [216  68],[328.04571429  87.95428571] ; [223.95428571  60.04571429],0
s2,1,0.143054,2.144796,[222 190] ; [136 146],[212.53025937 199.46974063] ; [145.46974063 136.53025937],0
p4,1,0.17476,1.841626,[264 147] ; [168 116],[255.4705036 155.5294964] ; [176.5294964 107.4705036],0
s5,1,0.189325,1.722859,[149 248] ; [ 90 186],[140.98514116 256.01485884] ; [ 98.01485884 177.98514116],0
n1,1,0.193375,1.691717,[27 57] ; [30 41],[30.89032258 53.10967742] ; [26.10967742 44.89032258],0
a6,1,0.206663,1.59465,[292 123] ; [187  97],[284.38483548 130.61516452] ; [194.61516452  89.38483548],0
u2,1,0.207037,1.592024,[46 43] ; [52 33],[50.12643678 38.87356322] ; [47.87356322 37.12643678],0
s1,1,0.260896,1.263996,[ 10 401] ; [ 11 269],[ 12.49059334 398.50940666] ; [  8.50940666 271.49059334],0
b4,1,0.278603,1.17389,[250 166] ; [159 125],[243.06285714 172.93714286] ; [165.93714286 118.06285714],0
n4,1,0.279331,1.170343,[331  84] ; [216  67],[325.22206304  89.77793696] ; [221.77793696  61.22206304],0
a7,1,0.288019,1.12886,[313 102] ; [204  80],[306.94563662 108.05436338] ; [210.05436338  73.94563662],0
b3,1,0.300017,1.07412,[ 99 156] ; [ 59 115],[ 93.91608392 161.08391608] ; [ 64.08391608 109.91608392],0
b2,1,0.300017,1.07412,[ 99 156] ; [ 59 115],[ 93.91608392 161.08391608] ; [ 64.08391608 109.91608392],0
p1,1,0.331312,0.943762,[ 26 389] ; [ 23 258],[ 29.21695402 385.78304598] ; [ 19.78304598 261.21695402],0
s6,1,0.346255,0.887133,[284 122] ; [185  93],[278.38304094 127.61695906] ; [190.61695906  87.38304094],0
a8,1,0.425299,0.635627,[ 56 313] ; [ 34 229],[ 52.54746835 316.45253165] ; [ 37.45253165 225.54746835],0
v4,1,0.440957,0.593791,[391  23] ; [270  12],[393.18103448  20.81896552] ; [267.81896552  14.18103448],0
a4,1,0.445452,0.582198,[208 207] ; [134 150],[203.0472103 211.9527897] ; [138.9527897 145.0472103],0
p8,1,0.515807,0.422269,[215 189] ; [144 140],[210.80813953 193.19186047] ; [148.19186047 135.80813953],0
p6,1,0.562738,0.334985,[154 249] ; [102 181],[150.39067055 252.60932945] ; [105.60932945 177.39067055],0
u4,1,0.563859,0.333067,[ 10 406] ; [  5 279],[  8.91428571 407.08571429] ; [  6.08571429 277.91428571],0
u3,1,0.579061,0.307755,[52 38] ; [52 32],[53.79310345 36.20689655] ; [50.20689655 33.79310345],0
r4,1,0.581908,0.303161,[382  34] ; [264  20],[383.90857143  32.09142857] ; [262.09142857  21.90857143],0
r2,1,0.602091,0.271853,[393  17] ; [267  14],[391.60636758  18.39363242] ; [268.39363242  12.60636758],0
n2,1,0.645649,0.21143,[63 22] ; [51 21],[61.71974522 23.28025478] ; [52.28025478 19.71974522],0
p2,1,0.763374,0.090633,[352  61] ; [238  44],[350.60431655  62.39568345] ; [239.39568345  42.60431655],0
s3,1,0.843884,0.03878,[226 181] ; [155 128],[224.73478261 182.26521739] ; [156.26521739 126.73478261],0
b5,1,0.951944,0.003632,[251 165] ; [172 112],[251.38285714 164.61714286] ; [171.61714286 112.38285714],0
n5,1,0.973105,0.001137,[304 107] ; [209  74],[303.80835735 107.19164265] ; [209.19164265  73.80835735],0
p5,1,0.983891,0.000408,[ 44 370] ; [ 30 251],[ 44.08057554 369.91942446] ; [ 29.91942446 251.08057554],0
n6,1,0.983923,0.000406,[349  62] ; [241  43],[348.90647482  62.09352518] ; [241.09352518  42.90647482],0
