Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,36.254934,[47 57] ; [ 18 134],[26.40625 77.59375] ; [ 38.59375 113.40625],1
n2,1,0.724544,0.12418,[15  8] ; [36 23],[14.30487805  8.69512195] ; [36.69512195 22.30487805],0
a4,1,0.737608,0.112241,[59 48] ; [87 65],[60.31660232 46.68339768] ; [85.68339768 66.31660232],0
u2,1,0.749668,0.10181,[15 11] ; [21 13],[15.6 10.4] ; [20.4 13.6],0
d4,1,0.769231,0.086072,[106   1] ; [148   2],[105.75097276   1.24902724] ; [148.24902724   1.75097276],0
r2,1,0.828787,0.046768,[100   5] ; [141   8],[99.62598425  5.37401575] ; [141.37401575   7.62598425],0
b4,1,0.847231,0.037115,[67 40] ; [94 59],[66.25769231 40.74230769] ; [94.74230769 58.25769231],0
u1,1,0.850066,0.035734,[22 85] ; [ 30 123],[21.4 85.6] ; [ 30.6 122.4],0
a1,1,0.939726,0.005717,[  4 103] ; [  6 147],[  4.11538462 102.88461538] ; [  5.88461538 147.11538462],0
a2,1,0.945113,0.00474,[34 73] ; [ 48 105],[33.74615385 73.25384615] ; [ 48.25384615 104.74615385],0
d2,1,0.974134,0.001051,[74 32] ; [105  45],[74.1171875 31.8828125] ; [104.8828125  45.1171875],0
b2,1,0.991576,0.000111,[27 46] ; [31 53],[26.96815287 46.03184713] ; [31.03184713 52.96815287],0
b3,1,0.991576,0.000111,[27 46] ; [31 53],[26.96815287 46.03184713] ; [31.03184713 52.96815287],0
