Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,55.116109,[ 20 121] ; [44 24],[43.17703349 97.82296651] ; [20.82296651 47.17703349],1
s6,1,6e-06,20.584161,[67 73] ; [55 13],[82.11538462 57.88461538] ; [39.88461538 28.11538462],1
s2,1,7e-06,20.081211,[47 94] ; [45 23],[62.06698565 78.93301435] ; [29.93301435 38.06698565],1
s3,1,0.000102,15.10695,[57 84] ; [47 21],[70.16267943 70.83732057] ; [33.83732057 34.16267943],1
s4,1,0.000389,12.586408,[ 26 116] ; [28 40],[ 36.51428571 105.48571429] ; [17.48571429 50.51428571],1
p10,1,0.001792,9.751595,[87 53] ; [56 11],[96.71497585 43.28502415] ; [46.28502415 20.71497585],0
p4,1,0.002711,8.992323,[50 91] ; [39 29],[60.0430622 80.9569378] ; [28.9569378 39.0430622],0
s5,1,0.003398,8.580343,[ 32 107] ; [28 37],[40.88235294 98.11764706] ; [19.11764706 45.88235294],0
a3,1,0.003707,8.422092,[74 67] ; [50 18],[83.65550239 57.34449761] ; [40.34449761 27.65550239],0
a8,1,0.008371,6.952436,[  2 130] ; [ 6 57],[  5.41538462 126.58461538] ; [ 2.58461538 60.41538462],0
p1,1,0.008884,6.845905,[  4 136] ; [ 8 59],[  8.11594203 131.88405797] ; [ 3.88405797 63.11594203],0
p7,1,0.00892,6.838848,[65 72] ; [43 21],[73.6119403 63.3880597] ; [34.3880597 29.6119403],0
b2,1,0.009806,6.669799,[14 49] ; [19 22],[19.99038462 43.00961538] ; [13.00961538 27.99038462],0
b3,1,0.009806,6.669799,[14 49] ; [19 22],[19.99038462 43.00961538] ; [13.00961538 27.99038462],0
p3,1,0.016947,5.701873,[ 41 101] ; [31 37],[48.68571429 93.31428571] ; [23.31428571 44.68571429],0
p6,1,0.021217,5.308864,[ 28 112] ; [23 43],[ 34.66019417 105.33980583] ; [16.33980583 49.66019417],0
u2,1,0.025961,4.958608,[31 36] ; [13  4],[35.0952381 31.9047619] ; [8.9047619 8.0952381],0
n1,1,0.027442,4.862773,[11 41] ; [11 13],[15.05263158 36.94736842] ; [ 6.94736842 17.05263158],0
d2,1,0.029803,4.720633,[43 99] ; [31 37],[50.03809524 91.96190476] ; [23.96190476 44.03809524],0
a2,1,0.032338,4.580492,[ 14 128] ; [14 54],[ 18.93333333 123.06666667] ; [ 9.06666667 58.93333333],0
v1,1,0.047471,3.928623,[50 88] ; [34 33],[56.54634146 81.45365854] ; [27.45365854 39.54634146],0
p9,1,0.085061,2.965438,[102  39] ; [55 11],[106.94202899  34.05797101] ; [50.05797101 15.94202899],0
n5,1,0.086893,2.931017,[42 99] ; [28 39],[47.45192308 93.54807692] ; [22.54807692 44.45192308],0
a7,1,0.088309,2.904923,[96 45] ; [54 14],[101.19617225  39.80382775] ; [48.80382775 19.19617225],0
u1,1,0.094781,2.791237,[  9 133] ; [ 9 59],[ 12.17142857 129.82857143] ; [ 5.82857143 62.17142857],0
b4,1,0.146007,2.113477,[79 63] ; [45 23],[83.84761905 58.15238095] ; [40.15238095 27.84761905],0
a5,1,0.154481,2.027441,[75 67] ; [43 25],[79.79047619 62.20952381] ; [38.20952381 29.79047619],0
a4,1,0.167647,1.903863,[ 37 105] ; [24 44],[ 41.24761905 100.75238095] ; [19.75238095 48.24761905],0
r4,1,0.276465,1.184385,[117  25] ; [60  8],[119.68571429  22.31428571] ; [57.31428571 10.68571429],0
b1,1,0.295746,1.093277,[ 42 100] ; [25 43],[45.3047619 96.6952381] ; [21.6952381 46.3047619],0
n3,1,0.319643,0.990407,[33 19] ; [18  6],[34.89473684 17.10526316] ; [16.10526316  7.89473684],0
b5,1,0.346056,0.887867,[89 53] ; [38 30],[85.87619048 56.12380952] ; [41.12380952 26.87619048],0
p8,1,0.348009,0.880705,[59 83] ; [32 34],[62.125 79.875] ; [28.875 37.125],0
u3,1,0.365307,0.819565,[40 26] ; [13  5],[41.64285714 24.35714286] ; [11.35714286  6.64285714],0
r3,1,0.377665,0.77829,[131  11] ; [64  3],[132.48803828   9.51196172] ; [62.51196172  4.48803828],0
v2,1,0.383917,0.758121,[66 71] ; [34 28],[68.84422111 68.15577889] ; [31.15577889 30.84422111],0
v4,1,0.393457,0.728232,[133   8] ; [62  6],[131.55502392   9.44497608] ; [63.44497608  4.55502392],0
a1,1,0.403935,0.69658,[  5 137] ; [ 1 67],[  4.05714286 137.94285714] ; [ 1.94285714 66.05714286],0
p5,1,0.422021,0.644681,[  5 136] ; [ 4 63],[  6.10096154 134.89903846] ; [ 2.89903846 64.10096154],0
n6,1,0.423623,0.640242,[91 50] ; [47 20],[93.54807692 47.45192308] ; [44.45192308 22.54807692],0
d3,1,0.438038,0.601417,[87 53] ; [46 22],[89.51923077 50.48076923] ; [43.48076923 24.51923077],0
n2,1,0.505512,0.443346,[35 16] ; [19  6],[36.23684211 14.76315789] ; [17.76315789  7.23684211],0
p2,1,0.506773,0.440724,[101  39] ; [52 16],[102.98076923  37.01923077] ; [50.01923077 17.98076923],0
d5,1,0.525248,0.403576,[102  39] ; [52 16],[103.89473684  37.10526316] ; [50.10526316 17.89473684],0
v3,1,0.54987,0.35755,[ 34 102] ; [18 44],[ 35.71717172 100.28282828] ; [16.28282828 45.71717172],0
d1,1,0.570922,0.321143,[63 79] ; [33 35],[64.91428571 77.08571429] ; [31.08571429 36.91428571],0
p11,1,0.683029,0.166736,[92 50] ; [46 22],[93.31428571 48.68571429] ; [44.68571429 23.31428571],0
r1,1,0.78329,0.075644,[99 42] ; [49 19],[99.84688995 41.15311005] ; [48.15311005 19.84688995],0
a6,1,0.937445,0.006159,[89 53] ; [43 25],[89.25714286 52.74285714] ; [42.74285714 25.25714286],0
d4,1,0.938222,0.006007,[110  32] ; [53 15],[110.21904762  31.78095238] ; [52.78095238 15.21904762],0
p12,1,0.959658,0.002559,[  4 138] ; [ 2 66],[  4.05714286 137.94285714] ; [ 1.94285714 66.05714286],0
