Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.828467,[ 9 48] ; [32 11],[23.37 33.63] ; [17.63 25.37],1
d5,1,0.0,27.51258,[28 29] ; [42  1],[39.9 17.1] ; [30.1 12.9],1
d3,1,1e-06,25.142902,[19 38] ; [36  7],[31.35 25.65] ; [23.65 19.35],1
d4,1,1e-06,24.666317,[30 27] ; [42  1],[41.04 15.96] ; [30.96 12.04],1
a4,1,0.000357,12.746984,[ 9 48] ; [21 22],[17.1 39.9] ; [12.9 30.1],1
a3,1,0.001753,9.791358,[27 29] ; [34  9],[34.50505051 21.49494949] ; [26.49494949 16.50505051],0
p6,1,0.002219,9.358756,[12 44] ; [21 20],[19.05154639 36.94845361] ; [13.94845361 27.05154639],0
v3,1,0.002922,8.855541,[10 46] ; [18 21],[16.50526316 39.49473684] ; [11.49473684 27.50526316],0
v2,1,0.00319,8.695543,[18 38] ; [25 15],[25.08333333 30.91666667] ; [17.91666667 22.08333333],0
a2,1,0.005842,7.598533,[ 2 55] ; [ 9 34],[ 6.27 50.73] ; [ 4.73 38.27],0
b2,1,0.008275,6.973043,[ 6 30] ; [14 16],[10.90909091 25.09090909] ; [ 9.09090909 20.90909091],0
b3,1,0.008275,6.973043,[ 6 30] ; [14 16],[10.90909091 25.09090909] ; [ 9.09090909 20.90909091],0
s8,1,0.01013,6.611901,[21 36] ; [27 16],[27.36 29.64] ; [20.64 22.36],0
a5,1,0.013136,6.150702,[27 30] ; [31 12],[33.06 23.94] ; [24.94 18.06],0
p1,1,0.029253,4.752658,[ 2 54] ; [ 7 36],[ 5.09090909 50.90909091] ; [ 3.90909091 39.09090909],0
a7,1,0.057239,3.61562,[29 28] ; [30 13],[33.63 23.37] ; [25.37 17.63],0
r2,1,0.058811,3.570597,[43 12] ; [37  3],[46.31578947  8.68421053] ; [33.68421053  6.31578947],0
u1,1,0.086426,2.939724,[ 1 56] ; [ 4 39],[ 2.85 54.15] ; [ 2.15 40.85],0
v1,1,0.13103,2.280264,[23 32] ; [23 17],[26.63157895 28.36842105] ; [19.36842105 20.63157895],0
p7,1,0.144127,2.133333,[35 19] ; [21 21],[31.5 22.5] ; [24.5 17.5],0
