Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.2e-05,18.016225,[103 186] ; [37 19],[117.27536232 171.72463768] ; [22.72463768 33.27536232],1
p1,1,0.406431,0.689218,[ 24 267] ; [ 3 56],[ 22.44857143 268.55142857] ; [ 4.55142857 54.44857143],0
a2,1,0.411305,0.675025,[ 58 234] ; [ 9 50],[ 55.73789174 236.26210826] ; [11.26210826 47.73789174],0
b4,1,0.429584,0.623948,[177 115] ; [39 20],[179.69230769 112.30769231] ; [36.30769231 22.69230769],0
n6,1,0.478101,0.503193,[214  77] ; [46 13],[216.17142857  74.82857143] ; [43.82857143 15.17142857],0
p4,1,0.519092,0.415697,[112 180] ; [20 39],[109.81196581 182.18803419] ; [22.18803419 36.81196581],0
r3,1,0.552883,0.352178,[254  36] ; [50  9],[252.60744986  37.39255014] ; [51.39255014  7.60744986],0
n2,1,0.554754,0.34887,[66 32] ; [14  9],[64.79338843 33.20661157] ; [15.20661157  7.79338843],0
a7,1,0.565003,0.331116,[196  95] ; [42 17],[197.88  93.12] ; [40.12 18.88],0
a1,1,0.568562,0.325095,[ 15 277] ; [ 2 57],[ 14.14245014 277.85754986] ; [ 2.85754986 56.14245014],0
d2,1,0.658164,0.195762,[136 152] ; [26 33],[134.45533141 153.54466859] ; [27.54466859 31.45533141],0
d1,1,0.684113,0.165533,[152 140] ; [29 30],[150.57549858 141.42450142] ; [30.42450142 28.57549858],0
r1,1,0.725163,0.1236,[204  87] ; [40 19],[202.86857143  88.13142857] ; [41.13142857 17.86857143],0
p3,1,0.73372,0.115723,[ 80 210] ; [15 44],[ 78.93982808 211.06017192] ; [16.06017192 42.93982808],0
u2,1,0.749903,0.101613,[54 51] ; [10 11],[53.33333333 51.66666667] ; [10.66666667 10.33333333],0
p6,1,0.776069,0.080909,[ 40 249] ; [ 9 50],[ 40.69252874 248.30747126] ; [ 8.30747126 50.69252874],0
s8,1,0.806054,0.06028,[ 89 202] ; [19 40],[ 89.79428571 201.20571429] ; [18.20571429 40.79428571],0
n3,1,0.838642,0.041465,[60 35] ; [14  9],[59.57627119 35.42372881] ; [14.42372881  8.57627119],0
p9,1,0.842695,0.039382,[203  81] ; [40 17],[202.38123167  81.61876833] ; [40.61876833 16.38123167],0
a4,1,0.853098,0.034287,[124 166] ; [26 33],[124.64183381 165.35816619] ; [25.35816619 33.64183381],0
d4,1,0.861184,0.030578,[225  66] ; [45 14],[224.48571429  66.51428571] ; [45.51428571 13.48571429],0
p10,1,0.948818,0.00412,[185 103] ; [37 21],[184.78612717 103.21387283] ; [37.21387283 20.78612717],0
a5,1,0.958976,0.002646,[192 100] ; [39 20],[192.17094017  99.82905983] ; [38.82905983 20.17094017],0
a3,1,0.968682,0.001541,[186 104] ; [38 21],[186.13180516 103.86819484] ; [37.86819484 21.13180516],0
