Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,65.886889,[103  22] ; [20 59],[75.36764706 49.63235294] ; [47.63235294 31.36764706],1
n6,1,3.5e-05,17.144354,[103  22] ; [44 35],[90.07352941 34.92647059] ; [56.92647059 22.07352941],1
a5,1,0.000577,11.848983,[92 33] ; [40 40],[80.48780488 44.51219512] ; [51.51219512 28.48780488],1
s7,1,0.000936,10.949694,[63 52] ; [22 51],[51.99468085 63.00531915] ; [33.00531915 39.99468085],1
n1,1,0.001468,10.117797,[22 17] ; [ 8 30],[15.19480519 23.80519481] ; [14.80519481 23.19480519],0
a8,1,0.001504,10.073358,[16 90] ; [ 1 76],[ 9.84699454 96.15300546] ; [ 7.15300546 69.84699454],0
p6,1,0.003468,8.543486,[46 76] ; [14 63],[36.7839196 85.2160804] ; [23.2160804 53.7839196],0
v3,1,0.006791,7.327385,[49 70] ; [17 59],[40.27692308 78.72307692] ; [25.72307692 50.27692308],0
a4,1,0.012214,6.279515,[64 60] ; [27 53],[55.31372549 68.68627451] ; [35.68627451 44.31372549],0
r1,1,0.012301,6.266932,[100  24] ; [52 28],[92.39215686 31.60784314] ; [59.60784314 20.39215686],0
n2,1,0.016016,5.801108,[33  8] ; [21 17],[28.02531646 12.97468354] ; [25.97468354 12.02531646],0
p2,1,0.017445,5.651039,[92 32] ; [46 33],[84.2955665 39.7044335] ; [53.7044335 25.2955665],0
p3,1,0.021397,5.294152,[55 69] ; [22 56],[47.26732673 76.73267327] ; [29.73267327 48.26732673],0
u1,1,0.022836,5.180934,[28 97] ; [ 8 72],[ 21.95121951 103.04878049] ; [14.04878049 65.95121951],0
a3,1,0.023845,5.105857,[89 34] ; [45 34],[81.59405941 41.40594059] ; [52.40594059 26.59405941],0
s6,1,0.032037,4.596526,[84 38] ; [42 36],[76.86 45.14] ; [49.14 28.86],0
s8,1,0.032065,4.595012,[53 71] ; [22 57],[45.81280788 78.18719212] ; [29.18719212 49.81280788],0
d2,1,0.033987,4.49534,[70 54] ; [33 47],[62.60784314 61.39215686] ; [40.39215686 39.60784314],0
r4,1,0.034973,4.446496,[107  18] ; [59 21],[101.2195122  23.7804878] ; [64.7804878 15.2195122],0
p7,1,0.03541,4.425284,[65 56] ; [30 48],[57.7638191 63.2361809] ; [37.2361809 40.7638191],0
p8,1,0.038858,4.267048,[49 74] ; [20 58],[42.2238806 80.7761194] ; [26.7761194 51.2238806],0
s4,1,0.064126,3.427316,[ 22 102] ; [23 57],[27.35294118 96.64705882] ; [17.64705882 62.35294118],0
u3,1,0.10362,2.648932,[17 19] ; [22 11],[20.34782609 15.65217391] ; [18.65217391 14.34782609],0
p10,1,0.108884,2.570342,[75 48] ; [37 38],[69.57575758 53.42424242] ; [42.42424242 32.57575758],0
p9,1,0.109675,2.5589,[84 38] ; [42 31],[78.83076923 43.16923077] ; [47.16923077 25.83076923],0
p4,1,0.134793,2.236415,[61 61] ; [31 48],[55.84079602 66.15920398] ; [36.15920398 42.84079602],0
r2,1,0.159339,1.980488,[117   6] ; [72  8],[114.51724138   8.48275862] ; [74.48275862  5.51724138],0
a2,1,0.16642,1.914902,[34 91] ; [15 65],[29.87804878 95.12195122] ; [19.12195122 60.87804878],0
s5,1,0.188814,1.72685,[41 75] ; [20 56],[36.85416667 79.14583333] ; [24.14583333 51.85416667],0
