Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,80.530506,[40 55] ; [254  37],[72.35751295 22.64248705] ; [221.64248705  69.35751295],1
p10,1,2.7e-05,17.59657,[57 36] ; [237  51],[71.76377953 21.23622047] ; [222.23622047  65.76377953],1
p4,1,8.1e-05,15.543678,[33 61] ; [169 120],[49.5770235 44.4229765] ; [152.4229765 136.5770235],1
a5,1,0.000292,13.119761,[51 44] ; [214  77],[65.22020725 29.77979275] ; [199.77979275  91.22020725],1
v1,1,0.000323,12.932736,[29 62] ; [153 133],[43.93103448 47.06896552] ; [138.06896552 147.93103448],1
p9,1,0.003039,8.783677,[65 28] ; [240  46],[74.84168865 18.15831135] ; [230.15831135  55.84168865],0
a2,1,0.003858,8.349332,[ 8 87] ; [ 63 228],[17.47409326 77.52590674] ; [ 53.52590674 237.47409326],0
u1,1,0.010144,6.609364,[ 5 90] ; [ 45 246],[12.30569948 82.69430052] ; [ 37.69430052 253.30569948],0
p3,1,0.013334,6.124227,[33 62] ; [143 147],[43.42857143 51.57142857] ; [132.57142857 157.42857143],0
s6,1,0.016026,5.799969,[33 60] ; [142 143],[43.05555556 49.94444444] ; [131.94444444 153.05555556],0
p8,1,0.023798,5.109278,[38 56] ; [153 131],[47.4973545 46.5026455] ; [143.5026455 140.4973545],0
n1,1,0.030593,4.675646,[ 7 26] ; [27 35],[11.81052632 21.18947368] ; [22.18947368 39.81052632],0
a6,1,0.051484,3.792443,[56 39] ; [203  88],[63.74352332 31.25647668] ; [195.25647668  95.74352332],0
p5,1,0.059184,3.560103,[ 5 90] ; [ 35 255],[ 9.87012987 85.12987013] ; [ 30.12987013 259.87012987],0
a7,1,0.059608,3.54827,[73 22] ; [193  97],[65.63636364 29.36363636] ; [200.36363636  89.63636364],0
v3,1,0.05969,3.545966,[25 66] ; [110 177],[32.5 58.5] ; [102.5 184.5],0
d5,1,0.074055,3.190763,[67 28] ; [231  60],[73.34196891 21.65803109] ; [224.65803109  66.34196891],0
r4,1,0.088843,2.895213,[77 18] ; [256  35],[81.95595855 13.04404145] ; [251.04404145  39.95595855],0
d2,1,0.110271,2.550327,[34 61] ; [130 158],[40.67885117 54.32114883] ; [123.32114883 164.67885117],0
p12,1,0.115336,2.479546,[ 2 93] ; [ 18 270],[ 4.96083551 90.03916449] ; [ 15.03916449 272.96083551],0
p1,1,0.141161,2.165261,[ 4 90] ; [ 26 265],[ 7.32467532 86.67532468] ; [ 22.67532468 268.32467532],0
b1,1,0.175914,1.831807,[28 67] ; [108 183],[33.47150259 61.52849741] ; [102.52849741 188.47150259],0
s8,1,0.211412,1.561729,[19 75] ; [ 77 212],[23.5613577 70.4386423] ; [ 72.4386423 216.5613577],0
a4,1,0.245631,1.347985,[33 62] ; [119 168],[37.80104712 57.19895288] ; [114.19895288 172.80104712],0
r1,1,0.245739,1.347368,[67 28] ; [221  68],[71.25 23.75] ; [216.75  72.25],0
r3,1,0.252244,1.310832,[91  4] ; [267  22],[88.56770833  6.43229167] ; [269.43229167  19.56770833],0
n2,1,0.271233,1.210499,[20 12] ; [47 17],[22.33333333  9.66666667] ; [44.66666667 19.33333333],0
d3,1,0.323301,0.975546,[66 29] ; [186 105],[62.02072539 32.97927461] ; [189.97927461 101.02072539],0
p6,1,0.386699,0.749295,[24 67] ; [ 90 199],[27.3 63.7] ; [ 86.7 202.3],0
d1,1,0.411927,0.673231,[46 49] ; [155 136],[49.46891192 45.53108808] ; [151.53108808 139.46891192],0
a1,1,0.432061,0.617278,[ 2 93] ; [ 11 280],[ 3.19948187 91.80051813] ; [  9.80051813 281.19948187],0
d4,1,0.444791,0.583892,[76 19] ; [221  69],[73.28571429 21.71428571] ; [223.71428571  66.28571429],0
p11,1,0.453922,0.560841,[73 22] ; [234  57],[75.55699482 19.44300518] ; [231.44300518  59.55699482],0
s3,1,0.465251,0.533232,[18 73] ; [ 68 222],[20.54068241 70.45931759] ; [ 65.45931759 224.54068241],0
a8,1,0.517594,0.418684,[ 9 79] ; [ 33 224],[10.71304348 77.28695652] ; [ 31.28695652 225.71304348],0
s7,1,0.551031,0.355473,[24 70] ; [ 79 196],[26.23848238 67.76151762] ; [ 76.76151762 198.23848238],0
p2,1,0.573878,0.316236,[73 21] ; [233  57],[74.90625 19.09375] ; [231.09375  58.90625],0
u3,1,0.618027,0.24865,[15 19] ; [51 53],[16.26086957 17.73913043] ; [49.73913043 54.26086957],0
s1,1,0.641791,0.216408,[ 1 94] ; [  5 283],[ 1.48825065 93.51174935] ; [  4.51174935 283.48825065],0
v4,1,0.66615,0.186138,[87  7] ; [273  18],[87.8961039  6.1038961] ; [272.1038961  18.8961039],0
s4,1,0.676553,0.174032,[11 84] ; [ 29 259],[ 9.92167102 85.07832898] ; [ 30.07832898 257.92167102],0
p7,1,0.726172,0.122655,[55 40] ; [172 115],[56.45287958 38.54712042] ; [170.54712042 116.45287958],0
b4,1,0.737161,0.112637,[58 37] ; [172 119],[56.60621762 38.39378238] ; [173.39378238 117.60621762],0
s5,1,0.739376,0.110676,[17 74] ; [ 58 228],[18.10344828 72.89655172] ; [ 56.89655172 229.10344828],0
u2,1,0.766212,0.088407,[17 17] ; [48 54],[16.25 17.75] ; [48.75 53.25],0
n3,1,0.801382,0.063282,[24  8] ; [45 17],[23.4893617  8.5106383] ; [45.5106383 16.4893617],0
b2,1,0.80606,0.060276,[19 33] ; [ 68 109],[19.75545852 32.24454148] ; [ 67.24454148 109.75545852],0
b3,1,0.80606,0.060276,[19 33] ; [ 68 109],[19.75545852 32.24454148] ; [ 67.24454148 109.75545852],0
r2,1,0.818446,0.052691,[85  7] ; [263  24],[84.47493404  7.52506596] ; [263.52506596  23.47493404],0
v2,1,0.911939,0.012231,[48 44] ; [149 133],[48.45989305 43.54010695] ; [148.54010695 133.45989305],0
b5,1,0.927712,0.008231,[56 39] ; [170 121],[55.62176166 39.37823834] ; [170.37823834 120.62176166],0
a3,1,0.973599,0.001095,[61 33] ; [187 102],[60.86684073 33.13315927] ; [187.13315927 101.86684073],0
